"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 04:37:30,17.3 MiB,7.57 MiB,7.46 MiB,99.3 MiB,121 MiB,108 MiB,116 MiB,294 MiB,496 MiB,183 MiB,112 MiB
2026-07-30 04:37:45,18.2 MiB,7.29 MiB,7.24 MiB,99.3 MiB,125 MiB,121 MiB,121 MiB,124 MiB,195 MiB,183 MiB,118 MiB
2026-07-30 04:38:00,17.6 MiB,7.52 MiB,7.57 MiB,99.3 MiB,132 MiB,121 MiB,126 MiB,130 MiB,200 MiB,189 MiB,118 MiB
2026-07-30 04:38:15,17.6 MiB,7.23 MiB,7.61 MiB,99.3 MiB,132 MiB,134 MiB,131 MiB,143 MiB,212 MiB,212 MiB,118 MiB
2026-07-30 04:38:30,18.8 MiB,7.38 MiB,7.48 MiB,99.3 MiB,144 MiB,142 MiB,139 MiB,142 MiB,217 MiB,212 MiB,118 MiB
2026-07-30 04:38:45,14.7 MiB,7.74 MiB,7.33 MiB,99.4 MiB,143 MiB,142 MiB,139 MiB,142 MiB,218 MiB,217 MiB,118 MiB
2026-07-30 04:39:00,18.8 MiB,8.00 MiB,7.55 MiB,99.4 MiB,146 MiB,141 MiB,140 MiB,143 MiB,218 MiB,217 MiB,118 MiB
2026-07-30 04:39:15,20.9 MiB,7.09 MiB,7.32 MiB,99.5 MiB,146 MiB,146 MiB,141 MiB,144 MiB,218 MiB,222 MiB,118 MiB
2026-07-30 04:39:30,18.6 MiB,7.23 MiB,7.40 MiB,99.5 MiB,144 MiB,144 MiB,147 MiB,144 MiB,223 MiB,220 MiB,118 MiB
2026-07-30 04:39:45,18.5 MiB,7.32 MiB,7.40 MiB,99.5 MiB,158 MiB,154 MiB,147 MiB,144 MiB,231 MiB,236 MiB,106 MiB
2026-07-30 04:40:00,20.7 MiB,8.46 MiB,8.82 MiB,99.5 MiB,160 MiB,154 MiB,154 MiB,155 MiB,239 MiB,238 MiB,106 MiB
2026-07-30 04:40:15,18.7 MiB,8.46 MiB,7.91 MiB,99.5 MiB,165 MiB,155 MiB,156 MiB,155 MiB,251 MiB,247 MiB,106 MiB
2026-07-30 04:40:30,18.7 MiB,7.72 MiB,7.77 MiB,99.5 MiB,163 MiB,159 MiB,156 MiB,155 MiB,251 MiB,247 MiB,106 MiB
2026-07-30 04:40:45,17.5 MiB,7.64 MiB,8.59 MiB,99.4 MiB,161 MiB,158 MiB,155 MiB,159 MiB,249 MiB,250 MiB,106 MiB
2026-07-30 04:41:00,19.3 MiB,7.64 MiB,8.65 MiB,99.4 MiB,160 MiB,155 MiB,155 MiB,162 MiB,249 MiB,249 MiB,106 MiB
2026-07-30 04:41:15,18.1 MiB,8.50 MiB,7.96 MiB,99.4 MiB,164 MiB,155 MiB,159 MiB,162 MiB,252 MiB,249 MiB,106 MiB
2026-07-30 04:41:30,18.1 MiB,7.71 MiB,9.00 MiB,99.4 MiB,164 MiB,156 MiB,159 MiB,157 MiB,252 MiB,250 MiB,106 MiB
2026-07-30 04:41:45,19.6 MiB,7.80 MiB,7.41 MiB,99.4 MiB,165 MiB,157 MiB,156 MiB,158 MiB,261 MiB,253 MiB,106 MiB
2026-07-30 04:42:00,19.6 MiB,7.88 MiB,8.04 MiB,99.4 MiB,164 MiB,157 MiB,158 MiB,157 MiB,261 MiB,253 MiB,85.7 MiB
2026-07-30 04:42:15,21.2 MiB,8.27 MiB,8.32 MiB,99.4 MiB,168 MiB,155 MiB,162 MiB,157 MiB,259 MiB,254 MiB,86.4 MiB
2026-07-30 04:42:30,18.0 MiB,7.99 MiB,8.32 MiB,99.4 MiB,167 MiB,155 MiB,157 MiB,158 MiB,259 MiB,258 MiB,86.4 MiB
2026-07-30 04:42:45,18.9 MiB,7.85 MiB,7.88 MiB,99.4 MiB,164 MiB,157 MiB,158 MiB,159 MiB,263 MiB,261 MiB,86.4 MiB
2026-07-30 04:43:00,17.6 MiB,8.50 MiB,8.95 MiB,99.4 MiB,162 MiB,158 MiB,159 MiB,158 MiB,268 MiB,261 MiB,86.4 MiB
2026-07-30 04:43:15,17.6 MiB,8.19 MiB,8.09 MiB,99.4 MiB,162 MiB,156 MiB,157 MiB,158 MiB,265 MiB,268 MiB,87.1 MiB
2026-07-30 04:43:30,18.9 MiB,8.19 MiB,7.83 MiB,99.4 MiB,164 MiB,159 MiB,157 MiB,157 MiB,265 MiB,262 MiB,87.1 MiB
2026-07-30 04:43:45,19.2 MiB,8.48 MiB,8.24 MiB,99.4 MiB,167 MiB,158 MiB,158 MiB,157 MiB,262 MiB,266 MiB,87.9 MiB
2026-07-30 04:44:00,18.4 MiB,8.15 MiB,8.24 MiB,99.4 MiB,167 MiB,157 MiB,155 MiB,158 MiB,271 MiB,263 MiB,80.2 MiB
2026-07-30 04:44:15,20.6 MiB,8.15 MiB,7.54 MiB,99.4 MiB,166 MiB,157 MiB,157 MiB,157 MiB,270 MiB,269 MiB,87.0 MiB
2026-07-30 04:44:30,18.3 MiB,8.00 MiB,8.47 MiB,99.4 MiB,165 MiB,155 MiB,162 MiB,157 MiB,268 MiB,267 MiB,87.1 MiB
2026-07-30 04:44:45,17.8 MiB,8.00 MiB,8.73 MiB,99.4 MiB,165 MiB,158 MiB,157 MiB,157 MiB,277 MiB,267 MiB,87.1 MiB
2026-07-30 04:45:00,19.0 MiB,8.07 MiB,8.14 MiB,99.4 MiB,165 MiB,156 MiB,158 MiB,157 MiB,281 MiB,272 MiB,94 MiB
2026-07-30 04:45:15,19.1 MiB,9.75 MiB,8.84 MiB,99.4 MiB,169 MiB,163 MiB,168 MiB,159 MiB,281 MiB,276 MiB,100 MiB
2026-07-30 04:45:30,19.1 MiB,9.03 MiB,8.84 MiB,99.4 MiB,167 MiB,158 MiB,160 MiB,161 MiB,286 MiB,276 MiB,100 MiB
2026-07-30 04:45:45,19.9 MiB,9.03 MiB,8.63 MiB,99.4 MiB,163 MiB,160 MiB,171 MiB,161 MiB,318 MiB,295 MiB,101 MiB
2026-07-30 04:46:00,18.7 MiB,8.57 MiB,9.47 MiB,99.4 MiB,165 MiB,160 MiB,161 MiB,161 MiB,288 MiB,285 MiB,101 MiB
2026-07-30 04:46:15,19.8 MiB,9.10 MiB,9.47 MiB,99.4 MiB,169 MiB,158 MiB,161 MiB,162 MiB,293 MiB,285 MiB,101 MiB
2026-07-30 04:46:30,19.8 MiB,8.75 MiB,9.16 MiB,99.4 MiB,174 MiB,158 MiB,162 MiB,155 MiB,287 MiB,288 MiB,100 MiB
2026-07-30 04:46:45,18.7 MiB,8.75 MiB,8.75 MiB,99.4 MiB,166 MiB,162 MiB,163 MiB,155 MiB,285 MiB,288 MiB,100 MiB
2026-07-30 04:47:00,19.0 MiB,8.29 MiB,8.75 MiB,99.1 MiB,166 MiB,158 MiB,161 MiB,161 MiB,290 MiB,291 MiB,100 MiB
2026-07-30 04:47:15,23.2 MiB,8.72 MiB,9.71 MiB,99.1 MiB,182 MiB,164 MiB,162 MiB,164 MiB,303 MiB,304 MiB,100.0 MiB
2026-07-30 04:47:30,21.4 MiB,9.48 MiB,8.36 MiB,98.9 MiB,168 MiB,161 MiB,162 MiB,164 MiB,285 MiB,292 MiB,106 MiB
2026-07-30 04:47:45,18.6 MiB,8.35 MiB,8.05 MiB,98.9 MiB,168 MiB,160 MiB,163 MiB,164 MiB,299 MiB,295 MiB,113 MiB
2026-07-30 04:48:00,19.0 MiB,8.54 MiB,8.05 MiB,98.9 MiB,170 MiB,160 MiB,163 MiB,168 MiB,296 MiB,295 MiB,113 MiB
2026-07-30 04:48:15,20.5 MiB,8.15 MiB,8.91 MiB,98.9 MiB,170 MiB,161 MiB,163 MiB,161 MiB,294 MiB,297 MiB,113 MiB
2026-07-30 04:48:30,19.3 MiB,8.53 MiB,8.25 MiB,98.9 MiB,170 MiB,162 MiB,163 MiB,163 MiB,301 MiB,298 MiB,113 MiB
2026-07-30 04:48:45,17.8 MiB,8.38 MiB,8.61 MiB,98.8 MiB,168 MiB,160 MiB,162 MiB,159 MiB,304 MiB,302 MiB,113 MiB
2026-07-30 04:49:00,18.2 MiB,8.38 MiB,8.77 MiB,98.8 MiB,170 MiB,160 MiB,165 MiB,161 MiB,314 MiB,300 MiB,113 MiB
2026-07-30 04:49:15,17.6 MiB,9.29 MiB,8.65 MiB,98.8 MiB,172 MiB,165 MiB,160 MiB,163 MiB,293 MiB,317 MiB,113 MiB
2026-07-30 04:49:30,19.1 MiB,9.26 MiB,8.65 MiB,98.6 MiB,181 MiB,165 MiB,160 MiB,163 MiB,312 MiB,297 MiB,114 MiB
2026-07-30 04:49:45,19.6 MiB,8.61 MiB,8.18 MiB,98.6 MiB,166 MiB,161 MiB,160 MiB,162 MiB,312 MiB,294 MiB,114 MiB
2026-07-30 04:50:00,21.6 MiB,8.66 MiB,8.18 MiB,98.6 MiB,166 MiB,162 MiB,162 MiB,164 MiB,290 MiB,294 MiB,97.8 MiB
2026-07-30 04:50:15,17.5 MiB,8.53 MiB,8.18 MiB,98.6 MiB,166 MiB,162 MiB,162 MiB,164 MiB,267 MiB,294 MiB,97.9 MiB
2026-07-30 04:50:30,18.0 MiB,8.45 MiB,8.18 MiB,98.6 MiB,166 MiB,162 MiB,162 MiB,164 MiB,267 MiB,294 MiB,104 MiB
2026-07-30 04:50:45,18.2 MiB,8.95 MiB,8.18 MiB,98.5 MiB,166 MiB,162 MiB,162 MiB,164 MiB,265 MiB,294 MiB,104 MiB
2026-07-30 04:51:00,18.2 MiB,8.95 MiB,8.18 MiB,98.5 MiB,166 MiB,162 MiB,162 MiB,164 MiB,265 MiB,294 MiB,104 MiB
2026-07-30 04:51:15,16.7 MiB,8.59 MiB,8.18 MiB,98.5 MiB,166 MiB,162 MiB,162 MiB,164 MiB,266 MiB,294 MiB,110 MiB
2026-07-30 04:51:30,16.7 MiB,8.63 MiB,8.18 MiB,98.5 MiB,166 MiB,162 MiB,162 MiB,164 MiB,266 MiB,294 MiB,113 MiB
2026-07-30 04:51:45,19.3 MiB,8.79 MiB,8.20 MiB,98.5 MiB,166 MiB,162 MiB,159 MiB,126 MiB,266 MiB,215 MiB,113 MiB
2026-07-30 04:52:00,18.4 MiB,8.79 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,266 MiB,215 MiB,113 MiB
2026-07-30 04:52:15,19.7 MiB,8.71 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,265 MiB,215 MiB,112 MiB
2026-07-30 04:52:30,17.4 MiB,8.47 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,266 MiB,215 MiB,112 MiB
2026-07-30 04:52:45,19.0 MiB,8.73 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,266 MiB,215 MiB,112 MiB
2026-07-30 04:53:00,17.6 MiB,8.39 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,265 MiB,215 MiB,114 MiB
2026-07-30 04:53:15,17.2 MiB,8.93 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,265 MiB,217 MiB,114 MiB
2026-07-30 04:53:30,17.8 MiB,8.93 MiB,8.20 MiB,98.5 MiB,120 MiB,148 MiB,159 MiB,126 MiB,265 MiB,217 MiB,115 MiB
2026-07-30 04:53:45,17.9 MiB,8.65 MiB,8.20 MiB,98.5 MiB,120 MiB,90.6 MiB,159 MiB,91.2 MiB,265 MiB,217 MiB,115 MiB
2026-07-30 04:54:00,17.9 MiB,8.65 MiB,6.91 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,116 MiB
2026-07-30 04:54:15,17.0 MiB,8.88 MiB,6.91 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,116 MiB
2026-07-30 04:54:30,18.3 MiB,8.88 MiB,6.91 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,116 MiB
2026-07-30 04:54:45,19.7 MiB,8.83 MiB,6.91 MiB,98.5 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,116 MiB
2026-07-30 04:55:00,18.3 MiB,8.42 MiB,6.91 MiB,98.5 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,116 MiB
2026-07-30 04:55:15,21.5 MiB,8.51 MiB,6.91 MiB,98.5 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,265 MiB,178 MiB,117 MiB
2026-07-30 04:55:30,21.5 MiB,8.79 MiB,6.91 MiB,98.6 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,178 MiB,117 MiB
2026-07-30 04:55:45,19.8 MiB,8.30 MiB,6.91 MiB,98.6 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,117 MiB
2026-07-30 04:56:00,17.2 MiB,8.56 MiB,6.91 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:56:15,20.4 MiB,8.33 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:56:30,19.8 MiB,8.33 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:56:45,19.8 MiB,8.33 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:57:00,19.0 MiB,8.26 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:57:15,19.3 MiB,8.14 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:57:30,19.3 MiB,8.77 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,109 MiB
2026-07-30 04:57:45,19.8 MiB,8.22 MiB,6.84 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,174 MiB,109 MiB
2026-07-30 04:58:00,19.7 MiB,8.22 MiB,6.84 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,174 MiB,93.0 MiB
2026-07-30 04:58:15,19.7 MiB,8.22 MiB,6.84 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,93.0 MiB
2026-07-30 04:58:30,21.2 MiB,8.30 MiB,6.84 MiB,98.5 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,175 MiB,93.0 MiB
2026-07-30 04:58:45,21.2 MiB,8.30 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,93.0 MiB
2026-07-30 04:59:00,18.4 MiB,8.32 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,93.0 MiB
2026-07-30 04:59:15,20.1 MiB,8.41 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.2 MiB
2026-07-30 04:59:30,20.1 MiB,8.41 MiB,6.84 MiB,98.6 MiB,99.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.2 MiB
2026-07-30 04:59:45,19.1 MiB,8.26 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.2 MiB
2026-07-30 05:00:00,17.6 MiB,7.92 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,174 MiB,99.2 MiB
2026-07-30 05:00:15,20.4 MiB,7.92 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,264 MiB,175 MiB,98.4 MiB
2026-07-30 05:00:30,20.4 MiB,8.14 MiB,6.84 MiB,98.9 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,264 MiB,176 MiB,99.1 MiB
2026-07-30 05:00:45,17.4 MiB,8.39 MiB,6.84 MiB,98.9 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.9 MiB
2026-07-30 05:01:00,19.1 MiB,8.20 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.9 MiB
2026-07-30 05:01:15,17.5 MiB,8.20 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,99.9 MiB
2026-07-30 05:01:30,18.2 MiB,8.18 MiB,6.84 MiB,98.8 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,100 MiB
2026-07-30 05:01:45,18.2 MiB,7.82 MiB,6.84 MiB,98.7 MiB,99.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,101 MiB
2026-07-30 05:02:00,21.8 MiB,7.96 MiB,6.84 MiB,98.7 MiB,97.0 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.2 MiB
2026-07-30 05:02:15,19.6 MiB,7.84 MiB,6.84 MiB,98.7 MiB,97.6 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.2 MiB
2026-07-30 05:02:30,21.6 MiB,7.84 MiB,6.84 MiB,98.7 MiB,97.6 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.2 MiB
2026-07-30 05:02:45,19.7 MiB,7.82 MiB,6.84 MiB,98.7 MiB,98.3 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.2 MiB
2026-07-30 05:03:00,21.8 MiB,7.86 MiB,6.84 MiB,98.7 MiB,98.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.2 MiB
2026-07-30 05:03:15,17.9 MiB,7.80 MiB,6.84 MiB,98.7 MiB,98.9 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.3 MiB
2026-07-30 05:03:30,18.5 MiB,7.79 MiB,6.84 MiB,98.7 MiB,99.5 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.4 MiB
2026-07-30 05:03:45,18.5 MiB,7.79 MiB,6.84 MiB,98.7 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,96.4 MiB
2026-07-30 05:04:00,18.7 MiB,7.93 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:04:15,18.6 MiB,8.25 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:04:30,18.1 MiB,7.61 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:04:45,18.1 MiB,8.01 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:05:00,18.2 MiB,7.70 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:05:15,20.2 MiB,7.72 MiB,6.84 MiB,98.6 MiB,97.1 MiB,90.6 MiB,87.9 MiB,91.2 MiB,263 MiB,176 MiB,95.6 MiB
2026-07-30 05:05:30,21.7 MiB,7.91 MiB,6.84 MiB,98.6 MiB,151 MiB,138 MiB,134 MiB,91.2 MiB,263 MiB,239 MiB,95.6 MiB
2026-07-30 05:05:45,20.1 MiB,7.57 MiB,8.42 MiB,98.6 MiB,150 MiB,149 MiB,146 MiB,149 MiB,272 MiB,271 MiB,102 MiB
2026-07-30 05:06:00,20.7 MiB,8.13 MiB,8.02 MiB,98.6 MiB,150 MiB,148 MiB,146 MiB,149 MiB,271 MiB,272 MiB,101 MiB
2026-07-30 05:06:15,19.7 MiB,7.78 MiB,8.55 MiB,98.6 MiB,150 MiB,146 MiB,146 MiB,148 MiB,270 MiB,272 MiB,101 MiB
2026-07-30 05:06:30,19.7 MiB,7.78 MiB,7.71 MiB,98.6 MiB,150 MiB,151 MiB,147 MiB,148 MiB,275 MiB,272 MiB,101 MiB
2026-07-30 05:06:45,19.9 MiB,7.72 MiB,7.71 MiB,98.6 MiB,148 MiB,148 MiB,146 MiB,148 MiB,272 MiB,272 MiB,101 MiB
2026-07-30 05:07:00,19.9 MiB,7.52 MiB,7.87 MiB,98.7 MiB,148 MiB,147 MiB,146 MiB,149 MiB,272 MiB,272 MiB,101 MiB
2026-07-30 05:07:15,17.8 MiB,7.52 MiB,7.84 MiB,98.7 MiB,153 MiB,149 MiB,146 MiB,150 MiB,272 MiB,272 MiB,107 MiB
2026-07-30 05:07:30,18.9 MiB,7.54 MiB,7.91 MiB,98.7 MiB,151 MiB,149 MiB,155 MiB,151 MiB,276 MiB,274 MiB,107 MiB
2026-07-30 05:07:45,20.9 MiB,8.04 MiB,7.91 MiB,98.7 MiB,152 MiB,149 MiB,145 MiB,150 MiB,273 MiB,274 MiB,113 MiB
2026-07-30 05:08:00,18.4 MiB,7.74 MiB,7.79 MiB,98.7 MiB,152 MiB,148 MiB,145 MiB,150 MiB,275 MiB,274 MiB,113 MiB
2026-07-30 05:08:15,18.3 MiB,7.61 MiB,7.68 MiB,98.7 MiB,152 MiB,149 MiB,148 MiB,152 MiB,280 MiB,274 MiB,113 MiB
2026-07-30 05:08:30,19.2 MiB,8 MiB,7.36 MiB,98.7 MiB,152 MiB,149 MiB,148 MiB,149 MiB,271 MiB,278 MiB,113 MiB
2026-07-30 05:08:45,18.0 MiB,7.84 MiB,7.55 MiB,98.8 MiB,152 MiB,149 MiB,150 MiB,149 MiB,271 MiB,278 MiB,113 MiB
2026-07-30 05:09:00,18.0 MiB,7.79 MiB,7.88 MiB,98.8 MiB,153 MiB,149 MiB,150 MiB,151 MiB,271 MiB,276 MiB,113 MiB
2026-07-30 05:09:15,19.4 MiB,7.79 MiB,7.88 MiB,98.7 MiB,152 MiB,155 MiB,148 MiB,149 MiB,278 MiB,279 MiB,113 MiB
2026-07-30 05:09:30,19.4 MiB,7.62 MiB,7.39 MiB,98.7 MiB,153 MiB,150 MiB,148 MiB,150 MiB,278 MiB,280 MiB,113 MiB
2026-07-30 05:09:45,19.1 MiB,7.62 MiB,7.39 MiB,98.7 MiB,153 MiB,152 MiB,149 MiB,150 MiB,279 MiB,283 MiB,113 MiB
