"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 03:48:45,0.934%,5.05%,4.88%,0.898%,17.0%,14.7%,17.3%,23.2%,46.6%,21.2%,0.258%
2026-07-30 03:49:00,0.947%,5.42%,5.22%,0.898%,17.9%,14.8%,18.6%,18.7%,40.3%,22.9%,0.265%
2026-07-30 03:49:15,0.892%,5.78%,5.27%,0.892%,19.2%,16.7%,19.9%,20.0%,43.4%,23.3%,0.261%
2026-07-30 03:49:30,0.902%,6.21%,5.98%,0.832%,20.7%,18.0%,19.9%,21.4%,46.3%,26.0%,0.271%
2026-07-30 03:49:45,0.941%,6.64%,6.42%,0.868%,22.2%,19.2%,22.8%,22.9%,49.3%,27.9%,0.271%
2026-07-30 03:50:00,0.924%,7.02%,6.79%,0.853%,23.4%,20.3%,24.1%,24.2%,51.9%,29.5%,0.272%
2026-07-30 03:50:15,0.947%,7.42%,7.19%,0.842%,24.8%,21.6%,25.5%,25.6%,54.7%,30.1%,0.269%
2026-07-30 03:50:30,0.916%,7.81%,7.14%,0.831%,26.0%,21.2%,26.9%,26.9%,56.2%,32.0%,0.254%
2026-07-30 03:50:45,0.905%,7.66%,7.73%,0.847%,26.6%,23.0%,26.9%,27.6%,56.6%,30.4%,0.252%
2026-07-30 03:51:00,0.922%,7.97%,7.74%,0.845%,25.5%,23.3%,27.5%,26.4%,58.4%,32.4%,0.241%
2026-07-30 03:51:15,0.910%,7.58%,7.49%,0.817%,25.9%,22.7%,26.8%,26.6%,55.5%,31.5%,0.233%
2026-07-30 03:51:30,0.910%,8.47%,8.26%,0.842%,26.7%,23.0%,27.0%,27.9%,61.7%,32.9%,0.258%
2026-07-30 03:51:45,0.887%,8.80%,8.85%,0.835%,27.5%,23.6%,28.8%,28.7%,61.9%,36.0%,0.241%
2026-07-30 03:52:00,0.893%,9.48%,8.58%,0.784%,28.3%,24.4%,27.9%,29.7%,68.4%,37.5%,0.243%
2026-07-30 03:52:15,0.910%,10.1%,10.0%,0.817%,28.9%,24.6%,30.7%,29.3%,66.2%,39.7%,0.241%
2026-07-30 03:52:30,0.912%,10.7%,10.7%,0.806%,29.7%,25.3%,31.7%,28.7%,73.6%,42.1%,0.244%
2026-07-30 03:52:45,0.899%,11.4%,11.8%,0.769%,30.5%,23.8%,32.6%,32.6%,79.6%,42.6%,0.236%
2026-07-30 03:53:00,0.900%,12.1%,12.0%,0.805%,31.4%,26.7%,33.8%,33.6%,81.2%,45.9%,0.228%
2026-07-30 03:53:15,0.913%,12.5%,12.7%,0.810%,32.0%,27.3%,34.8%,31.8%,79.7%,48.0%,0.242%
2026-07-30 03:53:30,0.903%,13.5%,13.9%,0.744%,32.9%,28.0%,35.7%,35.7%,89.1%,50.1%,0.237%
2026-07-30 03:53:45,0.913%,14.2%,14.4%,0.740%,34.1%,28.9%,37.0%,37.1%,92.7%,52.3%,0.234%
2026-07-30 03:54:00,0.888%,14.8%,14.5%,0.731%,34.6%,27.7%,38.0%,38.1%,96.4%,53.6%,0.238%
2026-07-30 03:54:15,0.932%,15.5%,15.7%,0.727%,33.9%,29.8%,38.0%,39.2%,94.3%,54.7%,0.234%
2026-07-30 03:54:30,0.907%,16.1%,16.1%,0.727%,36.0%,30.3%,40.0%,40.5%,103%,56.9%,0.229%
2026-07-30 03:54:45,0.907%,16.0%,17.0%,0.764%,37.1%,31.1%,39.2%,39.1%,106%,59.7%,0.233%
2026-07-30 03:55:00,0.884%,17.3%,16.8%,0.760%,37.9%,31.7%,42.6%,42.7%,109%,61.6%,0.243%
2026-07-30 03:55:15,0.876%,17.8%,17.9%,0.757%,39.1%,32.9%,43.8%,43.5%,114%,64.0%,0.242%
2026-07-30 03:55:30,0.904%,17.5%,18.9%,0.727%,39.9%,33.0%,43.6%,44.2%,117%,65.0%,0.244%
2026-07-30 03:55:45,0.888%,19.1%,18.6%,0.728%,41.0%,33.7%,45.3%,45.6%,121%,67.6%,0.250%
2026-07-30 03:56:00,0.887%,19.2%,20.5%,0.673%,42.2%,35.0%,46.9%,47.6%,126%,70.7%,0.220%
2026-07-30 03:56:15,0.870%,19.6%,20.3%,0.710%,41.6%,34.8%,46.4%,46.3%,119%,71.4%,0.233%
2026-07-30 03:56:30,0.878%,18.9%,20.1%,0.715%,41.0%,33.5%,46.2%,46.2%,122%,68.9%,0.226%
2026-07-30 03:56:45,0.876%,19.7%,19.2%,0.724%,41.0%,34.4%,46.8%,46.4%,124%,64.6%,0.220%
2026-07-30 03:57:00,0.855%,19.6%,20.4%,0.680%,41.9%,35.0%,47.4%,47.3%,126%,71.3%,0.232%
2026-07-30 03:57:15,0.841%,19.9%,19.7%,0.736%,42.3%,35.3%,45.8%,46.2%,127%,71.3%,0.227%
2026-07-30 03:57:30,0.849%,20.2%,20.1%,0.711%,39.2%,34.6%,48.5%,46.2%,129%,72.3%,0.228%
2026-07-30 03:57:45,0.852%,20.0%,20.3%,0.708%,43.8%,36.4%,48.7%,48.9%,130%,72.8%,0.217%
2026-07-30 03:58:00,0.832%,20.6%,20.3%,0.693%,44.6%,36.5%,49.7%,49.8%,132%,74.2%,0.217%
2026-07-30 03:58:15,0.795%,20.4%,20.4%,0.698%,45.1%,37.1%,50.0%,50.3%,132%,75.0%,0.223%
2026-07-30 03:58:30,0.787%,20.6%,20.5%,0.692%,45.9%,37.2%,47.2%,51.0%,135%,76.3%,0.220%
2026-07-30 03:58:45,0.765%,20.7%,20.4%,0.710%,46.4%,37.9%,51.2%,51.8%,136%,77.1%,0.222%
2026-07-30 03:59:00,0.745%,20.8%,20.7%,0.712%,47.7%,38.4%,52.1%,52.4%,133%,77.6%,0.225%
2026-07-30 03:59:15,0.742%,21.0%,20.1%,0.694%,48.2%,39.0%,52.6%,53.0%,139%,78.7%,0.223%
2026-07-30 03:59:30,0.727%,20.3%,21.2%,0.684%,48.9%,39.4%,53.6%,51.9%,141%,79.1%,0.221%
2026-07-30 03:59:45,0.755%,21.2%,20.9%,0.656%,50.1%,39.8%,53.9%,54.3%,142%,79.4%,0.216%
2026-07-30 04:00:00,0.704%,19.9%,20.9%,0.658%,50.2%,40.3%,54.8%,53.0%,144%,80.6%,0.217%
2026-07-30 04:00:15,0.738%,21.6%,21.2%,0.656%,46.9%,40.7%,55.7%,55.7%,145%,81.3%,0.298%
2026-07-30 04:00:30,0.741%,20.3%,20.4%,0.611%,51.6%,41.0%,56.1%,56.0%,147%,80.0%,0.302%
2026-07-30 04:00:45,0.732%,22.0%,21.2%,0.620%,52.8%,41.8%,56.9%,56.7%,137%,83.1%,0.303%
2026-07-30 04:01:00,0.730%,22.5%,21.7%,0.650%,53.8%,42.4%,58.5%,57.1%,156%,83.8%,0.298%
2026-07-30 04:01:15,0.728%,23.0%,20.6%,0.633%,55.6%,39.9%,59.6%,59.8%,156%,81.4%,0.302%
2026-07-30 04:01:30,0.729%,22.6%,22.3%,0.628%,54.6%,42.3%,57.4%,57.5%,156%,81.7%,0.305%
2026-07-30 04:01:45,0.749%,21.2%,20.0%,0.650%,51.6%,39.7%,55.2%,54.4%,146%,81.6%,0.299%
2026-07-30 04:02:00,0.743%,20.1%,19.3%,0.656%,49.3%,39.6%,52.0%,52.3%,137%,72.1%,0.298%
2026-07-30 04:02:15,0.709%,19.3%,18.2%,0.677%,43.6%,36.6%,49.2%,47.2%,129%,71.1%,0.322%
2026-07-30 04:02:30,0.724%,18.7%,17.9%,0.650%,43.4%,33.9%,45.7%,46.7%,123%,70.6%,0.323%
2026-07-30 04:02:45,0.722%,17.3%,16.7%,0.728%,40.5%,31.9%,42.6%,42.2%,116%,64.7%,0.316%
2026-07-30 04:03:00,0.758%,16.5%,15.4%,0.738%,38.1%,29.8%,40.1%,41.2%,107%,60.0%,0.322%
2026-07-30 04:03:15,0.736%,15.7%,13.9%,0.756%,35.7%,27.0%,34.5%,35.9%,101%,53.9%,0.334%
2026-07-30 04:03:30,0.777%,14.9%,13.0%,0.752%,32.5%,25.8%,34.3%,32.8%,93.1%,48.8%,0.331%
2026-07-30 04:03:45,0.797%,13.6%,11.5%,0.765%,29.1%,22.7%,31.5%,30.2%,85.0%,44.5%,0.326%
2026-07-30 04:04:00,0.789%,12.7%,9.38%,0.751%,25.1%,20.2%,28.2%,27.4%,76.2%,39.0%,0.325%
2026-07-30 04:04:15,0.815%,12.0%,9.15%,0.817%,22.4%,18.0%,25.0%,23.4%,70.7%,36.6%,0.328%
2026-07-30 04:04:30,0.794%,11.5%,8.40%,0.826%,19.6%,15.6%,21.4%,20.4%,62.5%,29.4%,0.327%
2026-07-30 04:04:45,0.786%,9.44%,6.49%,0.838%,17.4%,13.3%,17.7%,15.4%,54.2%,28.6%,0.319%
2026-07-30 04:05:00,0.823%,9.51%,6.13%,0.873%,11.9%,10.9%,13.8%,15.3%,51.8%,24.8%,0.236%
2026-07-30 04:05:15,0.840%,7.38%,4.02%,0.880%,11.7%,8.48%,11.4%,12.0%,44.1%,20.1%,0.226%
2026-07-30 04:05:30,0.811%,7.51%,3.84%,0.910%,8.77%,6.37%,7.23%,8.64%,30.6%,11.6%,0.230%
2026-07-30 04:05:45,0.857%,6.41%,2.43%,0.923%,5.34%,4.13%,5.39%,5.42%,30.0%,11.1%,0.221%
2026-07-30 04:06:00,0.854%,5.26%,0.112%,0.934%,1.95%,0.243%,1.26%,1.33%,22.6%,2.16%,0.222%
2026-07-30 04:06:15,0.792%,4.85%,0.108%,0.922%,0.512%,0.243%,0.0737%,0.0664%,15.4%,2.13%,0.216%
2026-07-30 04:06:30,0.824%,5.03%,0.00375%,0.939%,0.514%,0.0674%,0.0724%,0.0668%,15.2%,1.70%,0.243%
2026-07-30 04:06:45,0.845%,4.94%,0.00394%,0.949%,0.515%,0.0671%,0.0719%,0.0640%,14.9%,1.71%,0.242%
2026-07-30 04:07:00,0.860%,5.10%,0.00393%,0.975%,0.506%,0.0655%,0.0715%,0.0673%,16.3%,1.70%,0.222%
2026-07-30 04:07:15,0.804%,5.69%,0.00365%,0.883%,0.499%,0.0645%,0.0702%,0.0621%,15.2%,1.62%,0.220%
2026-07-30 04:07:30,0.862%,5.41%,0.00417%,0.954%,0.478%,0.0645%,0.0720%,0.0659%,18.2%,1.66%,0.226%
2026-07-30 04:07:45,0.813%,6.90%,0.00423%,0.935%,0.472%,0.0668%,0.0700%,0.0624%,19.5%,1.66%,0.220%
2026-07-30 04:08:00,0.850%,7.35%,0.00372%,0.936%,0.479%,0.0639%,0.0718%,0.0695%,21.8%,1.62%,0.218%
2026-07-30 04:08:15,0.893%,7.98%,0.00350%,0.929%,0.454%,0.0636%,0.0601%,0.0530%,23.8%,1.59%,0.220%
2026-07-30 04:08:30,0.882%,8.70%,0.00352%,0.902%,0.472%,0.0565%,0.0613%,0.0526%,25.5%,1.56%,0.222%
2026-07-30 04:08:45,0.912%,9.00%,0.00337%,0.887%,0.447%,0.0569%,0.0616%,0.0523%,27.4%,1.54%,0.220%
2026-07-30 04:09:00,0.896%,9.55%,0.00321%,0.902%,0.459%,0.0564%,0.0602%,0.0524%,27.9%,1.52%,0.223%
2026-07-30 04:09:15,0.881%,10.3%,0.00316%,0.903%,0.409%,0.0562%,0.0598%,0.0514%,29.5%,1.50%,0.210%
2026-07-30 04:09:30,0.889%,10.9%,0.00415%,0.882%,0.437%,0.0586%,0.0572%,0.0559%,31.7%,1.48%,0.213%
2026-07-30 04:09:45,0.885%,11.6%,0.00420%,0.865%,0.433%,0.0575%,0.0615%,0.0566%,32.9%,1.47%,0.211%
2026-07-30 04:10:00,0.866%,12.0%,0.00418%,0.847%,0.426%,0.0563%,0.0612%,0.0558%,34.8%,1.45%,0.215%
2026-07-30 04:10:15,0.854%,12.7%,0.00254%,0.849%,0.422%,0.0565%,0.0468%,0.0456%,36.3%,1.41%,0.213%
2026-07-30 04:10:30,0.853%,13.2%,0.00256%,0.837%,0.422%,0.0437%,0.0459%,0.0477%,37.6%,1.33%,0.225%
2026-07-30 04:10:45,0.868%,13.0%,0.00250%,0.863%,0.416%,0.0420%,0.0454%,0.0470%,39.6%,1.36%,0.234%
2026-07-30 04:11:00,0.881%,14.5%,0.00247%,0.849%,0.390%,0.0427%,0.0453%,0.0468%,41.0%,1.26%,0.207%
2026-07-30 04:11:15,0.894%,15.0%,0.00232%,0.842%,0.404%,0.0421%,0.0453%,0.0471%,42.5%,1.31%,0.201%
2026-07-30 04:11:30,0.887%,14.6%,0.00348%,0.824%,0.391%,0.0484%,0.0507%,0.0461%,44.7%,1.28%,0.210%
2026-07-30 04:11:45,0.896%,16.0%,0.00333%,0.798%,0.389%,0.0477%,0.0498%,0.0483%,44.5%,1.27%,0.206%
2026-07-30 04:12:00,0.875%,15.5%,0.00330%,0.785%,0.396%,0.0463%,0.0508%,0.0496%,43.4%,1.30%,0.205%
2026-07-30 04:12:15,0.911%,15.3%,0.00273%,0.808%,0.380%,0.0435%,0.0475%,0.0490%,43.4%,1.29%,0.189%
2026-07-30 04:12:30,0.883%,15.9%,0.00274%,0.789%,0.393%,0.0443%,0.0478%,0.0451%,44.7%,1.24%,0.212%
2026-07-30 04:12:45,0.927%,16.5%,0.00275%,0.768%,0.381%,0.0437%,0.0478%,0.0444%,46.0%,1.27%,0.210%
2026-07-30 04:13:00,0.870%,17.1%,0.00278%,0.815%,0.393%,0.0432%,0.0473%,0.0447%,47.3%,1.26%,0.209%
2026-07-30 04:13:15,0.814%,16.3%,0.00268%,0.807%,0.385%,0.0429%,0.0466%,0.0442%,48.4%,1.25%,0.197%
2026-07-30 04:13:30,0.844%,17.9%,0.00334%,0.774%,0.383%,0.0420%,0.0490%,0.0443%,49.6%,1.25%,0.211%
2026-07-30 04:13:45,0.866%,18.5%,0.00341%,0.780%,0.380%,0.0466%,0.0489%,0.0461%,48.8%,1.24%,0.216%
2026-07-30 04:14:00,0.902%,19.0%,0.00339%,0.762%,0.363%,0.0451%,0.0483%,0.0459%,51.8%,1.23%,0.217%
2026-07-30 04:14:15,0.874%,19.4%,0.00237%,0.760%,0.356%,0.0422%,0.0439%,0.0408%,53.5%,1.22%,0.217%
2026-07-30 04:14:30,0.854%,20.0%,0.00244%,0.747%,0.377%,0.0420%,0.0456%,0.0414%,52.7%,1.20%,0.221%
2026-07-30 04:14:45,0.851%,20.6%,0.00244%,0.778%,0.374%,0.0418%,0.0455%,0.0414%,55.1%,1.20%,0.212%
2026-07-30 04:15:00,0.890%,20.8%,0.00245%,0.769%,0.370%,0.0411%,0.0431%,0.0400%,56.6%,1.18%,0.215%
2026-07-30 04:15:15,0.896%,21.3%,0.00238%,0.736%,0.359%,0.0403%,0.0446%,0.0409%,57.9%,1.13%,0.187%
2026-07-30 04:15:30,0.832%,21.3%,0.00299%,0.729%,0.354%,0.0445%,0.0478%,0.0401%,59.1%,1.17%,0.202%
2026-07-30 04:15:45,0.919%,22.3%,0.00305%,0.731%,0.353%,0.0436%,0.0480%,0.0444%,60.1%,1.16%,0.200%
2026-07-30 04:16:00,0.920%,22.6%,0.00316%,0.676%,0.350%,0.0446%,0.0478%,0.0438%,61.4%,1.16%,0.197%
2026-07-30 04:16:15,0.904%,23.5%,0.00198%,0.723%,0.348%,0.0354%,0.0457%,0.0433%,62.8%,1.13%,0.202%
2026-07-30 04:16:30,0.930%,23.5%,0.00193%,0.705%,0.351%,0.0354%,0.0400%,0.0402%,61.9%,1.12%,0.211%
2026-07-30 04:16:45,0.930%,24.1%,0.00205%,0.722%,0.341%,0.0339%,0.0367%,0.0389%,66.7%,1.09%,0.213%
2026-07-30 04:17:00,0.893%,24.9%,0.00199%,0.715%,0.337%,0.0350%,0.0393%,0.0385%,66.8%,1.09%,0.205%
2026-07-30 04:17:15,0.907%,24.0%,0.187%,0.740%,0.580%,0.331%,0.932%,0.0374%,63.1%,1.16%,0.205%
2026-07-30 04:17:30,0.931%,23.3%,0.190%,0.687%,0.553%,1.51%,2.05%,1.42%,63.9%,2.88%,0.207%
2026-07-30 04:17:45,0.943%,22.2%,0.909%,0.724%,2.88%,1.53%,2.13%,2.84%,63.4%,4.69%,0.201%
2026-07-30 04:18:00,0.972%,20.4%,1.28%,0.730%,4.87%,3.92%,5.01%,4.54%,63.0%,6.94%,0.213%
2026-07-30 04:18:15,0.959%,20.4%,1.28%,0.750%,5.90%,4.20%,5.32%,5.88%,62.7%,8.78%,0.212%
2026-07-30 04:18:30,0.937%,18.9%,1.75%,0.749%,7.52%,6.37%,7.13%,7.28%,62.3%,8.95%,0.216%
2026-07-30 04:18:45,0.924%,18.1%,2.14%,0.735%,8.96%,7.36%,8.54%,9.32%,61.9%,11.2%,0.206%
2026-07-30 04:19:00,0.950%,17.3%,2.68%,0.821%,10.3%,8.98%,9.95%,10.4%,61.6%,10.9%,0.212%
2026-07-30 04:19:15,0.969%,16.5%,3.03%,0.804%,10.3%,8.64%,12.0%,12.0%,60.9%,14.8%,0.209%
2026-07-30 04:19:30,0.981%,15.4%,3.42%,0.804%,12.5%,11.3%,12.4%,13.6%,60.8%,16.7%,0.202%
2026-07-30 04:19:45,0.991%,14.1%,3.68%,0.822%,14.3%,11.6%,14.2%,14.2%,58.5%,18.6%,0.218%
2026-07-30 04:20:00,0.989%,13.5%,3.69%,0.827%,15.9%,13.4%,15.2%,15.4%,60.1%,20.3%,0.223%
2026-07-30 04:20:15,0.981%,12.4%,4.36%,0.771%,17.3%,14.7%,17.1%,15.7%,59.7%,21.9%,0.223%
2026-07-30 04:20:30,0.981%,11.1%,4.85%,0.827%,18.2%,15.9%,18.8%,18.7%,59.3%,23.7%,0.220%
2026-07-30 04:20:45,0.947%,10.4%,5.12%,0.851%,19.5%,16.1%,20.2%,20.3%,58.9%,25.2%,0.235%
2026-07-30 04:21:00,0.982%,10.1%,5.39%,0.882%,21.1%,17.6%,21.6%,21.2%,58.3%,26.8%,0.241%
2026-07-30 04:21:15,0.964%,8.30%,5.50%,0.901%,22.1%,19.8%,22.5%,23.0%,57.6%,29.1%,0.236%
2026-07-30 04:21:30,0.954%,8.24%,6.33%,0.874%,23.5%,20.6%,24.3%,24.7%,57.7%,29.1%,0.241%
2026-07-30 04:21:45,1.03%,7.24%,6.39%,0.889%,25.0%,21.9%,25.2%,26.0%,57.2%,32.3%,0.236%
2026-07-30 04:22:00,1.03%,7.04%,6.85%,0.872%,26.0%,22.7%,27.0%,25.9%,57.0%,33.5%,0.237%
2026-07-30 04:22:15,0.992%,7.09%,6.72%,0.884%,25.1%,22.7%,26.3%,26.8%,58.9%,33.4%,0.240%
2026-07-30 04:22:30,0.990%,7.06%,7.12%,0.872%,25.0%,22.0%,26.6%,26.7%,59.2%,32.2%,0.250%
2026-07-30 04:22:45,0.956%,7.71%,7.15%,0.899%,26.0%,22.8%,27.4%,25.8%,62.9%,35.7%,0.240%
2026-07-30 04:23:00,0.991%,8.39%,7.97%,0.882%,27.0%,23.5%,24.7%,28.1%,66.5%,37.3%,0.242%
2026-07-30 04:23:15,0.992%,8.79%,8.57%,0.881%,25.7%,24.0%,29.8%,29.3%,69.8%,39.6%,0.237%
2026-07-30 04:23:30,0.979%,9.64%,9.32%,0.822%,28.5%,24.8%,30.8%,30.7%,74.3%,41.2%,0.245%
2026-07-30 04:23:45,1.01%,10.1%,9.82%,0.814%,29.4%,25.6%,31.9%,31.7%,78.2%,42.2%,0.244%
2026-07-30 04:24:00,0.950%,10.7%,9.62%,0.811%,30.3%,26.1%,32.7%,32.6%,81.2%,42.2%,0.239%
2026-07-30 04:24:15,0.971%,11.3%,11.0%,0.784%,31.0%,24.9%,30.4%,33.9%,80.0%,47.6%,0.241%
2026-07-30 04:24:30,0.950%,11.5%,10.5%,0.788%,32.1%,26.7%,34.8%,34.9%,88.9%,49.3%,0.251%
2026-07-30 04:24:45,0.966%,12.3%,12.4%,0.813%,33.0%,28.0%,36.0%,36.0%,88.9%,51.6%,0.254%
2026-07-30 04:25:00,0.912%,12.2%,11.7%,0.750%,33.8%,28.7%,36.9%,36.0%,94.3%,53.7%,0.251%
2026-07-30 04:25:15,0.966%,13.1%,13.3%,0.806%,32.4%,29.3%,38.3%,37.9%,90.4%,55.7%,0.251%
2026-07-30 04:25:30,0.910%,13.8%,12.9%,0.788%,35.2%,30.0%,39.4%,39.4%,101%,57.7%,0.235%
2026-07-30 04:25:45,0.961%,14.4%,14.8%,0.751%,36.0%,28.3%,40.4%,40.7%,106%,59.4%,0.232%
2026-07-30 04:26:00,0.949%,15.2%,15.5%,0.737%,37.0%,30.9%,41.3%,41.1%,110%,58.3%,0.229%
2026-07-30 04:26:15,0.956%,15.7%,15.7%,0.737%,37.9%,31.6%,40.0%,42.1%,105%,62.0%,0.224%
2026-07-30 04:26:30,0.907%,14.9%,16.4%,0.720%,38.2%,32.3%,43.2%,43.2%,114%,64.8%,0.230%
2026-07-30 04:26:45,0.919%,16.7%,17.1%,0.769%,39.7%,32.8%,44.3%,44.6%,117%,66.4%,0.239%
2026-07-30 04:27:00,0.919%,16.0%,17.9%,0.749%,39.8%,33.5%,46.5%,43.8%,123%,64.6%,0.234%
2026-07-30 04:27:15,0.907%,18.0%,18.2%,0.743%,41.6%,33.6%,47.0%,47.2%,127%,71.8%,0.217%
2026-07-30 04:27:30,0.926%,16.8%,17.9%,0.720%,40.2%,34.8%,45.7%,47.2%,122%,71.8%,0.222%
2026-07-30 04:27:45,0.937%,17.5%,17.7%,0.703%,40.5%,33.6%,45.7%,45.5%,122%,69.4%,0.219%
2026-07-30 04:28:00,0.912%,17.5%,17.8%,0.716%,41.2%,34.1%,46.3%,42.2%,124%,70.3%,0.217%
2026-07-30 04:28:15,0.923%,17.8%,17.9%,0.714%,41.8%,34.6%,47.0%,46.8%,126%,71.4%,0.215%
2026-07-30 04:28:30,0.867%,17.9%,18.0%,0.704%,42.3%,35.0%,47.3%,44.1%,127%,72.3%,0.203%
2026-07-30 04:28:45,0.854%,17.7%,18.1%,0.748%,43.4%,35.4%,48.0%,48.0%,121%,72.2%,0.219%
2026-07-30 04:29:00,0.867%,17.9%,18.1%,0.742%,44.3%,34.6%,46.7%,45.5%,129%,73.1%,0.203%
2026-07-30 04:29:15,0.860%,18.1%,18.5%,0.735%,45.1%,36.4%,49.4%,49.3%,131%,74.6%,0.202%
2026-07-30 04:29:30,0.843%,18.3%,18.5%,0.681%,45.3%,35.0%,50.2%,49.8%,126%,75.1%,0.203%
2026-07-30 04:29:45,0.817%,18.4%,18.5%,0.704%,46.3%,37.3%,50.4%,50.8%,135%,75.9%,0.206%
2026-07-30 04:30:00,0.835%,18.5%,17.2%,0.704%,45.5%,37.6%,51.0%,51.6%,136%,76.8%,0.203%
2026-07-30 04:30:15,0.776%,19.0%,18.9%,0.694%,47.8%,38.3%,52.0%,52.1%,137%,77.5%,0.190%
2026-07-30 04:30:30,0.805%,17.9%,18.9%,0.684%,45.8%,37.4%,49.2%,52.6%,139%,74.1%,0.202%
2026-07-30 04:30:45,0.787%,19.2%,19.1%,0.668%,49.9%,36.7%,53.3%,53.5%,140%,76.5%,0.211%
2026-07-30 04:31:00,0.757%,19.2%,19.0%,0.701%,50.4%,39.6%,52.5%,54.2%,142%,79.6%,0.211%
2026-07-30 04:31:15,0.771%,19.6%,19.2%,0.660%,51.0%,40.2%,54.5%,54.6%,143%,80.7%,0.208%
2026-07-30 04:31:30,0.743%,19.9%,19.6%,0.638%,52.0%,40.4%,55.3%,55.5%,145%,81.5%,0.205%
2026-07-30 04:31:45,0.723%,19.3%,19.6%,0.639%,52.5%,41.2%,55.9%,56.5%,147%,79.4%,0.204%
2026-07-30 04:32:00,0.715%,20.0%,19.4%,0.632%,53.4%,41.5%,56.7%,56.5%,148%,82.7%,0.209%
2026-07-30 04:32:15,0.714%,20.8%,20.0%,0.596%,55.9%,39.3%,58.7%,53.6%,155%,83.5%,0.200%
2026-07-30 04:32:30,0.700%,21.0%,20.3%,0.610%,56.3%,43.4%,59.1%,59.5%,145%,86.8%,0.205%
