"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-28 23:24:45,0.906%,6.88%,6.82%,0.879%,5.53%,3.84%,4.11%,3.56%,36.6%,22.0%,0.216%
2026-07-28 23:25:00,0.921%,7.05%,6.68%,0.827%,5.80%,3.69%,3.97%,3.58%,37.2%,21.6%,0.221%
2026-07-28 23:25:15,0.895%,7.04%,7.02%,0.826%,5.86%,3.92%,4.26%,3.64%,37.7%,22.3%,0.225%
2026-07-28 23:25:30,0.892%,6.86%,6.70%,0.821%,5.51%,3.67%,4.17%,3.55%,35.8%,22.3%,0.215%
2026-07-28 23:25:45,0.876%,7.63%,7.33%,0.835%,5.94%,4.00%,4.58%,3.21%,38.6%,23.0%,0.226%
2026-07-28 23:26:00,0.876%,7.13%,8.05%,0.833%,6.17%,4.24%,4.90%,3.95%,41.3%,21.7%,0.212%
2026-07-28 23:26:15,0.825%,8.48%,7.68%,0.807%,6.86%,4.54%,4.93%,4.25%,44.3%,27.3%,0.214%
2026-07-28 23:26:30,0.842%,9.79%,9.74%,0.837%,6.56%,5.10%,5.26%,4.62%,48.5%,30.4%,0.211%
2026-07-28 23:26:45,0.876%,10.3%,10.6%,0.796%,7.96%,5.27%,5.87%,4.37%,52.4%,32.4%,0.211%
2026-07-28 23:27:00,0.881%,10.8%,11.4%,0.807%,8.28%,5.53%,6.16%,5.13%,51.1%,34.5%,0.206%
2026-07-28 23:27:15,0.886%,11.5%,11.6%,0.775%,8.44%,5.72%,6.45%,5.36%,57.6%,37.6%,0.223%
2026-07-28 23:27:30,0.852%,12.4%,12.9%,0.771%,9.02%,6.22%,6.82%,5.81%,60.0%,37.6%,0.215%
2026-07-28 23:27:45,0.869%,12.3%,13.6%,0.762%,9.63%,6.48%,7.04%,6.10%,63.2%,41.2%,0.215%
2026-07-28 23:28:00,0.858%,13.0%,13.6%,0.760%,9.10%,6.80%,7.44%,6.42%,66.8%,43.4%,0.211%
2026-07-28 23:28:15,0.842%,14.1%,14.9%,0.712%,10.3%,7.09%,7.75%,6.76%,70.0%,46.4%,0.210%
2026-07-28 23:28:30,0.856%,14.4%,15.3%,0.751%,10.7%,7.39%,7.60%,6.84%,73.5%,47.3%,0.222%
2026-07-28 23:28:45,0.872%,15.0%,16.0%,0.718%,11.1%,7.53%,8.51%,7.11%,78.1%,48.7%,0.221%
2026-07-28 23:29:00,0.877%,15.9%,16.9%,0.730%,11.6%,7.78%,8.88%,7.56%,80.7%,53.0%,0.228%
2026-07-28 23:29:15,0.873%,16.9%,17.6%,0.692%,12.1%,8.19%,9.25%,7.61%,84.0%,53.6%,0.230%
2026-07-28 23:29:30,0.873%,17.1%,17.3%,0.695%,12.9%,8.59%,9.62%,8.15%,86.5%,56.4%,0.229%
2026-07-28 23:29:45,0.852%,18.4%,19.1%,0.655%,13.0%,8.79%,9.76%,8.15%,90.2%,59.1%,0.222%
2026-07-28 23:30:00,0.868%,18.5%,19.9%,0.675%,13.4%,9.17%,10.1%,8.55%,93.5%,61.9%,0.227%
2026-07-28 23:30:15,0.872%,19.6%,20.5%,0.647%,14.2%,9.33%,10.6%,8.37%,94.6%,64.4%,0.234%
2026-07-28 23:30:30,0.915%,19.5%,20.0%,0.684%,14.2%,9.71%,10.1%,9.05%,93.5%,64.0%,0.222%
2026-07-28 23:30:45,0.929%,18.5%,20.4%,0.653%,13.8%,9.51%,10.3%,8.80%,95.1%,60.6%,0.232%
2026-07-28 23:31:00,0.887%,19.5%,20.0%,0.700%,13.2%,9.72%,9.69%,8.18%,97.0%,63.9%,0.230%
2026-07-28 23:31:15,0.896%,19.6%,20.8%,0.666%,13.9%,9.92%,10.9%,9.11%,98.5%,61.5%,0.230%
2026-07-28 23:31:30,0.818%,20.0%,21.2%,0.662%,14.5%,10.2%,11.1%,9.31%,100%,65.2%,0.228%
2026-07-28 23:31:45,0.848%,20.3%,21.5%,0.664%,15.0%,10.4%,11.2%,8.82%,98.8%,66.9%,0.227%
2026-07-28 23:32:00,0.848%,19.2%,21.4%,0.638%,15.3%,10.6%,11.6%,9.70%,104%,67.9%,0.215%
2026-07-28 23:32:15,0.852%,21.1%,21.9%,0.673%,15.6%,10.8%,11.8%,9.95%,103%,66.8%,0.217%
2026-07-28 23:32:30,0.852%,19.4%,22.2%,0.666%,16.0%,11.1%,11.8%,10.2%,101%,70.0%,0.221%
2026-07-28 23:32:45,0.840%,21.9%,22.0%,0.658%,15.9%,10.5%,12.2%,10.5%,109%,71.3%,0.218%
2026-07-28 23:33:00,0.815%,21.9%,22.8%,0.667%,15.7%,11.6%,12.4%,10.6%,110%,72.5%,0.210%
2026-07-28 23:33:15,0.788%,22.7%,23.1%,0.637%,17.0%,11.8%,12.7%,10.3%,112%,73.5%,0.210%
2026-07-28 23:33:30,0.796%,22.8%,23.3%,0.612%,17.2%,12.0%,12.8%,11.0%,113%,74.4%,0.212%
2026-07-28 23:33:45,0.776%,23.1%,23.6%,0.637%,17.6%,12.1%,13.1%,11.2%,116%,75.0%,0.202%
2026-07-28 23:34:00,0.771%,23.3%,23.7%,0.631%,17.8%,12.2%,13.3%,11.5%,117%,75.5%,0.201%
2026-07-28 23:34:15,0.754%,23.6%,23.3%,0.622%,18.2%,12.5%,13.5%,11.6%,119%,76.5%,0.206%
2026-07-28 23:34:30,0.754%,24.1%,24.1%,0.644%,18.4%,12.6%,13.1%,11.9%,120%,77.8%,0.195%
2026-07-28 23:34:45,0.696%,24.3%,24.2%,0.625%,18.7%,12.8%,14.0%,12.0%,121%,78.8%,0.201%
2026-07-28 23:35:00,0.744%,24.8%,22.7%,0.637%,19.0%,13.2%,14.2%,12.3%,118%,79.5%,0.194%
2026-07-28 23:35:15,0.713%,25.2%,24.8%,0.602%,19.3%,13.3%,14.0%,12.3%,125%,81.0%,0.188%
2026-07-28 23:35:30,0.710%,26.2%,26.1%,0.564%,20.0%,13.9%,15.0%,12.7%,130%,83.5%,0.193%
2026-07-28 23:35:45,0.725%,25.0%,25.8%,0.595%,19.0%,13.8%,15.1%,12.2%,127%,82.1%,0.194%
2026-07-28 23:36:00,0.750%,24.1%,24.9%,0.618%,18.6%,13.0%,14.4%,11.9%,120%,77.4%,0.194%
2026-07-28 23:36:15,0.728%,23.9%,22.3%,0.626%,17.6%,12.2%,13.6%,11.3%,113%,73.0%,0.188%
2026-07-28 23:36:30,0.771%,22.7%,21.4%,0.704%,16.9%,11.4%,12.6%,10.4%,113%,68.6%,0.203%
2026-07-28 23:36:45,0.782%,20.3%,18.7%,0.703%,15.9%,10.7%,12.0%,9.89%,105%,64.3%,0.198%
2026-07-28 23:37:00,0.790%,20.3%,18.4%,0.740%,14.9%,9.95%,10.8%,9.69%,96.2%,63.3%,0.203%
2026-07-28 23:37:15,0.793%,18.7%,16.8%,0.742%,13.6%,9.45%,10.1%,8.49%,85.2%,58.4%,0.203%
2026-07-28 23:37:30,0.822%,18.0%,15.9%,0.715%,12.5%,8.41%,9.56%,7.92%,84.3%,53.1%,0.204%
2026-07-28 23:37:45,0.801%,15.6%,14.3%,0.775%,10.6%,7.93%,8.91%,7.48%,82.9%,47.6%,0.207%
2026-07-28 23:38:00,0.840%,15.2%,13.6%,0.802%,10.5%,6.93%,7.95%,6.04%,73.4%,43.9%,0.204%
2026-07-28 23:38:15,0.825%,14.3%,12.1%,0.791%,9.51%,6.30%,7.23%,6.05%,68.0%,39.4%,0.210%
2026-07-28 23:38:30,0.839%,13.6%,10.6%,0.853%,8.24%,5.65%,6.40%,5.33%,61.6%,34.4%,0.216%
2026-07-28 23:38:45,0.836%,12.3%,9.31%,0.866%,7.34%,5.07%,5.50%,4.59%,55.8%,30.7%,0.214%
2026-07-28 23:39:00,0.864%,11.2%,8.30%,0.895%,6.37%,4.22%,4.85%,3.91%,49.1%,26.8%,0.209%
2026-07-28 23:39:15,0.835%,9.85%,6.31%,0.894%,5.17%,3.41%,3.48%,3.27%,42.1%,22.5%,0.210%
2026-07-28 23:39:30,0.847%,8.77%,5.92%,0.919%,4.21%,2.51%,3.43%,2.54%,36.2%,18.1%,0.210%
2026-07-28 23:39:45,0.869%,7.57%,3.07%,0.915%,3.05%,2.46%,2.75%,2.00%,25.3%,13.5%,0.215%
2026-07-28 23:40:00,0.899%,6.41%,2.97%,0.922%,1.75%,1.93%,1.28%,1.43%,26.0%,8.18%,0.215%
2026-07-28 23:40:15,0.904%,5.09%,1.21%,0.920%,1.73%,0.968%,1.23%,0.773%,21.3%,4.15%,0.218%
2026-07-28 23:40:30,0.892%,4.57%,0.0759%,1.00%,0.512%,0.260%,0.315%,0.263%,13.6%,1.65%,0.221%
2026-07-28 23:40:45,0.891%,4.83%,0.00466%,0.992%,0.511%,0.254%,0.261%,0.262%,14.0%,1.64%,0.212%
2026-07-28 23:41:00,0.902%,4.75%,0.00480%,0.993%,0.510%,0.238%,0.249%,0.263%,14.0%,1.64%,0.214%
2026-07-28 23:41:15,0.869%,5.00%,0.00484%,0.933%,0.489%,0.253%,0.252%,0.260%,12.5%,1.63%,0.213%
2026-07-28 23:41:30,0.841%,5.65%,0.00472%,0.903%,0.501%,0.249%,0.245%,0.261%,15.5%,1.61%,0.207%
2026-07-28 23:41:45,0.865%,6.32%,0.00605%,0.925%,0.492%,0.247%,0.253%,0.260%,14.6%,1.60%,0.208%
2026-07-28 23:42:00,0.900%,6.92%,0.00600%,0.919%,0.488%,0.247%,0.253%,0.257%,18.4%,1.57%,0.209%
2026-07-28 23:42:15,0.833%,7.03%,0.00611%,0.864%,0.484%,0.243%,0.249%,0.255%,20.7%,1.57%,0.201%
2026-07-28 23:42:30,0.877%,7.70%,0.00435%,0.923%,0.465%,0.236%,0.233%,0.251%,22.0%,1.52%,0.209%
2026-07-28 23:42:45,0.907%,8.61%,0.00442%,0.909%,0.459%,0.231%,0.229%,0.234%,22.8%,1.42%,0.215%
2026-07-28 23:43:00,0.903%,9.00%,0.00419%,0.900%,0.452%,0.226%,0.224%,0.234%,24.7%,1.48%,0.206%
2026-07-28 23:43:15,0.889%,9.83%,0.00426%,0.838%,0.445%,0.226%,0.216%,0.230%,25.2%,1.39%,0.208%
2026-07-28 23:43:30,0.886%,10.2%,0.00407%,0.860%,0.438%,0.222%,0.220%,0.227%,26.9%,1.44%,0.208%
2026-07-28 23:43:45,0.835%,10.9%,0.00427%,0.845%,0.435%,0.223%,0.217%,0.204%,28.6%,1.41%,0.197%
2026-07-28 23:44:00,0.861%,11.5%,0.00528%,0.842%,0.427%,0.219%,0.217%,0.224%,30.1%,1.41%,0.206%
2026-07-28 23:44:15,0.862%,11.5%,0.00508%,0.825%,0.421%,0.207%,0.213%,0.220%,31.6%,1.38%,0.206%
2026-07-28 23:44:30,0.901%,12.5%,0.00511%,0.846%,0.389%,0.205%,0.210%,0.203%,33.8%,1.37%,0.214%
2026-07-28 23:44:45,0.875%,13.3%,0.00334%,0.830%,0.401%,0.202%,0.196%,0.201%,34.3%,1.28%,0.216%
2026-07-28 23:45:00,0.888%,14.0%,0.00317%,0.769%,0.385%,0.192%,0.193%,0.198%,36.7%,1.32%,0.214%
2026-07-28 23:45:15,0.875%,14.3%,0.00304%,0.791%,0.376%,0.196%,0.189%,0.194%,37.0%,1.30%,0.212%
2026-07-28 23:45:30,0.881%,15.0%,0.00317%,0.791%,0.375%,0.193%,0.179%,0.193%,38.6%,1.27%,0.205%
2026-07-28 23:45:45,0.869%,15.8%,0.00290%,0.777%,0.367%,0.193%,0.180%,0.188%,39.9%,1.26%,0.200%
2026-07-28 23:46:00,0.892%,16.1%,0.00285%,0.774%,0.368%,0.192%,0.185%,0.176%,40.0%,1.25%,0.212%
2026-07-28 23:46:15,0.852%,15.6%,0.00407%,0.775%,0.369%,0.183%,0.187%,0.185%,39.5%,1.19%,0.213%
2026-07-28 23:46:30,0.882%,15.5%,0.00259%,0.803%,0.368%,0.193%,0.175%,0.191%,39.7%,1.26%,0.222%
2026-07-28 23:46:45,0.884%,16.5%,0.00271%,0.794%,0.366%,0.188%,0.182%,0.178%,42.0%,1.25%,0.209%
2026-07-28 23:47:00,0.862%,17.1%,0.00265%,0.805%,0.365%,0.186%,0.179%,0.187%,42.9%,1.23%,0.222%
2026-07-28 23:47:15,0.890%,17.1%,0.00261%,0.765%,0.361%,0.179%,0.180%,0.185%,44.1%,1.22%,0.219%
2026-07-28 23:47:30,0.819%,17.7%,0.00251%,0.766%,0.360%,0.185%,0.178%,0.183%,45.1%,1.16%,0.215%
2026-07-28 23:47:45,0.846%,18.5%,0.00252%,0.754%,0.360%,0.187%,0.181%,0.176%,46.2%,1.21%,0.217%
2026-07-28 23:48:00,0.867%,19.0%,0.00301%,0.737%,0.338%,0.176%,0.172%,0.184%,47.5%,1.19%,0.208%
2026-07-28 23:48:15,0.865%,19.4%,0.00308%,0.726%,0.356%,0.183%,0.177%,0.174%,48.1%,1.17%,0.217%
2026-07-28 23:48:30,0.820%,19.9%,0.00205%,0.755%,0.351%,0.178%,0.176%,0.178%,46.9%,1.17%,0.222%
2026-07-28 23:48:45,0.867%,20.4%,0.00212%,0.738%,0.348%,0.176%,0.173%,0.167%,49.7%,1.11%,0.218%
2026-07-28 23:49:00,0.874%,20.3%,0.00205%,0.743%,0.326%,0.175%,0.171%,0.175%,51.1%,1.14%,0.223%
2026-07-28 23:49:15,0.834%,21.4%,0.00215%,0.699%,0.340%,0.172%,0.166%,0.173%,52.1%,1.12%,0.209%
2026-07-28 23:49:30,0.831%,22.0%,0.00211%,0.704%,0.339%,0.171%,0.169%,0.170%,50.6%,1.06%,0.204%
2026-07-28 23:49:45,0.799%,22.3%,0.00318%,0.652%,0.338%,0.166%,0.157%,0.171%,54.4%,1.10%,0.205%
2026-07-28 23:50:00,0.846%,22.9%,0.00305%,0.691%,0.340%,0.171%,0.170%,0.169%,55.0%,1.08%,0.201%
2026-07-28 23:50:15,0.838%,23.5%,0.00322%,0.677%,0.336%,0.163%,0.162%,0.167%,56.3%,1.07%,0.211%
2026-07-28 23:50:30,0.863%,23.9%,0.00313%,0.704%,0.332%,0.161%,0.160%,0.166%,57.4%,1.02%,0.204%
2026-07-28 23:50:45,0.849%,24.4%,0.00220%,0.694%,0.314%,0.161%,0.160%,0.157%,58.3%,1.03%,0.208%
2026-07-28 23:51:00,0.874%,25.6%,0.00216%,0.684%,0.327%,0.156%,0.158%,0.157%,58.9%,0.953%,0.210%
2026-07-28 23:51:15,0.865%,24.8%,0.00220%,0.637%,0.320%,0.157%,0.150%,0.155%,60.5%,0.932%,0.196%
2026-07-28 23:51:30,0.856%,24.3%,0.0121%,0.653%,0.306%,0.200%,0.272%,0.158%,58.5%,1.02%,0.178%
2026-07-28 23:51:45,0.854%,23.1%,0.410%,0.662%,0.533%,0.438%,0.434%,0.326%,57.9%,2.39%,0.194%
2026-07-28 23:52:00,0.869%,21.4%,0.801%,0.670%,0.901%,0.449%,0.706%,0.584%,56.7%,2.37%,0.193%
2026-07-28 23:52:15,0.889%,21.4%,1.06%,0.671%,1.22%,0.870%,0.706%,0.755%,55.3%,4.51%,0.197%
2026-07-28 23:52:30,0.889%,20.2%,1.37%,0.715%,1.55%,0.902%,0.977%,0.935%,54.3%,5.94%,0.206%
2026-07-28 23:52:45,0.890%,19.2%,1.69%,0.723%,1.86%,1.18%,1.00%,1.12%,52.9%,5.95%,0.207%
2026-07-28 23:53:00,0.902%,18.4%,2.06%,0.738%,2.20%,1.39%,1.47%,1.33%,51.7%,8.22%,0.207%
2026-07-28 23:53:15,0.908%,17.4%,2.34%,0.683%,2.29%,1.57%,1.70%,1.48%,50.1%,9.52%,0.204%
2026-07-28 23:53:30,0.944%,16.3%,2.72%,0.738%,2.61%,1.77%,1.94%,1.71%,49.6%,9.70%,0.210%
2026-07-28 23:53:45,0.889%,15.2%,3.05%,0.747%,2.94%,1.99%,2.14%,1.87%,48.6%,11.4%,0.208%
2026-07-28 23:54:00,0.915%,14.1%,3.34%,0.751%,3.27%,2.22%,2.44%,2.05%,47.0%,12.7%,0.212%
2026-07-28 23:54:15,0.920%,13.4%,3.63%,0.758%,3.69%,2.37%,2.54%,2.23%,43.7%,14.0%,0.212%
2026-07-28 23:54:30,0.847%,11.8%,4.05%,0.769%,3.94%,2.58%,2.79%,2.42%,43.5%,15.2%,0.206%
2026-07-28 23:54:45,0.937%,11.9%,4.33%,0.795%,4.16%,2.60%,2.97%,2.61%,41.4%,16.2%,0.227%
2026-07-28 23:55:00,0.932%,10.5%,4.63%,0.807%,4.52%,2.95%,3.24%,2.81%,42.8%,17.9%,0.225%
2026-07-28 23:55:15,0.891%,9.31%,4.99%,0.785%,4.79%,2.88%,3.46%,2.96%,41.1%,19.7%,0.223%
2026-07-28 23:55:30,0.947%,8.70%,5.08%,0.770%,4.70%,3.47%,3.63%,3.13%,39.9%,19.9%,0.230%
2026-07-28 23:55:45,0.930%,7.71%,5.63%,0.805%,5.34%,3.49%,3.80%,3.33%,38.7%,21.0%,0.230%
2026-07-28 23:56:00,0.960%,6.17%,5.93%,0.817%,5.65%,3.80%,4.05%,3.47%,38.0%,23.3%,0.229%
2026-07-28 23:56:15,0.913%,6.70%,6.28%,0.808%,5.95%,3.93%,4.26%,3.50%,36.7%,23.3%,0.228%
2026-07-28 23:56:30,0.936%,6.70%,6.13%,0.834%,5.91%,3.91%,4.21%,3.67%,39.2%,23.2%,0.246%
2026-07-28 23:56:45,0.934%,6.29%,6.12%,0.830%,6.00%,3.85%,4.33%,3.56%,38.2%,22.9%,0.240%
2026-07-28 23:57:00,0.933%,7.20%,6.79%,0.799%,6.00%,3.69%,4.52%,3.82%,42.0%,25.6%,0.240%
2026-07-28 23:57:15,0.930%,7.75%,7.87%,0.791%,6.71%,4.19%,5.07%,4.30%,40.1%,27.7%,0.230%
2026-07-28 23:57:30,0.943%,7.43%,7.96%,0.760%,7.20%,4.67%,5.18%,4.16%,48.0%,29.7%,0.232%
2026-07-28 23:57:45,0.945%,9.10%,9.33%,0.783%,6.94%,5.04%,5.63%,4.64%,46.0%,32.8%,0.233%
2026-07-28 23:58:00,0.941%,9.89%,9.86%,0.704%,8.08%,5.39%,5.99%,5.17%,55.2%,32.1%,0.230%
2026-07-28 23:58:15,0.952%,10.4%,10.5%,0.769%,8.39%,5.78%,6.43%,5.48%,58.8%,36.0%,0.226%
2026-07-28 23:58:30,0.963%,11.1%,11.2%,0.806%,8.88%,6.08%,6.73%,5.58%,62.5%,39.2%,0.233%
2026-07-28 23:58:45,0.984%,10.8%,12.0%,0.790%,9.44%,6.41%,6.91%,6.00%,66.1%,41.7%,0.231%
2026-07-28 23:59:00,0.959%,12.2%,12.3%,0.784%,9.88%,6.65%,7.42%,6.30%,68.0%,43.6%,0.230%
2026-07-28 23:59:15,0.975%,12.9%,13.2%,0.760%,10.4%,6.48%,7.57%,6.44%,72.8%,46.5%,0.212%
2026-07-28 23:59:30,0.969%,13.6%,14.1%,0.756%,11.0%,7.43%,7.98%,6.81%,74.9%,49.6%,0.212%
2026-07-28 23:59:45,0.983%,14.4%,14.6%,0.705%,11.0%,7.02%,8.38%,6.49%,78.4%,50.6%,0.220%
2026-07-29 00:00:00,0.966%,14.4%,15.2%,0.742%,11.5%,7.84%,8.18%,7.45%,82.4%,53.7%,0.217%
2026-07-29 00:00:15,0.949%,15.2%,16.0%,0.717%,12.1%,7.72%,8.92%,7.25%,86.2%,55.8%,0.216%
2026-07-29 00:00:30,1.01%,16.0%,16.2%,0.729%,12.2%,8.47%,8.61%,7.76%,90.0%,58.5%,0.222%
2026-07-29 00:00:45,0.987%,16.9%,16.9%,0.720%,12.7%,8.80%,9.66%,8.01%,86.7%,60.8%,0.214%
2026-07-29 00:01:00,0.951%,17.1%,17.5%,0.716%,13.3%,9.20%,10.0%,8.00%,96.7%,62.6%,0.224%
2026-07-29 00:01:15,0.972%,17.7%,19.0%,0.689%,13.8%,9.48%,10.5%,8.61%,97.2%,65.3%,0.211%
2026-07-29 00:01:30,0.972%,18.6%,18.5%,0.680%,13.7%,9.85%,10.7%,9.08%,102%,67.0%,0.213%
2026-07-29 00:01:45,0.960%,18.3%,18.4%,0.680%,13.6%,9.74%,10.6%,8.83%,99.0%,65.5%,0.217%
2026-07-29 00:02:00,0.964%,18.2%,18.5%,0.696%,13.9%,9.60%,10.3%,8.50%,95.3%,65.6%,0.217%
2026-07-29 00:02:15,0.940%,18.1%,18.3%,0.665%,14.2%,9.84%,10.8%,9.15%,101%,66.3%,0.213%
2026-07-29 00:02:30,0.897%,18.6%,18.9%,0.712%,13.9%,10.0%,10.8%,9.32%,91.4%,67.2%,0.218%
2026-07-29 00:02:45,0.872%,18.9%,19.4%,0.703%,14.8%,10.3%,11.0%,9.34%,104%,62.0%,0.219%
2026-07-29 00:03:00,0.857%,19.1%,19.5%,0.702%,15.1%,10.5%,11.3%,9.65%,106%,69.2%,0.217%
2026-07-29 00:03:15,0.848%,19.3%,19.9%,0.631%,15.5%,10.8%,11.5%,9.89%,107%,69.9%,0.209%
2026-07-29 00:03:30,0.827%,18.2%,19.9%,0.657%,15.8%,10.3%,11.9%,9.99%,108%,70.4%,0.210%
2026-07-29 00:03:45,0.858%,19.9%,20.1%,0.652%,16.1%,11.1%,12.0%,10.3%,104%,66.7%,0.212%
2026-07-29 00:04:00,0.827%,20.3%,20.5%,0.640%,16.4%,11.0%,12.3%,10.5%,111%,72.4%,0.209%
2026-07-29 00:04:15,0.812%,20.3%,20.4%,0.639%,16.5%,10.7%,12.4%,10.6%,112%,73.5%,0.213%
2026-07-29 00:04:30,0.801%,20.4%,20.1%,0.619%,16.9%,11.4%,12.7%,10.5%,114%,73.9%,0.210%
2026-07-29 00:04:45,0.753%,20.3%,20.8%,0.656%,17.2%,11.9%,12.0%,11.0%,115%,74.9%,0.211%
2026-07-29 00:05:00,0.733%,21.4%,21.3%,0.661%,17.8%,11.9%,13.0%,10.9%,117%,76.5%,0.194%
2026-07-29 00:05:15,0.728%,21.4%,20.3%,0.635%,17.8%,12.4%,13.0%,11.4%,119%,77.3%,0.201%
2026-07-29 00:05:30,0.720%,21.9%,21.6%,0.635%,18.2%,12.7%,13.5%,11.6%,117%,78.3%,0.201%
2026-07-29 00:05:45,0.722%,22.0%,22.1%,0.630%,18.4%,12.9%,13.5%,11.5%,122%,78.7%,0.204%
2026-07-29 00:06:00,0.726%,22.4%,22.2%,0.600%,18.9%,13.2%,14.0%,12.0%,123%,79.5%,0.195%
2026-07-29 00:06:15,0.702%,22.5%,22.3%,0.620%,18.7%,12.8%,14.2%,12.3%,125%,80.9%,0.200%
2026-07-29 00:06:30,0.714%,22.0%,23.4%,0.646%,19.4%,13.6%,14.0%,12.7%,123%,83.3%,0.195%
2026-07-29 00:06:45,0.707%,23.6%,23.5%,0.616%,20.1%,14.0%,15.0%,12.4%,131%,84.3%,0.202%
