"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 01:24:45,0.889%,6.28%,5.84%,0.898%,21.5%,22.2%,20.5%,22.2%,47.4%,27.1%,0.255%
2026-07-30 01:25:00,0.946%,6.63%,6.62%,0.883%,22.8%,23.6%,21.7%,23.4%,50.5%,28.8%,0.258%
2026-07-30 01:25:15,0.958%,7.03%,7.03%,0.866%,24.2%,25.0%,23.0%,24.9%,52.8%,29.3%,0.241%
2026-07-30 01:25:30,0.945%,7.43%,7.09%,0.859%,25.6%,25.2%,24.3%,26.2%,53.3%,31.3%,0.240%
2026-07-30 01:25:45,0.933%,7.74%,7.51%,0.846%,26.4%,26.5%,25.2%,26.6%,56.3%,31.6%,0.249%
2026-07-30 01:26:00,0.967%,7.74%,7.76%,0.833%,26.8%,27.6%,25.5%,27.5%,58.0%,31.2%,0.247%
2026-07-30 01:26:15,0.962%,7.69%,7.61%,0.843%,25.8%,27.1%,24.6%,26.9%,56.2%,32.0%,0.232%
2026-07-30 01:26:30,0.941%,7.85%,7.95%,0.833%,26.5%,27.1%,24.2%,27.3%,59.4%,32.6%,0.235%
2026-07-30 01:26:45,0.956%,8.41%,8.42%,0.869%,25.5%,28.3%,25.3%,26.4%,62.2%,34.1%,0.224%
2026-07-30 01:27:00,0.947%,9.24%,9.39%,0.833%,28.1%,29.2%,26.3%,29.4%,65.8%,32.4%,0.255%
2026-07-30 01:27:15,0.949%,9.03%,9.96%,0.793%,28.2%,30.1%,27.7%,29.5%,69.5%,38.1%,0.244%
2026-07-30 01:27:30,0.904%,10.00%,10.6%,0.817%,29.6%,31.2%,28.4%,30.7%,70.1%,41.3%,0.232%
2026-07-30 01:27:45,0.934%,10.7%,11.5%,0.816%,29.4%,32.3%,28.5%,32.0%,74.9%,42.9%,0.255%
2026-07-30 01:28:00,0.909%,11.5%,11.9%,0.803%,31.1%,33.4%,30.1%,33.1%,79.3%,45.1%,0.251%
2026-07-30 01:28:15,0.928%,12.2%,12.8%,0.800%,32.0%,34.4%,29.5%,34.6%,74.8%,46.5%,0.256%
2026-07-30 01:28:30,0.905%,12.1%,13.2%,0.796%,31.7%,35.4%,31.6%,35.6%,85.2%,48.4%,0.244%
2026-07-30 01:28:45,0.918%,13.5%,14.0%,0.803%,33.4%,36.4%,32.5%,36.6%,81.2%,49.3%,0.260%
2026-07-30 01:29:00,0.858%,13.5%,14.2%,0.747%,34.2%,37.5%,32.8%,37.7%,91.5%,52.3%,0.261%
2026-07-30 01:29:15,0.901%,14.3%,15.0%,0.762%,34.9%,38.5%,34.1%,38.8%,96.1%,54.6%,0.260%
2026-07-30 01:29:30,0.856%,14.8%,15.4%,0.772%,33.8%,37.2%,34.4%,38.8%,99.2%,56.9%,0.248%
2026-07-30 01:29:45,0.882%,16.1%,16.2%,0.773%,36.6%,40.3%,35.4%,40.6%,103%,59.0%,0.241%
2026-07-30 01:30:00,0.868%,16.1%,17.0%,0.743%,37.1%,41.5%,36.3%,41.1%,100%,61.4%,0.241%
2026-07-30 01:30:15,0.889%,16.9%,17.4%,0.765%,38.1%,41.6%,35.4%,42.1%,112%,62.0%,0.245%
2026-07-30 01:30:30,0.901%,17.3%,18.3%,0.738%,38.1%,43.4%,38.3%,43.6%,105%,64.3%,0.244%
2026-07-30 01:30:45,0.881%,18.2%,19.0%,0.762%,39.6%,44.6%,38.9%,44.6%,118%,65.9%,0.252%
2026-07-30 01:31:00,0.855%,17.7%,19.6%,0.741%,41.8%,43.9%,40.7%,46.3%,124%,65.8%,0.261%
2026-07-30 01:31:15,0.869%,19.0%,19.2%,0.721%,42.3%,46.6%,40.8%,46.7%,124%,70.2%,0.257%
2026-07-30 01:31:30,0.855%,18.8%,19.3%,0.723%,39.4%,45.3%,39.4%,46.2%,120%,69.2%,0.245%
2026-07-30 01:31:45,0.860%,17.5%,19.1%,0.728%,41.2%,45.2%,39.8%,42.9%,121%,65.9%,0.243%
2026-07-30 01:32:00,0.853%,18.7%,19.4%,0.716%,40.9%,46.0%,40.3%,46.6%,123%,69.6%,0.234%
2026-07-30 01:32:15,0.859%,19.1%,19.5%,0.715%,43.1%,46.5%,40.7%,47.1%,124%,70.8%,0.228%
2026-07-30 01:32:30,0.848%,19.5%,19.6%,0.704%,43.6%,43.4%,40.1%,47.8%,126%,71.6%,0.232%
2026-07-30 01:32:45,0.860%,19.3%,19.6%,0.724%,42.1%,47.8%,41.9%,46.1%,127%,72.0%,0.235%
2026-07-30 01:33:00,0.842%,18.6%,19.8%,0.721%,45.1%,48.5%,42.6%,48.5%,125%,72.8%,0.227%
2026-07-30 01:33:15,0.836%,18.8%,19.7%,0.708%,46.1%,49.0%,42.6%,49.0%,129%,72.5%,0.219%
2026-07-30 01:33:30,0.813%,19.2%,19.3%,0.694%,49.4%,49.2%,43.9%,49.6%,126%,73.4%,0.219%
2026-07-30 01:33:45,0.795%,19.3%,19.3%,0.646%,48.2%,50.6%,42.7%,50.8%,132%,74.6%,0.209%
2026-07-30 01:34:00,0.823%,19.2%,19.2%,0.664%,50.7%,51.4%,44.8%,51.8%,134%,75.6%,0.210%
2026-07-30 01:34:15,0.809%,19.7%,19.7%,0.664%,49.6%,49.7%,45.2%,52.4%,137%,76.4%,0.213%
2026-07-30 01:34:30,0.813%,19.8%,19.7%,0.648%,52.0%,52.5%,46.0%,52.7%,138%,77.9%,0.214%
2026-07-30 01:34:45,0.791%,19.9%,18.2%,0.665%,53.3%,53.2%,46.4%,53.1%,134%,75.4%,0.213%
2026-07-30 01:35:00,0.793%,19.9%,20.0%,0.654%,53.3%,50.3%,45.8%,53.9%,141%,79.0%,0.212%
2026-07-30 01:35:15,0.791%,19.5%,19.9%,0.660%,54.6%,54.6%,47.5%,54.4%,138%,74.3%,0.199%
2026-07-30 01:35:30,0.767%,20.3%,19.8%,0.623%,55.2%,55.2%,46.1%,52.1%,144%,80.6%,0.198%
2026-07-30 01:35:45,0.778%,20.1%,20.1%,0.626%,56.2%,56.5%,48.8%,55.8%,145%,78.6%,0.196%
2026-07-30 01:36:00,0.741%,21.0%,20.2%,0.578%,54.4%,56.8%,46.4%,56.6%,145%,82.1%,0.197%
2026-07-30 01:36:15,0.782%,21.5%,20.9%,0.595%,58.7%,57.8%,51.4%,58.0%,151%,84.1%,0.191%
2026-07-30 01:36:30,0.729%,22.0%,20.4%,0.586%,58.4%,59.2%,51.7%,59.2%,149%,85.9%,0.187%
2026-07-30 01:36:45,0.725%,20.9%,20.5%,0.629%,56.3%,56.6%,50.0%,55.8%,145%,81.3%,0.202%
2026-07-30 01:37:00,0.762%,19.8%,19.7%,0.632%,53.5%,52.9%,47.1%,52.4%,138%,76.0%,0.198%
2026-07-30 01:37:15,0.773%,19.4%,18.1%,0.658%,49.3%,52.2%,43.6%,49.2%,131%,75.2%,0.203%
2026-07-30 01:37:30,0.766%,18.2%,17.3%,0.651%,44.5%,46.6%,40.4%,46.8%,127%,70.1%,0.211%
2026-07-30 01:37:45,0.779%,17.1%,15.8%,0.679%,44.4%,43.5%,37.2%,44.3%,119%,64.8%,0.212%
2026-07-30 01:38:00,0.771%,16.3%,14.9%,0.690%,40.2%,42.8%,35.5%,41.2%,111%,60.7%,0.215%
2026-07-30 01:38:15,0.777%,16.4%,14.3%,0.716%,35.1%,38.2%,34.2%,38.0%,103%,55.9%,0.215%
2026-07-30 01:38:30,0.783%,15.1%,13.2%,0.707%,31.7%,34.5%,29.6%,36.2%,95.9%,51.2%,0.203%
2026-07-30 01:38:45,0.769%,13.8%,11.0%,0.770%,31.7%,30.8%,27.4%,30.4%,89.6%,46.4%,0.247%
2026-07-30 01:39:00,0.801%,13.3%,11.0%,0.786%,27.4%,27.0%,25.1%,27.6%,80.6%,42.1%,0.247%
2026-07-30 01:39:15,0.773%,12.5%,9.51%,0.816%,24.1%,25.7%,22.2%,24.3%,73.5%,36.5%,0.249%
2026-07-30 01:39:30,0.827%,11.6%,7.92%,0.814%,21.0%,22.9%,18.9%,22.1%,67.0%,31.5%,0.240%
2026-07-30 01:39:45,0.839%,10.1%,7.58%,0.835%,17.4%,17.7%,15.9%,19.9%,60.8%,30.1%,0.252%
2026-07-30 01:40:00,0.836%,9.89%,5.62%,0.856%,15.0%,17.0%,14.2%,17.3%,53.5%,21.0%,0.247%
2026-07-30 01:40:15,0.833%,8.90%,4.32%,0.880%,12.3%,13.6%,9.80%,10.7%,44.0%,20.7%,0.247%
2026-07-30 01:40:30,0.821%,8.04%,4.06%,0.883%,9.05%,10.9%,9.27%,10.7%,36.8%,16.8%,0.250%
2026-07-30 01:40:45,0.834%,6.89%,2.17%,0.943%,5.33%,7.90%,4.29%,5.31%,29.1%,12.5%,0.255%
2026-07-30 01:41:00,0.790%,5.90%,1.25%,0.965%,4.95%,1.17%,4.11%,4.98%,20.8%,6.84%,0.249%
2026-07-30 01:41:15,0.810%,4.95%,0.00235%,0.973%,0.505%,1.16%,0.998%,0.0552%,15.0%,2.62%,0.258%
2026-07-30 01:41:30,0.736%,5.04%,0.00237%,0.965%,0.502%,0.0649%,0.0543%,0.0544%,15.0%,1.70%,0.250%
2026-07-30 01:41:45,0.806%,5.04%,0.00236%,0.919%,0.501%,0.0619%,0.0551%,0.0541%,15.1%,1.70%,0.245%
2026-07-30 01:42:00,0.836%,4.86%,0.00249%,0.958%,0.497%,0.0648%,0.0547%,0.0530%,15.5%,1.71%,0.248%
2026-07-30 01:42:15,0.815%,5.86%,0.00230%,0.954%,0.492%,0.0632%,0.0548%,0.0546%,17.3%,1.59%,0.240%
2026-07-30 01:42:30,0.818%,6.30%,0.00327%,0.898%,0.493%,0.0596%,0.0543%,0.0536%,17.4%,1.67%,0.243%
2026-07-30 01:42:45,0.846%,7.02%,0.00330%,0.954%,0.492%,0.0705%,0.0520%,0.0611%,18.7%,1.65%,0.239%
2026-07-30 01:43:00,0.850%,7.64%,0.00336%,0.930%,0.488%,0.0683%,0.0593%,0.0609%,20.8%,1.63%,0.242%
2026-07-30 01:43:15,0.863%,7.93%,0.00336%,0.934%,0.477%,0.0636%,0.0591%,0.0558%,23.4%,1.52%,0.218%
2026-07-30 01:43:30,0.853%,8.69%,0.00262%,0.893%,0.471%,0.0622%,0.0545%,0.0549%,23.7%,1.57%,0.222%
2026-07-30 01:43:45,0.864%,9.26%,0.00251%,0.882%,0.464%,0.0617%,0.0534%,0.0537%,25.7%,1.55%,0.213%
2026-07-30 01:44:00,0.875%,9.12%,0.00251%,0.863%,0.458%,0.0607%,0.0542%,0.0547%,27.7%,1.51%,0.212%
2026-07-30 01:44:15,0.860%,10.1%,0.00239%,0.861%,0.432%,0.0595%,0.0525%,0.0535%,29.8%,1.51%,0.206%
2026-07-30 01:44:30,0.848%,11.0%,0.00386%,0.840%,0.445%,0.0651%,0.0551%,0.0526%,30.5%,1.48%,0.215%
2026-07-30 01:44:45,0.874%,11.6%,0.00386%,0.864%,0.446%,0.0656%,0.0530%,0.0600%,32.3%,1.39%,0.218%
2026-07-30 01:45:00,0.878%,12.1%,0.00382%,0.849%,0.442%,0.0636%,0.0537%,0.0576%,33.3%,1.45%,0.212%
2026-07-30 01:45:15,0.906%,12.6%,0.00391%,0.811%,0.404%,0.0630%,0.0544%,0.0541%,35.1%,1.41%,0.211%
2026-07-30 01:45:30,0.897%,13.2%,0.00326%,0.805%,0.418%,0.0558%,0.0464%,0.0529%,36.3%,1.39%,0.206%
2026-07-30 01:45:45,0.903%,12.9%,0.00324%,0.806%,0.396%,0.0537%,0.0463%,0.0526%,38.3%,1.36%,0.203%
2026-07-30 01:46:00,0.902%,14.4%,0.00327%,0.790%,0.411%,0.0548%,0.0460%,0.0526%,39.6%,1.35%,0.214%
2026-07-30 01:46:15,0.929%,15.1%,0.00313%,0.783%,0.406%,0.0539%,0.0459%,0.0522%,41.5%,1.32%,0.209%
2026-07-30 01:46:30,0.930%,15.5%,0.00416%,0.732%,0.397%,0.0525%,0.0447%,0.0548%,43.2%,1.32%,0.212%
2026-07-30 01:46:45,0.926%,16.0%,0.00408%,0.727%,0.374%,0.0548%,0.0426%,0.0545%,44.7%,1.24%,0.218%
2026-07-30 01:47:00,0.930%,15.5%,0.00415%,0.790%,0.399%,0.0531%,0.0473%,0.0546%,43.4%,1.28%,0.228%
2026-07-30 01:47:15,0.932%,15.7%,0.00329%,0.764%,0.401%,0.0484%,0.0478%,0.0549%,43.9%,1.31%,0.223%
2026-07-30 01:47:30,0.922%,16.3%,0.00320%,0.777%,0.395%,0.0457%,0.0391%,0.0479%,45.0%,1.26%,0.222%
2026-07-30 01:47:45,0.914%,16.7%,0.00313%,0.779%,0.392%,0.0480%,0.0415%,0.0471%,45.8%,1.29%,0.220%
2026-07-30 01:48:00,0.869%,17.1%,0.00311%,0.774%,0.388%,0.0472%,0.0391%,0.0470%,47.0%,1.22%,0.219%
2026-07-30 01:48:15,0.899%,17.7%,0.00309%,0.770%,0.386%,0.0480%,0.0412%,0.0475%,47.0%,1.27%,0.213%
2026-07-30 01:48:30,0.893%,18.2%,0.00317%,0.756%,0.385%,0.0514%,0.0410%,0.0461%,49.8%,1.25%,0.207%
2026-07-30 01:48:45,0.898%,18.7%,0.00382%,0.799%,0.386%,0.0521%,0.0445%,0.0442%,50.9%,1.25%,0.222%
2026-07-30 01:49:00,0.890%,19.0%,0.00364%,0.784%,0.375%,0.0512%,0.0440%,0.0548%,52.0%,1.20%,0.221%
2026-07-30 01:49:15,0.870%,19.5%,0.00229%,0.780%,0.383%,0.0446%,0.0407%,0.0545%,53.3%,1.23%,0.219%
2026-07-30 01:49:30,0.909%,20.0%,0.00227%,0.743%,0.372%,0.0437%,0.0405%,0.0469%,54.6%,1.16%,0.217%
2026-07-30 01:49:45,0.845%,20.5%,0.00234%,0.750%,0.371%,0.0413%,0.0413%,0.0480%,54.1%,1.17%,0.213%
2026-07-30 01:50:00,0.864%,20.9%,0.00237%,0.739%,0.369%,0.0439%,0.0412%,0.0469%,56.5%,1.19%,0.217%
2026-07-30 01:50:15,0.852%,21.3%,0.00234%,0.732%,0.368%,0.0430%,0.0407%,0.0466%,57.0%,1.18%,0.219%
2026-07-30 01:50:30,0.835%,21.3%,0.00220%,0.717%,0.351%,0.0466%,0.0399%,0.0455%,58.5%,1.17%,0.222%
2026-07-30 01:50:45,0.871%,22.1%,0.00298%,0.691%,0.364%,0.0466%,0.0438%,0.0502%,58.4%,1.17%,0.224%
2026-07-30 01:51:00,0.909%,22.6%,0.00294%,0.746%,0.360%,0.0462%,0.0435%,0.0502%,60.7%,1.16%,0.218%
2026-07-30 01:51:15,0.854%,23.2%,0.00187%,0.739%,0.359%,0.0439%,0.0436%,0.0466%,62.1%,1.14%,0.213%
2026-07-30 01:51:30,0.852%,23.8%,0.00186%,0.694%,0.338%,0.0423%,0.0391%,0.0464%,60.0%,1.08%,0.210%
2026-07-30 01:51:45,0.850%,24.7%,0.00193%,0.669%,0.347%,0.0397%,0.0400%,0.0453%,66.1%,1.12%,0.207%
2026-07-30 01:52:00,0.848%,24.9%,0.00200%,0.667%,0.339%,0.0412%,0.0392%,0.0448%,62.7%,1.08%,0.209%
2026-07-30 01:52:15,0.847%,23.7%,0.0877%,0.674%,0.345%,0.443%,0.0398%,0.0454%,65.8%,1.36%,0.201%
2026-07-30 01:52:30,0.850%,23.6%,0.373%,0.693%,1.69%,1.57%,0.589%,1.30%,63.9%,3.32%,0.223%
2026-07-30 01:52:45,0.849%,22.4%,0.686%,0.747%,1.69%,3.20%,2.13%,2.95%,63.4%,4.77%,0.225%
2026-07-30 01:53:00,0.879%,20.9%,1.11%,0.750%,3.86%,3.54%,3.40%,3.02%,62.9%,6.27%,0.221%
2026-07-30 01:53:15,0.866%,20.1%,1.31%,0.766%,3.79%,5.01%,4.83%,4.92%,60.1%,8.15%,0.214%
2026-07-30 01:53:30,0.879%,19.3%,1.71%,0.731%,6.56%,5.29%,6.43%,6.71%,62.3%,9.52%,0.221%
2026-07-30 01:53:45,0.876%,18.2%,1.73%,0.752%,8.07%,8.51%,7.74%,7.95%,61.7%,11.5%,0.226%
2026-07-30 01:54:00,0.894%,17.2%,2.51%,0.757%,9.11%,9.21%,9.14%,9.32%,61.4%,12.9%,0.227%
2026-07-30 01:54:15,0.906%,16.8%,2.74%,0.769%,10.5%,10.7%,10.3%,11.1%,61.0%,14.9%,0.225%
2026-07-30 01:54:30,0.914%,15.8%,3.16%,0.731%,11.9%,13.3%,10.5%,12.4%,60.6%,17.1%,0.234%
2026-07-30 01:54:45,0.927%,14.6%,3.49%,0.815%,13.5%,13.9%,12.9%,13.9%,60.3%,17.1%,0.239%
2026-07-30 01:55:00,0.946%,13.8%,3.94%,0.820%,15.6%,14.6%,14.1%,14.1%,59.8%,19.3%,0.242%
2026-07-30 01:55:15,0.959%,12.5%,4.49%,0.830%,16.1%,16.7%,15.7%,16.8%,59.8%,21.3%,0.235%
2026-07-30 01:55:30,0.957%,12.0%,4.59%,0.808%,18.3%,18.9%,17.1%,18.8%,59.4%,22.8%,0.224%
2026-07-30 01:55:45,0.940%,10.8%,5.04%,0.813%,19.1%,19.3%,18.3%,19.8%,59.1%,22.7%,0.233%
2026-07-30 01:56:00,0.912%,9.92%,5.41%,0.817%,21.0%,21.1%,19.4%,21.2%,58.6%,26.4%,0.238%
2026-07-30 01:56:15,0.970%,8.73%,5.72%,0.836%,22.5%,20.9%,21.1%,22.7%,55.8%,28.3%,0.239%
2026-07-30 01:56:30,0.979%,7.18%,6.01%,0.851%,22.7%,23.3%,22.5%,23.9%,58.0%,29.7%,0.240%
2026-07-30 01:56:45,1.01%,7.22%,6.41%,0.871%,24.6%,23.6%,24.0%,25.5%,55.0%,31.5%,0.233%
2026-07-30 01:57:00,1.00%,7.15%,6.73%,0.865%,25.7%,26.3%,25.0%,26.7%,58.2%,31.8%,0.224%
2026-07-30 01:57:15,0.945%,6.92%,6.93%,0.864%,26.1%,26.7%,25.0%,27.1%,56.2%,33.4%,0.232%
2026-07-30 01:57:30,0.988%,6.90%,6.69%,0.864%,24.3%,26.7%,23.8%,26.2%,59.4%,33.2%,0.218%
2026-07-30 01:57:45,0.935%,7.51%,6.30%,0.828%,26.3%,26.5%,24.8%,27.1%,59.4%,34.9%,0.231%
2026-07-30 01:58:00,0.976%,8.31%,7.86%,0.812%,26.1%,28.5%,25.6%,25.7%,63.6%,36.6%,0.231%
2026-07-30 01:58:15,0.966%,8.86%,8.49%,0.817%,27.1%,28.6%,26.4%,29.7%,69.7%,39.0%,0.230%
2026-07-30 01:58:30,0.995%,9.54%,9.08%,0.797%,28.1%,29.9%,27.4%,29.8%,70.3%,40.7%,0.242%
2026-07-30 01:58:45,0.982%,10.2%,9.80%,0.844%,29.5%,30.4%,26.0%,31.7%,75.3%,43.1%,0.238%
2026-07-30 01:59:00,0.978%,10.5%,10.4%,0.830%,30.2%,32.4%,29.4%,32.7%,78.0%,45.0%,0.241%
2026-07-30 01:59:15,0.964%,11.1%,11.1%,0.762%,30.8%,33.4%,30.4%,33.4%,84.3%,47.3%,0.219%
2026-07-30 01:59:30,0.927%,11.7%,11.7%,0.782%,31.6%,34.7%,30.4%,34.7%,87.9%,48.0%,0.225%
2026-07-30 01:59:45,0.905%,12.3%,12.2%,0.800%,32.6%,35.8%,31.4%,34.9%,90.0%,51.0%,0.222%
2026-07-30 02:00:00,0.898%,12.7%,11.8%,0.784%,33.5%,36.5%,32.5%,36.7%,95.2%,52.0%,0.228%
2026-07-30 02:00:15,0.879%,13.3%,13.5%,0.789%,32.5%,37.8%,31.1%,37.7%,96.4%,54.3%,0.222%
2026-07-30 02:00:30,0.870%,13.6%,14.1%,0.776%,35.1%,36.9%,34.1%,37.9%,100%,55.3%,0.238%
2026-07-30 02:00:45,0.874%,14.8%,14.6%,0.787%,35.5%,39.7%,32.7%,39.8%,103%,53.6%,0.235%
2026-07-30 02:01:00,0.856%,15.3%,15.3%,0.778%,36.6%,41.2%,35.9%,40.6%,107%,61.2%,0.234%
2026-07-30 02:01:15,0.851%,15.1%,15.8%,0.725%,37.6%,41.6%,37.0%,41.8%,111%,62.8%,0.223%
2026-07-30 02:01:30,0.838%,16.5%,16.6%,0.736%,38.5%,42.1%,38.0%,42.9%,113%,64.7%,0.224%
2026-07-30 02:01:45,0.841%,16.6%,16.3%,0.740%,39.2%,43.7%,38.5%,43.8%,114%,68.0%,0.229%
2026-07-30 02:02:00,0.838%,17.1%,17.6%,0.729%,38.3%,44.6%,39.2%,44.9%,125%,68.0%,0.220%
2026-07-30 02:02:15,0.790%,18.1%,18.3%,0.712%,41.7%,47.0%,41.0%,46.6%,121%,70.8%,0.231%
2026-07-30 02:02:30,0.841%,17.9%,17.3%,0.711%,41.6%,47.0%,40.9%,46.6%,124%,72.2%,0.237%
2026-07-30 02:02:45,0.863%,17.4%,17.8%,0.698%,40.2%,45.3%,39.4%,43.9%,124%,69.4%,0.237%
2026-07-30 02:03:00,0.859%,17.9%,17.0%,0.741%,38.2%,45.7%,37.3%,46.3%,125%,70.6%,0.235%
2026-07-30 02:03:15,0.824%,17.7%,18.0%,0.745%,41.9%,46.8%,40.3%,46.7%,121%,71.1%,0.221%
2026-07-30 02:03:30,0.807%,18.1%,18.3%,0.678%,42.3%,47.2%,41.2%,47.5%,127%,72.1%,0.219%
2026-07-30 02:03:45,0.793%,18.2%,17.8%,0.678%,43.3%,45.3%,41.7%,47.5%,123%,72.7%,0.216%
2026-07-30 02:04:00,0.802%,18.5%,18.5%,0.672%,43.4%,48.3%,42.3%,48.3%,130%,73.4%,0.218%
2026-07-30 02:04:15,0.815%,18.4%,18.3%,0.675%,44.8%,49.0%,42.8%,48.9%,131%,73.8%,0.226%
2026-07-30 02:04:30,0.782%,18.8%,18.8%,0.647%,45.4%,49.6%,43.3%,49.8%,133%,74.7%,0.226%
2026-07-30 02:04:45,0.805%,18.8%,18.8%,0.632%,46.5%,50.3%,43.8%,50.5%,126%,75.6%,0.224%
2026-07-30 02:05:00,0.819%,19.2%,18.9%,0.667%,47.1%,51.0%,43.0%,51.3%,135%,76.1%,0.220%
2026-07-30 02:05:15,0.794%,17.9%,18.4%,0.663%,47.6%,50.1%,45.0%,52.0%,137%,76.8%,0.212%
2026-07-30 02:05:30,0.787%,19.4%,19.2%,0.653%,45.7%,52.3%,43.9%,52.6%,139%,70.4%,0.212%
2026-07-30 02:05:45,0.807%,19.4%,19.1%,0.618%,49.1%,53.0%,45.7%,52.8%,132%,78.2%,0.207%
2026-07-30 02:06:00,0.802%,18.9%,19.3%,0.638%,49.9%,51.5%,46.5%,53.6%,141%,79.4%,0.204%
2026-07-30 02:06:15,0.782%,19.7%,19.3%,0.602%,50.6%,54.0%,47.2%,54.3%,143%,75.8%,0.212%
2026-07-30 02:06:30,0.747%,19.8%,18.9%,0.625%,51.4%,54.9%,45.8%,54.9%,145%,80.7%,0.214%
2026-07-30 02:06:45,0.776%,20.2%,18.8%,0.640%,47.2%,55.6%,48.4%,55.6%,146%,81.6%,0.218%
2026-07-30 02:07:00,0.734%,20.3%,19.8%,0.634%,52.8%,54.4%,48.6%,56.2%,148%,81.9%,0.215%
2026-07-30 02:07:15,0.774%,20.5%,19.6%,0.629%,53.7%,56.5%,49.3%,57.4%,148%,82.9%,0.196%
2026-07-30 02:07:30,0.749%,19.9%,19.0%,0.597%,55.8%,58.6%,51.3%,59.1%,155%,86.3%,0.201%
