"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 04:13:45,0.888%,4.69%,4.65%,0.865%,4.52%,2.67%,2.71%,2.83%,26.1%,16.3%,0.236%
2026-07-29 04:14:00,0.864%,5.07%,5.02%,0.847%,4.85%,2.87%,3.12%,3.03%,27.5%,17.5%,0.238%
2026-07-29 04:14:15,0.825%,5.44%,5.34%,0.863%,5.28%,3.09%,3.34%,3.06%,29.6%,17.6%,0.231%
2026-07-29 04:14:30,0.867%,5.82%,5.73%,0.885%,5.60%,3.29%,3.37%,3.47%,29.4%,19.8%,0.245%
2026-07-29 04:14:45,0.889%,6.20%,6.09%,0.879%,5.94%,3.50%,3.70%,3.69%,33.2%,20.8%,0.243%
2026-07-29 04:15:00,0.908%,6.56%,6.44%,0.866%,6.28%,3.59%,3.92%,3.88%,35.7%,22.1%,0.230%
2026-07-29 04:15:15,0.895%,6.94%,6.81%,0.835%,6.57%,3.68%,4.15%,3.95%,36.9%,22.8%,0.229%
2026-07-29 04:15:30,0.876%,7.12%,7.00%,0.844%,6.58%,3.81%,4.20%,4.08%,37.1%,22.8%,0.230%
2026-07-29 04:15:45,0.875%,7.27%,7.16%,0.832%,6.56%,3.95%,4.01%,4.22%,38.3%,23.3%,0.228%
2026-07-29 04:16:00,0.883%,7.28%,6.91%,0.836%,6.75%,3.83%,4.31%,4.12%,34.4%,22.8%,0.226%
2026-07-29 04:16:15,0.869%,6.81%,7.38%,0.820%,6.93%,4.11%,4.05%,3.96%,37.7%,24.5%,0.246%
2026-07-29 04:16:30,0.871%,7.89%,7.80%,0.798%,7.49%,4.24%,4.59%,4.50%,41.6%,24.6%,0.240%
2026-07-29 04:16:45,0.878%,8.80%,9.04%,0.862%,8.04%,4.69%,4.85%,4.95%,44.5%,26.8%,0.242%
2026-07-29 04:17:00,0.880%,9.36%,9.66%,0.821%,7.85%,5.00%,5.20%,5.26%,47.7%,30.3%,0.219%
2026-07-29 04:17:15,0.882%,10.1%,10.6%,0.842%,8.78%,5.31%,4.89%,5.64%,52.1%,28.3%,0.228%
2026-07-29 04:17:30,0.897%,10.8%,11.5%,0.814%,9.42%,5.05%,5.98%,5.97%,54.5%,35.1%,0.229%
2026-07-29 04:17:45,0.855%,11.3%,11.9%,0.772%,9.94%,5.71%,6.27%,6.22%,57.7%,37.7%,0.231%
2026-07-29 04:18:00,0.881%,11.2%,12.7%,0.769%,10.4%,6.09%,6.65%,6.48%,60.7%,40.6%,0.223%
2026-07-29 04:18:15,0.886%,12.7%,13.4%,0.785%,11.1%,6.37%,6.91%,6.84%,65.0%,43.1%,0.227%
2026-07-29 04:18:30,0.869%,13.5%,14.4%,0.809%,11.3%,6.20%,7.09%,7.27%,69.0%,46.0%,0.236%
2026-07-29 04:18:45,0.825%,14.1%,15.1%,0.808%,11.9%,7.05%,7.63%,7.58%,72.3%,47.1%,0.230%
2026-07-29 04:19:00,0.825%,14.9%,15.6%,0.799%,11.4%,7.43%,8.03%,8.03%,73.8%,51.1%,0.237%
2026-07-29 04:19:15,0.854%,15.6%,16.5%,0.774%,13.1%,7.75%,8.23%,7.77%,76.5%,52.4%,0.230%
2026-07-29 04:19:30,0.859%,16.4%,16.4%,0.774%,13.7%,8.03%,8.57%,8.63%,80.3%,55.2%,0.234%
2026-07-29 04:19:45,0.864%,17.0%,18.1%,0.742%,14.2%,8.34%,8.92%,8.91%,82.5%,58.3%,0.227%
2026-07-29 04:20:00,0.847%,17.8%,19.0%,0.753%,14.8%,8.73%,9.24%,9.02%,88.3%,60.9%,0.234%
2026-07-29 04:20:15,0.845%,18.5%,19.9%,0.708%,15.3%,8.73%,9.55%,9.38%,89.3%,62.9%,0.233%
2026-07-29 04:20:30,0.847%,19.2%,20.6%,0.710%,15.8%,9.13%,9.96%,9.81%,88.2%,65.1%,0.236%
2026-07-29 04:20:45,0.851%,18.3%,21.7%,0.769%,15.5%,9.37%,10.3%,10.3%,99.9%,68.3%,0.236%
2026-07-29 04:21:00,0.855%,20.1%,21.8%,0.756%,16.7%,9.79%,10.3%,10.0%,100.0%,69.1%,0.224%
2026-07-29 04:21:15,0.835%,18.8%,21.6%,0.727%,16.5%,9.64%,10.7%,10.5%,98.8%,66.8%,0.223%
2026-07-29 04:21:30,0.856%,19.4%,21.0%,0.727%,16.1%,9.66%,10.4%,10.2%,97.2%,67.9%,0.214%
2026-07-29 04:21:45,0.869%,19.8%,21.4%,0.709%,16.5%,9.62%,10.7%,10.4%,98.9%,68.7%,0.222%
2026-07-29 04:22:00,0.859%,20.2%,21.5%,0.703%,16.9%,9.94%,10.6%,10.7%,100%,66.5%,0.208%
2026-07-29 04:22:15,0.848%,20.7%,21.9%,0.702%,17.6%,10.4%,11.2%,11.0%,102%,66.1%,0.213%
2026-07-29 04:22:30,0.821%,20.7%,22.1%,0.699%,17.9%,10.4%,11.4%,10.4%,103%,71.2%,0.221%
2026-07-29 04:22:45,0.845%,20.5%,22.3%,0.684%,18.2%,10.8%,11.7%,11.3%,105%,72.0%,0.228%
2026-07-29 04:23:00,0.828%,21.7%,22.6%,0.701%,18.5%,10.9%,11.8%,11.7%,107%,73.2%,0.227%
2026-07-29 04:23:15,0.825%,21.8%,22.6%,0.689%,18.9%,10.7%,12.1%,11.9%,102%,73.9%,0.217%
2026-07-29 04:23:30,0.824%,21.2%,23.2%,0.659%,19.3%,11.4%,12.4%,11.3%,110%,72.8%,0.213%
2026-07-29 04:23:45,0.822%,22.5%,23.1%,0.651%,18.1%,11.6%,12.5%,12.4%,112%,75.9%,0.212%
2026-07-29 04:24:00,0.822%,22.9%,23.5%,0.653%,19.8%,11.3%,12.8%,12.8%,114%,77.3%,0.221%
2026-07-29 04:24:15,0.810%,23.3%,22.9%,0.635%,20.2%,12.0%,13.0%,12.9%,116%,78.6%,0.217%
2026-07-29 04:24:30,0.767%,23.8%,22.6%,0.663%,20.5%,12.2%,13.2%,13.2%,111%,80.1%,0.216%
2026-07-29 04:24:45,0.777%,23.9%,24.3%,0.653%,21.0%,12.6%,13.5%,13.5%,118%,77.6%,0.214%
2026-07-29 04:25:00,0.730%,24.3%,24.3%,0.636%,21.5%,12.8%,13.7%,13.8%,120%,82.0%,0.210%
2026-07-29 04:25:15,0.763%,24.7%,24.9%,0.607%,21.9%,12.9%,13.9%,14.0%,122%,82.9%,0.202%
2026-07-29 04:25:30,0.747%,25.2%,25.0%,0.607%,21.4%,12.8%,14.3%,14.2%,123%,81.3%,0.200%
2026-07-29 04:25:45,0.721%,25.3%,24.9%,0.607%,22.5%,13.3%,14.3%,14.6%,124%,84.4%,0.198%
2026-07-29 04:26:00,0.742%,25.6%,25.5%,0.602%,23.1%,13.7%,14.6%,14.4%,127%,85.5%,0.213%
2026-07-29 04:26:15,0.729%,26.4%,25.1%,0.566%,23.6%,14.1%,14.6%,15.1%,130%,88.0%,0.216%
2026-07-29 04:26:30,0.723%,25.2%,25.6%,0.640%,22.6%,13.6%,14.6%,14.7%,124%,83.5%,0.217%
2026-07-29 04:26:45,0.730%,24.1%,24.3%,0.660%,21.3%,12.9%,13.8%,13.7%,119%,83.6%,0.216%
2026-07-29 04:27:00,0.743%,23.3%,23.0%,0.687%,20.1%,12.2%,13.1%,12.9%,113%,73.6%,0.223%
2026-07-29 04:27:15,0.738%,22.0%,21.7%,0.697%,18.6%,11.4%,12.2%,12.0%,107%,73.2%,0.204%
2026-07-29 04:27:30,0.747%,21.5%,20.2%,0.708%,18.3%,10.5%,11.4%,12.0%,99.6%,68.8%,0.217%
2026-07-29 04:27:45,0.749%,19.4%,18.6%,0.728%,17.0%,9.24%,10.7%,10.9%,93.8%,63.3%,0.219%
2026-07-29 04:28:00,0.740%,18.6%,17.5%,0.716%,15.5%,9.12%,9.95%,10.0%,84.0%,59.1%,0.226%
2026-07-29 04:28:15,0.714%,16.4%,15.6%,0.764%,14.1%,8.41%,9.10%,8.95%,82.1%,54.0%,0.226%
2026-07-29 04:28:30,0.730%,16.4%,14.6%,0.820%,12.8%,7.51%,7.82%,8.24%,76.3%,45.5%,0.231%
2026-07-29 04:28:45,0.679%,15.4%,13.0%,0.830%,12.2%,6.19%,7.82%,7.89%,70.5%,43.6%,0.222%
2026-07-29 04:29:00,0.729%,14.0%,11.9%,0.809%,10.6%,6.20%,6.97%,6.75%,63.0%,40.8%,0.227%
2026-07-29 04:29:15,0.755%,13.4%,9.05%,0.846%,9.58%,5.61%,6.05%,5.96%,54.3%,33.6%,0.223%
2026-07-29 04:29:30,0.777%,11.7%,8.91%,0.820%,8.04%,4.83%,5.33%,5.11%,53.6%,28.5%,0.223%
2026-07-29 04:29:45,0.769%,10.5%,7.72%,0.902%,7.19%,4.29%,4.55%,4.14%,46.4%,27.1%,0.226%
2026-07-29 04:30:00,0.795%,9.20%,5.89%,0.910%,5.61%,3.49%,3.09%,3.15%,39.9%,17.8%,0.235%
2026-07-29 04:30:15,0.743%,8.09%,4.39%,0.935%,3.46%,2.13%,2.95%,2.97%,34.6%,17.9%,0.234%
2026-07-29 04:30:30,0.782%,6.84%,2.75%,0.950%,3.41%,2.08%,1.87%,2.05%,25.5%,13.3%,0.216%
2026-07-29 04:30:45,0.799%,5.52%,1.88%,0.986%,2.45%,1.44%,0.987%,0.641%,19.0%,6.23%,0.223%
2026-07-29 04:31:00,0.809%,5.25%,0.00314%,1.00%,0.498%,0.749%,0.257%,0.637%,13.5%,1.65%,0.221%
2026-07-29 04:31:15,0.819%,4.84%,0.00310%,0.961%,0.495%,0.254%,0.257%,0.251%,13.4%,1.64%,0.218%
2026-07-29 04:31:30,0.827%,4.84%,0.00343%,0.980%,0.495%,0.254%,0.260%,0.252%,13.7%,1.50%,0.214%
2026-07-29 04:31:45,0.816%,4.84%,0.00330%,0.979%,0.491%,0.253%,0.259%,0.253%,14.1%,1.65%,0.218%
2026-07-29 04:32:00,0.783%,4.43%,0.00311%,0.977%,0.484%,0.249%,0.252%,0.249%,15.9%,1.62%,0.222%
2026-07-29 04:32:15,0.810%,6.25%,0.00302%,0.951%,0.482%,0.250%,0.246%,0.245%,17.5%,1.60%,0.231%
2026-07-29 04:32:30,0.826%,6.79%,0.00362%,0.948%,0.476%,0.248%,0.251%,0.246%,17.6%,1.59%,0.218%
2026-07-29 04:32:45,0.850%,7.40%,0.00365%,0.972%,0.470%,0.245%,0.246%,0.242%,20.3%,1.57%,0.222%
2026-07-29 04:33:00,0.793%,7.55%,0.00370%,0.957%,0.465%,0.241%,0.247%,0.238%,21.5%,1.54%,0.225%
2026-07-29 04:33:15,0.848%,8.61%,0.00296%,0.911%,0.430%,0.227%,0.230%,0.229%,23.3%,1.48%,0.217%
2026-07-29 04:33:30,0.830%,9.04%,0.00306%,0.914%,0.425%,0.224%,0.226%,0.217%,22.5%,1.51%,0.215%
2026-07-29 04:33:45,0.875%,9.47%,0.00306%,0.871%,0.435%,0.220%,0.222%,0.222%,25.0%,1.49%,0.221%
2026-07-29 04:34:00,0.857%,9.49%,0.00303%,0.892%,0.426%,0.209%,0.218%,0.219%,27.3%,1.47%,0.228%
2026-07-29 04:34:15,0.861%,10.7%,0.00292%,0.842%,0.398%,0.204%,0.216%,0.217%,28.2%,1.45%,0.228%
2026-07-29 04:34:30,0.828%,11.3%,0.00349%,0.893%,0.408%,0.214%,0.213%,0.214%,29.5%,1.44%,0.227%
2026-07-29 04:34:45,0.875%,11.9%,0.00354%,0.868%,0.408%,0.199%,0.194%,0.214%,31.9%,1.41%,0.216%
2026-07-29 04:35:00,0.863%,12.6%,0.00357%,0.869%,0.398%,0.207%,0.207%,0.209%,31.5%,1.40%,0.212%
2026-07-29 04:35:15,0.921%,13.3%,0.00225%,0.832%,0.368%,0.186%,0.193%,0.192%,34.8%,1.35%,0.212%
2026-07-29 04:35:30,0.906%,13.7%,0.00209%,0.786%,0.378%,0.193%,0.180%,0.189%,35.1%,1.33%,0.206%
2026-07-29 04:35:45,0.888%,14.2%,0.00197%,0.817%,0.370%,0.190%,0.185%,0.186%,34.7%,1.31%,0.213%
2026-07-29 04:36:00,0.887%,14.8%,0.00199%,0.813%,0.366%,0.181%,0.169%,0.181%,39.4%,1.29%,0.222%
2026-07-29 04:36:15,0.876%,15.4%,0.00183%,0.798%,0.358%,0.183%,0.177%,0.176%,39.5%,1.25%,0.217%
2026-07-29 04:36:30,0.881%,16.1%,0.00233%,0.815%,0.352%,0.187%,0.177%,0.180%,41.5%,1.25%,0.221%
2026-07-29 04:36:45,0.906%,15.5%,0.00247%,0.822%,0.359%,0.188%,0.177%,0.173%,40.7%,1.26%,0.203%
2026-07-29 04:37:00,0.926%,15.6%,0.00240%,0.822%,0.353%,0.184%,0.175%,0.183%,40.8%,1.21%,0.200%
2026-07-29 04:37:15,0.896%,14.6%,0.00186%,0.810%,0.350%,0.182%,0.174%,0.169%,42.2%,1.26%,0.194%
2026-07-29 04:37:30,0.865%,16.6%,0.00180%,0.779%,0.350%,0.182%,0.174%,0.177%,43.1%,1.25%,0.200%
2026-07-29 04:37:45,0.860%,15.7%,0.00189%,0.751%,0.348%,0.181%,0.173%,0.176%,43.2%,1.24%,0.199%
2026-07-29 04:38:00,0.897%,17.5%,0.00175%,0.774%,0.349%,0.173%,0.172%,0.175%,44.8%,1.23%,0.201%
2026-07-29 04:38:15,0.875%,17.9%,0.00171%,0.763%,0.351%,0.180%,0.176%,0.178%,45.8%,1.22%,0.210%
2026-07-29 04:38:30,0.859%,18.4%,0.00228%,0.763%,0.350%,0.183%,0.176%,0.179%,46.7%,1.22%,0.206%
2026-07-29 04:38:45,0.839%,19.1%,0.00236%,0.780%,0.349%,0.183%,0.175%,0.177%,48.4%,1.16%,0.195%
2026-07-29 04:39:00,0.829%,19.4%,0.00234%,0.780%,0.331%,0.181%,0.172%,0.176%,49.4%,1.20%,0.196%
2026-07-29 04:39:15,0.844%,20.0%,0.00173%,0.740%,0.345%,0.177%,0.171%,0.175%,50.3%,1.18%,0.191%
2026-07-29 04:39:30,0.837%,20.2%,0.00179%,0.742%,0.334%,0.172%,0.166%,0.175%,51.5%,1.12%,0.194%
2026-07-29 04:39:45,0.826%,21.0%,0.00182%,0.711%,0.343%,0.177%,0.171%,0.175%,51.0%,1.16%,0.195%
2026-07-29 04:40:00,0.786%,21.4%,0.00181%,0.734%,0.344%,0.170%,0.171%,0.174%,53.4%,1.09%,0.192%
2026-07-29 04:40:15,0.782%,21.8%,0.00169%,0.698%,0.350%,0.178%,0.167%,0.174%,54.5%,1.15%,0.210%
2026-07-29 04:40:30,0.774%,22.4%,0.00233%,0.753%,0.351%,0.179%,0.173%,0.177%,54.2%,1.15%,0.204%
2026-07-29 04:40:45,0.782%,22.8%,0.00246%,0.718%,0.349%,0.172%,0.161%,0.177%,56.5%,1.13%,0.196%
2026-07-29 04:41:00,0.791%,23.4%,0.00175%,0.736%,0.346%,0.177%,0.172%,0.177%,57.4%,1.11%,0.195%
2026-07-29 04:41:15,0.808%,24.0%,0.00188%,0.694%,0.346%,0.170%,0.167%,0.171%,58.3%,1.11%,0.195%
2026-07-29 04:41:30,0.803%,24.0%,0.00183%,0.676%,0.328%,0.168%,0.164%,0.161%,60.8%,1.08%,0.196%
2026-07-29 04:41:45,0.771%,24.9%,0.00183%,0.671%,0.340%,0.166%,0.164%,0.167%,61.8%,1.07%,0.198%
2026-07-29 04:42:00,0.778%,23.4%,0.00188%,0.691%,0.422%,0.156%,0.165%,0.164%,60.1%,1.07%,0.197%
2026-07-29 04:42:15,0.783%,23.1%,0.197%,0.694%,0.415%,0.286%,0.329%,0.399%,58.2%,1.73%,0.212%
2026-07-29 04:42:30,0.778%,21.3%,0.599%,0.638%,0.840%,0.608%,0.322%,0.646%,54.3%,2.83%,0.215%
2026-07-29 04:42:45,0.783%,21.2%,0.952%,0.734%,1.22%,0.632%,0.734%,0.677%,55.8%,4.85%,0.213%
2026-07-29 04:43:00,0.786%,20.2%,1.38%,0.746%,1.61%,0.867%,0.929%,1.07%,54.9%,5.11%,0.191%
2026-07-29 04:43:15,0.800%,19.4%,1.54%,0.702%,2.01%,1.18%,1.24%,1.26%,52.3%,6.57%,0.206%
2026-07-29 04:43:30,0.794%,18.3%,1.83%,0.730%,1.99%,1.22%,1.48%,1.41%,52.9%,8.38%,0.207%
2026-07-29 04:43:45,0.831%,17.3%,2.14%,0.731%,2.63%,1.46%,1.66%,1.50%,50.9%,8.73%,0.208%
2026-07-29 04:44:00,0.821%,16.0%,2.48%,0.704%,3.04%,1.67%,1.87%,1.76%,49.9%,10.7%,0.211%
2026-07-29 04:44:15,0.836%,15.2%,2.81%,0.746%,3.44%,1.89%,2.13%,1.82%,48.9%,12.0%,0.202%
2026-07-29 04:44:30,0.826%,14.6%,3.15%,0.714%,3.64%,2.12%,2.27%,2.29%,47.5%,13.1%,0.217%
2026-07-29 04:44:45,0.849%,13.2%,3.52%,0.797%,3.93%,2.13%,2.54%,2.37%,46.4%,13.5%,0.220%
2026-07-29 04:45:00,0.838%,12.3%,3.79%,0.814%,4.41%,2.51%,2.61%,2.74%,44.9%,15.4%,0.210%
2026-07-29 04:45:15,0.871%,11.3%,4.11%,0.776%,4.76%,2.78%,2.90%,2.83%,43.9%,16.8%,0.213%
2026-07-29 04:45:30,0.880%,10.3%,4.30%,0.795%,4.98%,2.85%,2.83%,3.04%,42.7%,17.7%,0.210%
2026-07-29 04:45:45,0.877%,9.46%,4.67%,0.806%,5.27%,3.02%,3.27%,3.28%,41.8%,18.7%,0.216%
2026-07-29 04:46:00,0.853%,8.19%,5.11%,0.810%,5.55%,3.25%,3.46%,3.51%,40.7%,20.3%,0.219%
2026-07-29 04:46:15,0.878%,6.94%,5.52%,0.814%,6.10%,3.45%,3.84%,3.76%,39.5%,20.4%,0.228%
2026-07-29 04:46:30,0.903%,6.89%,5.88%,0.835%,6.13%,3.64%,4.10%,3.76%,38.1%,22.1%,0.227%
2026-07-29 04:46:45,0.870%,5.99%,5.92%,0.846%,6.68%,3.78%,4.14%,4.13%,36.9%,23.3%,0.229%
2026-07-29 04:47:00,0.904%,6.14%,5.77%,0.847%,6.67%,3.92%,4.26%,4.09%,39.3%,24.1%,0.214%
2026-07-29 04:47:15,0.913%,6.49%,5.98%,0.799%,6.21%,3.81%,4.01%,4.15%,39.8%,23.6%,0.201%
2026-07-29 04:47:30,0.911%,6.50%,6.55%,0.827%,6.87%,4.08%,4.43%,4.14%,39.8%,26.8%,0.220%
2026-07-29 04:47:45,0.891%,7.32%,7.20%,0.786%,7.47%,3.86%,4.77%,4.57%,44.3%,25.5%,0.222%
2026-07-29 04:48:00,0.904%,6.87%,8.04%,0.814%,7.97%,4.63%,5.18%,4.89%,40.3%,29.9%,0.208%
2026-07-29 04:48:15,0.891%,8.64%,8.75%,0.803%,8.46%,5.16%,5.59%,5.34%,50.6%,28.3%,0.227%
2026-07-29 04:48:30,0.910%,9.41%,9.70%,0.829%,9.15%,5.37%,5.90%,5.51%,53.2%,35.7%,0.224%
2026-07-29 04:48:45,0.918%,10.3%,10.4%,0.768%,9.70%,5.73%,6.33%,5.98%,58.1%,37.7%,0.229%
2026-07-29 04:49:00,0.902%,10.6%,11.0%,0.813%,10.3%,5.86%,6.45%,6.23%,61.7%,41.3%,0.226%
2026-07-29 04:49:15,0.896%,11.4%,11.8%,0.772%,11.0%,6.22%,6.82%,6.75%,60.7%,44.1%,0.227%
2026-07-29 04:49:30,0.926%,12.1%,12.5%,0.743%,11.2%,6.68%,7.28%,6.90%,69.4%,46.7%,0.227%
2026-07-29 04:49:45,0.916%,11.8%,13.2%,0.762%,11.8%,6.86%,7.53%,7.35%,72.8%,47.5%,0.231%
2026-07-29 04:50:00,0.922%,13.4%,14.0%,0.755%,12.3%,6.69%,7.90%,7.75%,74.1%,51.5%,0.229%
2026-07-29 04:50:15,0.946%,14.2%,14.8%,0.737%,13.0%,7.54%,8.16%,8.07%,79.2%,54.1%,0.248%
2026-07-29 04:50:30,0.925%,13.8%,15.0%,0.765%,13.5%,7.82%,8.55%,8.42%,81.9%,55.9%,0.248%
2026-07-29 04:50:45,0.963%,15.2%,16.3%,0.768%,14.1%,8.18%,8.97%,8.83%,86.0%,58.6%,0.234%
2026-07-29 04:51:00,0.948%,15.9%,16.3%,0.754%,14.8%,8.60%,9.27%,9.13%,88.4%,61.9%,0.232%
2026-07-29 04:51:15,0.923%,16.8%,17.3%,0.730%,14.9%,8.84%,9.62%,9.30%,91.8%,62.4%,0.237%
2026-07-29 04:51:30,0.953%,18.0%,16.7%,0.706%,14.3%,9.23%,9.98%,9.73%,94.1%,62.0%,0.240%
2026-07-29 04:51:45,0.947%,17.9%,19.2%,0.706%,15.9%,9.73%,10.2%,10.0%,97.9%,67.5%,0.240%
2026-07-29 04:52:00,0.983%,18.7%,19.3%,0.687%,16.3%,9.73%,10.7%,10.5%,102%,70.0%,0.240%
2026-07-29 04:52:15,0.953%,19.0%,19.5%,0.674%,16.7%,9.63%,10.5%,10.4%,102%,70.1%,0.246%
2026-07-29 04:52:30,0.963%,18.3%,18.8%,0.685%,16.4%,9.22%,10.3%,10.1%,99.3%,68.6%,0.253%
2026-07-29 04:52:45,0.948%,18.9%,19.3%,0.703%,15.8%,9.55%,10.6%,10.5%,97.8%,69.9%,0.250%
2026-07-29 04:53:00,0.953%,19.0%,19.5%,0.704%,16.9%,9.83%,10.5%,10.6%,102%,67.6%,0.238%
2026-07-29 04:53:15,0.924%,19.1%,19.8%,0.668%,17.3%,10.0%,10.8%,10.9%,104%,68.2%,0.244%
2026-07-29 04:53:30,0.897%,19.4%,19.8%,0.664%,17.9%,10.4%,11.2%,10.4%,104%,72.5%,0.245%
2026-07-29 04:53:45,0.895%,19.8%,20.1%,0.653%,17.9%,10.5%,11.4%,11.3%,106%,73.7%,0.243%
2026-07-29 04:54:00,0.873%,20.0%,20.5%,0.658%,18.4%,10.1%,11.7%,11.6%,104%,73.9%,0.242%
2026-07-29 04:54:15,0.869%,20.0%,20.7%,0.630%,18.7%,10.9%,11.8%,11.4%,108%,74.5%,0.241%
2026-07-29 04:54:30,0.845%,20.6%,21.2%,0.673%,19.1%,11.1%,12.0%,12.0%,110%,69.9%,0.241%
2026-07-29 04:54:45,0.846%,19.9%,21.3%,0.672%,18.3%,10.8%,12.4%,12.2%,112%,76.7%,0.239%
2026-07-29 04:55:00,0.826%,20.8%,21.3%,0.681%,19.8%,11.4%,12.5%,12.5%,113%,77.7%,0.217%
2026-07-29 04:55:15,0.822%,20.4%,21.6%,0.631%,20.3%,11.6%,12.7%,12.8%,114%,78.4%,0.216%
2026-07-29 04:55:30,0.815%,21.5%,21.8%,0.632%,19.2%,11.9%,13.0%,13.1%,116%,79.6%,0.211%
2026-07-29 04:55:45,0.775%,20.5%,22.2%,0.623%,20.9%,11.3%,13.3%,13.3%,113%,80.3%,0.219%
2026-07-29 04:56:00,0.799%,21.5%,21.9%,0.630%,21.0%,12.3%,13.5%,13.5%,118%,81.2%,0.207%
2026-07-29 04:56:15,0.789%,21.8%,21.6%,0.610%,21.7%,12.5%,13.7%,13.7%,113%,79.4%,0.220%
2026-07-29 04:56:30,0.786%,22.2%,22.4%,0.632%,21.7%,12.7%,13.9%,14.0%,117%,82.7%,0.218%
2026-07-29 04:56:45,0.733%,22.4%,22.7%,0.610%,22.1%,13.0%,14.2%,13.6%,123%,80.1%,0.212%
2026-07-29 04:57:00,0.738%,22.6%,22.9%,0.635%,22.7%,12.6%,13.5%,14.6%,125%,85.8%,0.194%
2026-07-29 04:57:15,0.716%,23.5%,24.0%,0.606%,23.5%,13.7%,15.0%,15.1%,130%,88.6%,0.189%
