"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 00:10:00,0.788%,11.3%,10.3%,0.763%,9.37%,6.64%,6.33%,6.04%,61.7%,39.2%,0.225%
2026-07-29 00:10:15,0.738%,9.90%,9.92%,0.776%,8.28%,6.04%,5.81%,5.40%,57.2%,36.1%,0.234%
2026-07-29 00:10:30,0.793%,9.64%,9.26%,0.763%,8.11%,5.65%,5.25%,5.14%,53.2%,33.5%,0.231%
2026-07-29 00:10:45,0.821%,8.71%,8.71%,0.830%,7.26%,5.23%,4.82%,4.69%,48.2%,27.4%,0.237%
2026-07-29 00:11:00,0.828%,7.93%,7.54%,0.824%,6.75%,4.81%,4.28%,4.31%,44.4%,26.7%,0.239%
2026-07-29 00:11:15,0.822%,5.83%,6.75%,0.804%,6.09%,4.32%,2.37%,3.69%,30.9%,20.7%,0.235%
2026-07-29 00:11:30,0.834%,5.95%,6.08%,0.822%,4.25%,3.17%,2.55%,2.75%,31.8%,16.0%,0.235%
2026-07-29 00:11:45,0.835%,4.57%,4.83%,0.819%,4.33%,3.15%,2.76%,2.97%,26.8%,17.2%,0.240%
2026-07-29 00:12:00,0.824%,5.24%,5.19%,0.797%,4.88%,3.64%,3.00%,2.91%,28.9%,18.4%,0.242%
2026-07-29 00:12:15,0.830%,5.59%,5.55%,0.797%,5.19%,3.90%,3.21%,3.42%,30.8%,19.6%,0.252%
2026-07-29 00:12:30,0.846%,5.96%,5.45%,0.845%,5.53%,4.14%,3.38%,3.64%,31.2%,20.6%,0.256%
2026-07-29 00:12:45,0.853%,6.28%,6.26%,0.793%,5.85%,4.41%,3.57%,3.87%,33.9%,21.4%,0.245%
2026-07-29 00:13:00,0.868%,6.67%,6.16%,0.816%,6.16%,4.68%,3.79%,4.06%,35.9%,22.4%,0.232%
2026-07-29 00:13:15,0.888%,6.82%,6.81%,0.765%,6.17%,4.84%,3.82%,4.21%,37.0%,22.9%,0.239%
2026-07-29 00:13:30,0.897%,7.10%,7.10%,0.786%,6.41%,4.86%,3.93%,4.30%,36.4%,23.5%,0.236%
2026-07-29 00:13:45,0.896%,6.84%,7.10%,0.788%,6.31%,4.90%,3.93%,4.30%,37.9%,23.4%,0.238%
2026-07-29 00:14:00,0.850%,6.87%,7.06%,0.796%,6.38%,4.69%,3.89%,4.16%,36.5%,22.6%,0.232%
2026-07-29 00:14:15,0.861%,7.65%,8.10%,0.786%,6.12%,5.37%,4.04%,4.42%,40.6%,25.2%,0.226%
2026-07-29 00:14:30,0.871%,8.58%,8.82%,0.795%,7.14%,5.39%,4.47%,4.70%,38.9%,23.7%,0.241%
2026-07-29 00:14:45,0.869%,9.06%,9.50%,0.821%,7.72%,5.86%,4.85%,5.08%,46.1%,29.2%,0.238%
2026-07-29 00:15:00,0.831%,10.1%,10.6%,0.824%,7.22%,6.13%,5.11%,5.30%,44.1%,31.6%,0.241%
2026-07-29 00:15:15,0.892%,10.7%,10.6%,0.760%,8.61%,6.77%,5.49%,5.97%,52.9%,30.1%,0.243%
2026-07-29 00:15:30,0.886%,11.3%,11.5%,0.783%,9.23%,7.22%,5.81%,6.29%,56.8%,37.0%,0.227%
2026-07-29 00:15:45,0.912%,12.0%,12.5%,0.770%,9.60%,7.52%,5.89%,6.42%,61.2%,39.5%,0.239%
2026-07-29 00:16:00,0.910%,11.7%,13.1%,0.769%,10.2%,7.89%,6.33%,6.63%,62.4%,42.2%,0.225%
2026-07-29 00:16:15,0.918%,13.5%,14.0%,0.734%,10.7%,8.42%,6.21%,7.07%,64.5%,45.2%,0.247%
2026-07-29 00:16:30,0.858%,13.1%,13.9%,0.788%,11.4%,8.97%,6.94%,7.35%,69.2%,47.5%,0.245%
2026-07-29 00:16:45,0.908%,14.6%,15.2%,0.758%,11.6%,9.13%,7.19%,7.66%,71.8%,48.7%,0.250%
2026-07-29 00:17:00,0.940%,15.1%,16.1%,0.777%,12.4%,9.05%,7.64%,8.11%,76.1%,51.8%,0.229%
2026-07-29 00:17:15,0.933%,15.6%,17.5%,0.749%,13.0%,9.86%,7.75%,8.62%,78.4%,54.9%,0.226%
2026-07-29 00:17:30,0.897%,16.8%,16.8%,0.750%,13.3%,9.83%,8.19%,8.73%,76.8%,57.6%,0.224%
2026-07-29 00:17:45,0.904%,17.1%,18.8%,0.738%,13.9%,10.6%,8.51%,9.05%,85.4%,58.1%,0.230%
2026-07-29 00:18:00,0.924%,18.2%,19.0%,0.677%,14.0%,11.1%,8.77%,9.41%,91.0%,60.6%,0.237%
2026-07-29 00:18:15,0.908%,18.8%,19.1%,0.719%,14.6%,11.6%,8.75%,9.62%,91.6%,64.8%,0.240%
2026-07-29 00:18:30,0.910%,19.3%,20.9%,0.750%,14.3%,11.9%,9.47%,10.5%,95.0%,65.1%,0.238%
2026-07-29 00:18:45,0.934%,20.1%,21.7%,0.732%,15.9%,12.4%,9.85%,10.4%,99.9%,68.7%,0.236%
2026-07-29 00:19:00,0.877%,20.1%,21.7%,0.732%,15.0%,12.3%,9.62%,10.4%,96.5%,66.9%,0.233%
2026-07-29 00:19:15,0.912%,19.3%,20.9%,0.690%,15.4%,12.1%,9.64%,10.1%,93.8%,67.1%,0.228%
2026-07-29 00:19:30,0.906%,19.7%,21.4%,0.718%,15.9%,12.3%,9.84%,10.5%,97.6%,68.1%,0.231%
2026-07-29 00:19:45,0.905%,20.0%,21.6%,0.704%,16.2%,11.7%,10.1%,10.1%,95.8%,68.9%,0.222%
2026-07-29 00:20:00,0.885%,20.1%,21.7%,0.701%,16.4%,12.7%,10.3%,10.8%,101%,67.3%,0.217%
2026-07-29 00:20:15,0.856%,18.9%,21.7%,0.692%,16.9%,12.9%,10.5%,11.1%,103%,66.4%,0.213%
2026-07-29 00:20:30,0.826%,21.0%,22.2%,0.713%,17.2%,13.4%,10.7%,11.0%,104%,72.3%,0.221%
2026-07-29 00:20:45,0.827%,19.8%,22.6%,0.703%,17.6%,13.5%,10.8%,10.9%,107%,72.5%,0.199%
2026-07-29 00:21:00,0.790%,21.7%,22.5%,0.702%,17.9%,13.8%,11.3%,11.8%,108%,73.9%,0.207%
2026-07-29 00:21:15,0.802%,22.1%,22.2%,0.639%,18.2%,14.1%,11.4%,12.0%,110%,75.2%,0.203%
2026-07-29 00:21:30,0.814%,22.6%,23.4%,0.662%,18.6%,13.4%,11.5%,12.3%,111%,69.3%,0.191%
2026-07-29 00:21:45,0.762%,22.8%,23.3%,0.651%,18.9%,14.1%,11.7%,12.5%,113%,76.8%,0.202%
2026-07-29 00:22:00,0.754%,22.9%,23.6%,0.655%,19.2%,14.8%,12.0%,11.9%,114%,78.1%,0.206%
2026-07-29 00:22:15,0.767%,23.2%,22.9%,0.640%,18.9%,14.6%,12.2%,12.9%,112%,79.1%,0.211%
2026-07-29 00:22:30,0.767%,23.4%,23.9%,0.663%,19.5%,15.3%,12.3%,13.3%,117%,80.3%,0.210%
2026-07-29 00:22:45,0.719%,23.8%,24.0%,0.661%,20.1%,15.5%,12.6%,13.5%,118%,81.3%,0.197%
2026-07-29 00:23:00,0.715%,24.4%,23.5%,0.655%,20.5%,15.8%,12.4%,13.8%,120%,80.0%,0.194%
2026-07-29 00:23:15,0.723%,24.5%,24.7%,0.610%,20.1%,15.7%,12.9%,13.2%,121%,83.1%,0.188%
2026-07-29 00:23:30,0.686%,24.6%,24.6%,0.594%,20.9%,16.3%,13.1%,14.1%,124%,84.0%,0.179%
2026-07-29 00:23:45,0.697%,25.0%,24.9%,0.608%,21.3%,16.6%,13.6%,14.5%,125%,80.9%,0.183%
2026-07-29 00:24:00,0.713%,25.7%,24.7%,0.596%,22.1%,16.6%,13.8%,15.0%,130%,88.5%,0.196%
2026-07-29 00:24:15,0.712%,25.3%,24.7%,0.585%,21.5%,16.5%,13.7%,14.8%,123%,85.0%,0.183%
2026-07-29 00:24:30,0.729%,24.1%,24.4%,0.650%,20.3%,16.5%,12.8%,13.9%,123%,80.3%,0.194%
2026-07-29 00:24:45,0.713%,22.9%,22.6%,0.666%,19.4%,15.3%,12.2%,13.1%,113%,76.6%,0.198%
2026-07-29 00:25:00,0.719%,21.0%,21.2%,0.637%,18.0%,14.4%,11.0%,12.1%,107%,69.4%,0.189%
2026-07-29 00:25:15,0.723%,20.6%,19.3%,0.690%,16.7%,13.5%,10.3%,11.5%,101%,67.8%,0.190%
2026-07-29 00:25:30,0.764%,18.3%,17.7%,0.704%,15.4%,12.2%,9.62%,10.1%,93.5%,60.7%,0.192%
2026-07-29 00:25:45,0.775%,18.6%,16.5%,0.735%,14.6%,11.6%,9.11%,10.0%,87.6%,59.0%,0.193%
2026-07-29 00:26:00,0.779%,17.7%,15.4%,0.747%,13.5%,10.4%,8.22%,9.23%,82.1%,53.8%,0.202%
2026-07-29 00:26:15,0.721%,16.1%,14.2%,0.757%,12.2%,9.21%,7.56%,8.45%,76.1%,46.0%,0.198%
2026-07-29 00:26:30,0.786%,15.1%,12.7%,0.820%,11.1%,8.63%,7.07%,7.64%,69.2%,44.9%,0.205%
2026-07-29 00:26:45,0.799%,13.5%,11.1%,0.781%,9.83%,7.90%,6.40%,6.31%,60.5%,40.8%,0.194%
2026-07-29 00:27:00,0.791%,12.9%,10.1%,0.856%,8.75%,7.10%,5.41%,6.21%,60.4%,35.4%,0.200%
2026-07-29 00:27:15,0.763%,12.0%,8.56%,0.860%,7.03%,6.04%,4.38%,5.58%,51.1%,30.6%,0.200%
2026-07-29 00:27:30,0.810%,10.5%,7.09%,0.886%,6.90%,5.05%,4.39%,4.44%,46.1%,26.2%,0.203%
2026-07-29 00:27:45,0.817%,9.47%,5.60%,0.900%,5.29%,4.03%,3.60%,3.70%,38.5%,21.8%,0.203%
2026-07-29 00:28:00,0.813%,8.26%,4.31%,0.890%,4.13%,3.24%,2.87%,2.53%,31.8%,18.1%,0.209%
2026-07-29 00:28:15,0.855%,7.12%,3.08%,0.940%,3.54%,2.45%,2.17%,2.42%,31.0%,12.9%,0.212%
2026-07-29 00:28:30,0.857%,5.87%,1.74%,0.960%,1.91%,1.40%,1.53%,1.77%,18.4%,5.29%,0.210%
2026-07-29 00:28:45,0.857%,5.03%,0.00314%,1.00%,1.07%,0.233%,0.775%,0.229%,18.7%,5.35%,0.199%
2026-07-29 00:29:00,0.867%,4.74%,0.00310%,0.963%,0.446%,0.232%,0.233%,0.236%,13.7%,1.65%,0.196%
2026-07-29 00:29:15,0.818%,4.80%,0.00319%,0.956%,0.446%,0.222%,0.225%,0.235%,13.5%,1.65%,0.203%
2026-07-29 00:29:30,0.842%,4.60%,0.00322%,0.975%,0.448%,0.231%,0.233%,0.235%,13.9%,1.66%,0.202%
2026-07-29 00:29:45,0.846%,5.31%,0.00317%,0.934%,0.444%,0.228%,0.232%,0.232%,15.0%,1.60%,0.205%
2026-07-29 00:30:00,0.832%,5.75%,0.00289%,0.946%,0.440%,0.228%,0.227%,0.233%,16.5%,1.63%,0.191%
2026-07-29 00:30:15,0.762%,6.53%,0.00305%,0.904%,0.443%,0.228%,0.228%,0.231%,15.9%,1.60%,0.218%
2026-07-29 00:30:30,0.792%,7.15%,0.00370%,0.948%,0.435%,0.217%,0.224%,0.228%,19.1%,1.58%,0.226%
2026-07-29 00:30:45,0.794%,7.28%,0.00243%,0.938%,0.436%,0.223%,0.222%,0.226%,18.1%,1.53%,0.217%
2026-07-29 00:31:00,0.781%,7.93%,0.00237%,0.890%,0.416%,0.204%,0.211%,0.215%,21.8%,1.53%,0.221%
2026-07-29 00:31:15,0.828%,8.62%,0.00243%,0.878%,0.412%,0.202%,0.208%,0.211%,23.6%,1.50%,0.217%
2026-07-29 00:31:30,0.843%,8.26%,0.00245%,0.833%,0.386%,0.201%,0.208%,0.204%,22.8%,1.48%,0.218%
2026-07-29 00:31:45,0.826%,10.2%,0.00254%,0.860%,0.398%,0.198%,0.203%,0.208%,26.8%,1.46%,0.206%
2026-07-29 00:32:00,0.878%,10.6%,0.00242%,0.843%,0.397%,0.195%,0.194%,0.204%,27.4%,1.43%,0.222%
2026-07-29 00:32:15,0.878%,11.1%,0.00295%,0.833%,0.393%,0.194%,0.201%,0.197%,29.3%,1.42%,0.224%
2026-07-29 00:32:30,0.877%,11.7%,0.00317%,0.854%,0.389%,0.192%,0.194%,0.201%,30.6%,1.40%,0.223%
2026-07-29 00:32:45,0.815%,12.3%,0.00322%,0.798%,0.385%,0.190%,0.196%,0.198%,32.7%,1.37%,0.219%
2026-07-29 00:33:00,0.876%,13.0%,0.00201%,0.808%,0.359%,0.181%,0.181%,0.186%,34.0%,1.35%,0.226%
2026-07-29 00:33:15,0.900%,13.6%,0.00195%,0.797%,0.370%,0.178%,0.184%,0.176%,34.1%,1.32%,0.224%
2026-07-29 00:33:30,0.882%,13.5%,0.00198%,0.754%,0.367%,0.177%,0.181%,0.182%,37.0%,1.31%,0.232%
2026-07-29 00:33:45,0.849%,14.7%,0.00202%,0.750%,0.361%,0.174%,0.179%,0.179%,38.5%,1.29%,0.239%
2026-07-29 00:34:00,0.911%,15.2%,0.00190%,0.774%,0.357%,0.172%,0.169%,0.177%,39.7%,1.27%,0.241%
2026-07-29 00:34:15,0.907%,16.1%,0.00195%,0.744%,0.353%,0.171%,0.164%,0.177%,41.5%,1.25%,0.234%
2026-07-29 00:34:30,0.930%,15.8%,0.00272%,0.774%,0.357%,0.171%,0.175%,0.176%,41.5%,1.20%,0.241%
2026-07-29 00:34:45,0.927%,15.8%,0.00277%,0.736%,0.357%,0.171%,0.178%,0.168%,40.3%,1.19%,0.212%
2026-07-29 00:35:00,0.927%,16.3%,0.00210%,0.787%,0.351%,0.164%,0.173%,0.172%,39.7%,1.26%,0.223%
2026-07-29 00:35:15,0.970%,16.7%,0.00218%,0.753%,0.351%,0.169%,0.172%,0.172%,42.3%,1.24%,0.221%
2026-07-29 00:35:30,0.971%,16.2%,0.00203%,0.756%,0.337%,0.168%,0.172%,0.171%,43.8%,1.25%,0.205%
2026-07-29 00:35:45,0.959%,17.4%,0.00208%,0.748%,0.344%,0.168%,0.165%,0.171%,42.3%,1.23%,0.213%
2026-07-29 00:36:00,0.954%,17.7%,0.00193%,0.744%,0.345%,0.167%,0.171%,0.170%,45.1%,1.22%,0.223%
2026-07-29 00:36:15,0.917%,17.8%,0.00290%,0.729%,0.334%,0.165%,0.174%,0.169%,44.7%,1.22%,0.222%
2026-07-29 00:36:30,0.931%,18.8%,0.00292%,0.752%,0.348%,0.171%,0.172%,0.174%,47.5%,1.21%,0.226%
2026-07-29 00:36:45,0.912%,19.4%,0.00303%,0.769%,0.342%,0.171%,0.172%,0.166%,48.4%,1.20%,0.223%
2026-07-29 00:37:00,0.900%,20.0%,0.00233%,0.717%,0.324%,0.157%,0.168%,0.170%,49.5%,1.19%,0.203%
2026-07-29 00:37:15,0.900%,20.4%,0.00245%,0.733%,0.340%,0.166%,0.168%,0.169%,50.9%,1.17%,0.205%
2026-07-29 00:37:30,0.861%,20.7%,0.00236%,0.733%,0.319%,0.166%,0.167%,0.169%,51.5%,1.13%,0.204%
2026-07-29 00:37:45,0.891%,21.2%,0.00235%,0.731%,0.336%,0.166%,0.167%,0.168%,53.0%,1.16%,0.204%
2026-07-29 00:38:00,0.807%,21.7%,0.00227%,0.725%,0.336%,0.165%,0.166%,0.167%,54.5%,1.15%,0.208%
2026-07-29 00:38:15,0.860%,22.3%,0.00305%,0.714%,0.340%,0.167%,0.168%,0.162%,54.9%,1.14%,0.194%
2026-07-29 00:38:30,0.877%,22.4%,0.00314%,0.712%,0.336%,0.166%,0.167%,0.168%,56.0%,1.13%,0.191%
2026-07-29 00:38:45,0.873%,23.0%,0.00299%,0.705%,0.334%,0.166%,0.161%,0.168%,57.0%,1.07%,0.191%
2026-07-29 00:39:00,0.861%,23.6%,0.00236%,0.733%,0.328%,0.163%,0.156%,0.163%,58.0%,1.10%,0.192%
2026-07-29 00:39:15,0.849%,23.3%,0.00232%,0.693%,0.327%,0.162%,0.163%,0.162%,61.2%,1.10%,0.188%
2026-07-29 00:39:30,0.858%,24.9%,0.00230%,0.660%,0.320%,0.159%,0.159%,0.160%,61.2%,1.02%,0.188%
2026-07-29 00:39:45,0.842%,24.9%,0.00234%,0.685%,0.331%,0.154%,0.159%,0.161%,61.5%,1.07%,0.192%
2026-07-29 00:40:00,0.840%,23.8%,0.240%,0.706%,0.674%,0.370%,0.193%,0.276%,58.8%,1.62%,0.200%
2026-07-29 00:40:15,0.823%,21.8%,0.578%,0.705%,0.971%,0.371%,0.400%,0.525%,57.5%,3.36%,0.193%
2026-07-29 00:40:30,0.822%,21.4%,0.917%,0.751%,1.19%,0.887%,0.634%,0.772%,56.3%,4.22%,0.189%
2026-07-29 00:40:45,0.803%,20.5%,0.976%,0.718%,1.57%,1.12%,0.821%,0.779%,55.3%,5.61%,0.192%
2026-07-29 00:41:00,0.838%,19.5%,1.39%,0.765%,1.95%,1.42%,1.02%,1.09%,54.2%,6.92%,0.192%
2026-07-29 00:41:15,0.838%,18.7%,1.77%,0.722%,2.16%,1.46%,1.22%,1.31%,51.6%,8.14%,0.192%
2026-07-29 00:41:30,0.860%,17.7%,1.97%,0.733%,2.51%,1.84%,1.44%,1.61%,52.0%,9.17%,0.195%
2026-07-29 00:41:45,0.813%,16.3%,2.36%,0.670%,2.55%,1.96%,1.65%,1.67%,50.5%,9.23%,0.192%
2026-07-29 00:42:00,0.870%,15.2%,2.75%,0.745%,3.13%,2.20%,1.82%,1.91%,50.0%,11.7%,0.212%
2026-07-29 00:42:15,0.901%,14.6%,3.00%,0.751%,3.47%,2.46%,2.05%,2.19%,47.5%,13.4%,0.214%
2026-07-29 00:42:30,0.896%,14.1%,3.42%,0.796%,3.73%,2.46%,2.29%,2.42%,47.0%,13.9%,0.206%
2026-07-29 00:42:45,0.886%,13.0%,3.72%,0.800%,4.21%,2.94%,2.37%,2.47%,45.8%,15.1%,0.207%
2026-07-29 00:43:00,0.921%,12.2%,4.11%,0.811%,4.33%,3.19%,2.60%,2.91%,44.4%,16.9%,0.210%
2026-07-29 00:43:15,0.946%,11.0%,4.40%,0.788%,4.69%,3.15%,2.78%,2.97%,43.3%,17.0%,0.209%
2026-07-29 00:43:30,0.911%,9.91%,4.71%,0.787%,5.07%,3.83%,3.13%,3.07%,42.3%,19.1%,0.210%
2026-07-29 00:43:45,0.946%,8.83%,5.11%,0.808%,5.40%,4.13%,3.15%,3.38%,40.9%,20.1%,0.216%
2026-07-29 00:44:00,0.951%,6.89%,5.40%,0.820%,5.73%,3.93%,3.35%,3.58%,39.3%,22.1%,0.220%
2026-07-29 00:44:15,0.940%,7.12%,5.76%,0.821%,6.07%,4.47%,3.54%,3.84%,36.4%,22.3%,0.216%
2026-07-29 00:44:30,0.943%,6.46%,6.04%,0.858%,6.45%,4.67%,3.74%,4.05%,38.0%,23.8%,0.225%
2026-07-29 00:44:45,0.944%,6.46%,5.78%,0.843%,6.39%,4.86%,3.89%,4.18%,39.2%,24.4%,0.208%
2026-07-29 00:45:00,0.958%,6.28%,6.03%,0.861%,6.16%,4.68%,3.79%,4.04%,38.3%,24.1%,0.214%
2026-07-29 00:45:15,0.936%,6.79%,6.81%,0.821%,6.77%,4.96%,4.05%,4.23%,40.5%,26.5%,0.207%
2026-07-29 00:45:30,0.917%,7.49%,7.59%,0.813%,7.12%,5.46%,3.89%,4.50%,38.7%,26.6%,0.209%
2026-07-29 00:45:45,0.945%,7.85%,7.59%,0.813%,6.87%,5.83%,4.46%,4.87%,46.7%,29.9%,0.214%
2026-07-29 00:46:00,0.975%,8.73%,8.99%,0.808%,7.93%,6.21%,4.84%,4.62%,48.6%,32.7%,0.222%
2026-07-29 00:46:15,0.950%,9.39%,9.57%,0.795%,8.52%,6.55%,5.27%,5.49%,54.2%,35.1%,0.224%
2026-07-29 00:46:30,0.864%,10.1%,10.4%,0.814%,9.11%,7.06%,5.60%,5.95%,52.6%,37.3%,0.230%
2026-07-29 00:46:45,0.936%,11.0%,11.1%,0.798%,9.55%,7.39%,5.96%,6.12%,60.8%,40.6%,0.217%
2026-07-29 00:47:00,0.940%,10.5%,11.6%,0.802%,10.2%,7.54%,6.11%,6.53%,64.3%,42.8%,0.211%
2026-07-29 00:47:15,0.943%,11.9%,12.6%,0.765%,10.6%,8.16%,6.49%,6.91%,67.0%,45.4%,0.213%
2026-07-29 00:47:30,0.939%,12.6%,13.2%,0.766%,11.1%,8.38%,6.91%,7.10%,70.6%,48.2%,0.212%
2026-07-29 00:47:45,0.949%,13.2%,13.9%,0.749%,11.5%,8.86%,7.22%,7.53%,73.6%,48.0%,0.210%
2026-07-29 00:48:00,0.927%,14.0%,14.7%,0.748%,11.2%,8.77%,7.60%,7.30%,76.9%,53.6%,0.219%
2026-07-29 00:48:15,0.908%,14.8%,15.6%,0.724%,12.7%,9.58%,7.73%,8.08%,81.0%,54.6%,0.209%
2026-07-29 00:48:30,0.919%,15.7%,15.6%,0.726%,13.1%,10.1%,8.09%,8.48%,79.3%,57.5%,0.210%
2026-07-29 00:48:45,0.917%,16.2%,16.9%,0.745%,13.7%,10.3%,8.44%,8.76%,87.2%,59.8%,0.209%
2026-07-29 00:49:00,0.916%,17.0%,17.2%,0.741%,14.2%,10.8%,8.79%,9.13%,91.1%,62.8%,0.204%
2026-07-29 00:49:15,0.915%,17.7%,18.0%,0.696%,14.8%,11.3%,8.99%,9.65%,95.3%,65.4%,0.200%
2026-07-29 00:49:30,0.915%,18.2%,18.8%,0.700%,15.2%,11.7%,9.31%,9.97%,98.4%,67.8%,0.199%
2026-07-29 00:49:45,0.918%,18.9%,19.7%,0.675%,15.9%,12.3%,9.80%,10.5%,102%,71.3%,0.210%
2026-07-29 00:50:00,0.884%,19.2%,20.1%,0.675%,15.9%,12.1%,9.80%,10.5%,104%,71.4%,0.221%
2026-07-29 00:50:15,0.870%,18.7%,19.3%,0.687%,15.3%,11.9%,9.45%,10.2%,96.1%,66.5%,0.225%
2026-07-29 00:50:30,0.889%,18.5%,17.7%,0.700%,15.0%,12.1%,9.63%,10.4%,100%,69.6%,0.222%
2026-07-29 00:50:45,0.864%,19.0%,19.8%,0.717%,16.0%,12.4%,9.83%,10.3%,102%,70.7%,0.209%
2026-07-29 00:51:00,0.857%,19.1%,19.7%,0.712%,15.3%,12.7%,9.39%,10.9%,103%,67.8%,0.209%
2026-07-29 00:51:15,0.822%,19.4%,19.9%,0.664%,16.6%,12.8%,10.3%,11.1%,102%,71.9%,0.205%
2026-07-29 00:51:30,0.840%,19.6%,20.3%,0.688%,16.9%,13.1%,10.5%,11.2%,105%,72.8%,0.198%
2026-07-29 00:51:45,0.828%,20.1%,20.5%,0.674%,17.3%,13.2%,10.7%,11.5%,107%,73.7%,0.200%
2026-07-29 00:52:00,0.780%,20.2%,20.8%,0.666%,17.6%,13.4%,10.8%,11.7%,105%,74.9%,0.210%
2026-07-29 00:52:15,0.782%,20.6%,19.7%,0.651%,18.1%,13.8%,11.0%,12.0%,110%,75.9%,0.209%
2026-07-29 00:52:30,0.777%,19.9%,21.4%,0.633%,18.4%,14.1%,11.4%,12.2%,112%,76.4%,0.209%
2026-07-29 00:52:45,0.786%,21.0%,21.4%,0.672%,18.9%,13.0%,11.6%,12.0%,107%,76.8%,0.201%
2026-07-29 00:53:00,0.743%,20.4%,21.8%,0.665%,19.1%,14.6%,11.4%,12.7%,115%,78.5%,0.197%
2026-07-29 00:53:15,0.734%,21.5%,22.1%,0.605%,18.8%,14.9%,12.0%,12.9%,112%,76.5%,0.204%
2026-07-29 00:53:30,0.699%,21.9%,22.1%,0.626%,19.7%,15.1%,11.7%,13.1%,117%,79.8%,0.198%
2026-07-29 00:53:45,0.716%,22.1%,22.3%,0.626%,20.0%,14.6%,12.4%,13.3%,119%,80.6%,0.198%
2026-07-29 00:54:00,0.708%,22.4%,22.4%,0.590%,20.4%,15.8%,11.3%,13.6%,120%,81.7%,0.220%
2026-07-29 00:54:15,0.710%,22.7%,22.8%,0.611%,20.9%,14.8%,12.8%,13.8%,117%,78.1%,0.216%
2026-07-29 00:54:30,0.703%,23.1%,23.0%,0.618%,20.6%,16.3%,13.1%,13.4%,123%,83.7%,0.216%
2026-07-29 00:54:45,0.707%,23.1%,23.4%,0.623%,21.5%,15.8%,13.3%,14.3%,125%,84.9%,0.201%
2026-07-29 00:55:00,0.693%,23.1%,24.2%,0.603%,22.4%,17.2%,13.8%,14.8%,123%,88.2%,0.198%
2026-07-29 00:55:15,0.687%,24.4%,23.6%,0.562%,22.6%,17.3%,13.9%,14.0%,130%,88.6%,0.199%
