"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 06:17:15,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.5 MiB
2026-07-29 06:17:30,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.5 MiB
2026-07-29 06:17:45,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.5 MiB
2026-07-29 06:18:00,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.6 MiB
2026-07-29 06:18:15,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.6 MiB
2026-07-29 06:18:30,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.6 MiB
2026-07-29 06:18:45,9.84 MiB,7.48 MiB,1.63 MiB,32.2 MiB,665 MiB,286 MiB,662 MiB,283 MiB,262 MiB,216 MiB,17.6 MiB
2026-07-29 06:19:00,9.86 MiB,7.48 MiB,1.63 MiB,32.2 MiB,668 MiB,286 MiB,662 MiB,286 MiB,264 MiB,217 MiB,17.6 MiB
2026-07-29 06:19:15,9.86 MiB,7.48 MiB,1.71 MiB,32.2 MiB,673 MiB,293 MiB,668 MiB,293 MiB,264 MiB,217 MiB,17.7 MiB
2026-07-29 06:19:30,9.86 MiB,7.48 MiB,1.71 MiB,32.2 MiB,680 MiB,298 MiB,674 MiB,293 MiB,269 MiB,223 MiB,17.7 MiB
2026-07-29 06:19:45,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,686 MiB,234 MiB,685 MiB,229 MiB,188 MiB,154 MiB,17.7 MiB
2026-07-29 06:20:00,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,692 MiB,240 MiB,690 MiB,236 MiB,188 MiB,157 MiB,17.7 MiB
2026-07-29 06:20:15,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,698 MiB,240 MiB,690 MiB,243 MiB,195 MiB,161 MiB,17.7 MiB
2026-07-29 06:20:30,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,706 MiB,251 MiB,702 MiB,249 MiB,198 MiB,165 MiB,17.7 MiB
2026-07-29 06:20:45,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,706 MiB,256 MiB,702 MiB,249 MiB,202 MiB,168 MiB,17.7 MiB
2026-07-29 06:21:00,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,713 MiB,263 MiB,709 MiB,260 MiB,205 MiB,171 MiB,17.8 MiB
2026-07-29 06:21:15,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,723 MiB,269 MiB,715 MiB,265 MiB,208 MiB,171 MiB,17.8 MiB
2026-07-29 06:21:30,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,728 MiB,276 MiB,715 MiB,270 MiB,212 MiB,177 MiB,17.8 MiB
2026-07-29 06:21:45,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,728 MiB,283 MiB,727 MiB,276 MiB,214 MiB,178 MiB,17.8 MiB
2026-07-29 06:22:00,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,736 MiB,288 MiB,732 MiB,288 MiB,215 MiB,181 MiB,17.8 MiB
2026-07-29 06:22:15,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,743 MiB,296 MiB,739 MiB,294 MiB,218 MiB,185 MiB,18.0 MiB
2026-07-29 06:22:30,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,743 MiB,256 MiB,685 MiB,251 MiB,222 MiB,185 MiB,18.0 MiB
2026-07-29 06:22:45,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,694 MiB,262 MiB,693 MiB,257 MiB,224 MiB,192 MiB,18.0 MiB
2026-07-29 06:23:00,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,703 MiB,266 MiB,700 MiB,265 MiB,229 MiB,195 MiB,18.0 MiB
2026-07-29 06:23:15,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,703 MiB,274 MiB,706 MiB,265 MiB,229 MiB,197 MiB,18.0 MiB
2026-07-29 06:23:30,9.86 MiB,7.48 MiB,1.71 MiB,27.6 MiB,711 MiB,280 MiB,712 MiB,272 MiB,232 MiB,201 MiB,18.0 MiB
