"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 07:26:00,18.4 MiB,8.11 MiB,6.48 MiB,98.7 MiB,95.8 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:26:15,22.4 MiB,8.11 MiB,6.48 MiB,98.7 MiB,95.8 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:26:30,17.5 MiB,8.32 MiB,6.48 MiB,98.7 MiB,95.8 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:26:45,19.1 MiB,8.09 MiB,6.48 MiB,98.7 MiB,95.3 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:27:00,17.6 MiB,7.89 MiB,6.48 MiB,98.7 MiB,95.3 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:27:15,17.6 MiB,8.17 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:27:30,20.2 MiB,8.17 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,119 MiB
2026-07-30 07:27:45,20.5 MiB,8.14 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,80.7 MiB
2026-07-30 07:28:00,20.5 MiB,8.13 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,86.9 MiB
2026-07-30 07:28:15,18.3 MiB,7.85 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,94.5 MiB
2026-07-30 07:28:30,18.2 MiB,8.12 MiB,6.48 MiB,98.7 MiB,96.0 MiB,91.0 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,102 MiB
2026-07-30 07:28:45,19.0 MiB,8.05 MiB,6.48 MiB,98.9 MiB,96.0 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,102 MiB
2026-07-30 07:29:00,22.1 MiB,8.17 MiB,6.48 MiB,98.9 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,102 MiB
2026-07-30 07:29:15,19.4 MiB,8.07 MiB,6.48 MiB,98.9 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,102 MiB
2026-07-30 07:29:30,18.0 MiB,8.17 MiB,6.48 MiB,98.9 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,102 MiB
2026-07-30 07:29:45,18.9 MiB,7.89 MiB,6.48 MiB,99.1 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,103 MiB
2026-07-30 07:30:00,17.9 MiB,7.96 MiB,6.48 MiB,99.1 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,104 MiB
2026-07-30 07:30:15,19.3 MiB,7.90 MiB,6.48 MiB,99.3 MiB,95.5 MiB,90.8 MiB,89.1 MiB,90.7 MiB,261 MiB,167 MiB,104 MiB
2026-07-30 07:30:30,19.3 MiB,8.06 MiB,6.48 MiB,99.3 MiB,95.5 MiB,90.8 MiB,139 MiB,138 MiB,261 MiB,233 MiB,111 MiB
2026-07-30 07:30:45,20.2 MiB,8.06 MiB,7.63 MiB,99.3 MiB,153 MiB,144 MiB,147 MiB,151 MiB,268 MiB,254 MiB,117 MiB
