"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 05:26:30,0.942%,6.58%,6.60%,0.864%,24.5%,23.4%,23.3%,21.7%,49.1%,28.2%,0.257%
2026-07-30 05:26:45,0.919%,6.96%,7.00%,0.886%,26.0%,24.9%,24.8%,23.0%,51.9%,29.5%,0.232%
2026-07-30 05:27:00,0.951%,7.34%,7.38%,0.874%,27.5%,25.8%,26.1%,24.1%,54.7%,30.7%,0.226%
2026-07-30 05:27:15,0.929%,7.46%,7.61%,0.871%,28.0%,26.8%,27.0%,24.9%,55.8%,31.7%,0.238%
2026-07-30 05:27:30,0.942%,7.75%,7.77%,0.851%,27.6%,26.6%,27.5%,24.5%,56.7%,32.1%,0.227%
2026-07-30 05:27:45,0.930%,7.50%,7.53%,0.791%,28.8%,26.8%,25.6%,25.0%,54.2%,31.0%,0.248%
2026-07-30 05:28:00,0.902%,7.96%,7.89%,0.839%,27.7%,27.3%,26.4%,24.8%,55.7%,31.0%,0.238%
2026-07-30 05:28:15,0.838%,7.74%,8.52%,0.834%,29.3%,28.3%,27.4%,25.8%,56.6%,33.1%,0.236%
2026-07-30 05:28:30,0.870%,8.79%,9.08%,0.812%,29.3%,29.2%,28.5%,24.9%,62.0%,34.1%,0.222%
2026-07-30 05:28:45,0.879%,9.51%,9.68%,0.848%,30.4%,30.3%,30.0%,26.7%,64.8%,37.0%,0.239%
2026-07-30 05:29:00,0.899%,9.94%,10.3%,0.834%,31.5%,29.4%,31.1%,26.8%,70.7%,40.2%,0.233%
2026-07-30 05:29:15,0.935%,10.7%,11.1%,0.829%,32.6%,31.3%,31.4%,26.1%,73.6%,42.2%,0.244%
2026-07-30 05:29:30,0.875%,11.4%,11.8%,0.819%,33.7%,33.0%,32.8%,29.4%,75.6%,43.3%,0.254%
2026-07-30 05:29:45,0.868%,12.0%,11.5%,0.780%,34.7%,33.9%,33.8%,30.0%,79.9%,41.8%,0.255%
2026-07-30 05:30:00,0.878%,12.9%,13.0%,0.793%,35.8%,35.1%,34.8%,31.2%,83.8%,47.6%,0.251%
2026-07-30 05:30:15,0.884%,13.3%,13.7%,0.770%,37.0%,36.2%,35.8%,32.1%,86.7%,46.6%,0.240%
2026-07-30 05:30:30,0.911%,14.0%,14.0%,0.776%,38.0%,37.0%,36.7%,32.5%,89.9%,51.3%,0.242%
2026-07-30 05:30:45,0.922%,14.7%,14.7%,0.799%,39.1%,37.3%,37.6%,33.3%,88.3%,53.4%,0.233%
2026-07-30 05:31:00,0.932%,14.8%,14.4%,0.797%,39.0%,39.3%,38.7%,34.5%,97.5%,51.0%,0.237%
2026-07-30 05:31:15,0.920%,15.6%,16.2%,0.783%,40.7%,40.2%,39.8%,34.9%,101%,57.7%,0.235%
2026-07-30 05:31:30,0.929%,16.6%,17.0%,0.746%,41.7%,41.5%,41.1%,35.9%,104%,59.9%,0.221%
2026-07-30 05:31:45,0.922%,16.1%,17.5%,0.751%,40.1%,42.9%,42.1%,36.8%,107%,61.7%,0.242%
2026-07-30 05:32:00,0.879%,17.5%,18.1%,0.694%,44.0%,44.3%,43.5%,37.5%,107%,63.8%,0.243%
2026-07-30 05:32:15,0.891%,18.3%,19.1%,0.734%,43.9%,45.1%,44.6%,38.3%,114%,61.2%,0.234%
2026-07-30 05:32:30,0.894%,19.2%,19.9%,0.712%,45.5%,47.0%,44.7%,39.6%,116%,69.6%,0.235%
2026-07-30 05:32:45,0.901%,19.5%,20.0%,0.712%,47.4%,47.6%,46.7%,40.6%,121%,70.1%,0.229%
2026-07-30 05:33:00,0.836%,18.9%,20.0%,0.674%,47.4%,46.0%,45.1%,39.4%,121%,67.8%,0.231%
2026-07-30 05:33:15,0.885%,18.8%,19.3%,0.765%,45.7%,46.4%,45.7%,37.5%,118%,68.0%,0.232%
2026-07-30 05:33:30,0.869%,19.2%,19.3%,0.714%,47.1%,47.0%,46.3%,39.9%,119%,69.0%,0.229%
2026-07-30 05:33:45,0.823%,19.3%,19.7%,0.725%,44.8%,47.6%,46.8%,40.4%,121%,65.5%,0.231%
2026-07-30 05:34:00,0.837%,19.4%,19.4%,0.720%,48.7%,48.1%,45.1%,41.3%,121%,70.5%,0.220%
2026-07-30 05:34:15,0.840%,19.4%,18.3%,0.716%,49.7%,48.7%,47.7%,41.7%,113%,71.5%,0.213%
2026-07-30 05:34:30,0.807%,19.4%,19.1%,0.692%,50.6%,49.4%,48.7%,42.2%,125%,72.9%,0.213%
2026-07-30 05:34:45,0.829%,19.7%,18.6%,0.721%,51.9%,49.9%,49.5%,42.8%,126%,73.2%,0.211%
2026-07-30 05:35:00,0.776%,18.7%,20.3%,0.704%,52.8%,51.0%,50.3%,43.5%,129%,72.1%,0.208%
2026-07-30 05:35:15,0.792%,20.2%,20.2%,0.697%,53.5%,51.5%,50.7%,43.7%,130%,75.0%,0.214%
2026-07-30 05:35:30,0.765%,20.0%,20.4%,0.670%,54.8%,52.4%,51.5%,44.6%,132%,76.1%,0.215%
2026-07-30 05:35:45,0.754%,20.5%,20.3%,0.670%,55.6%,53.1%,50.0%,44.8%,127%,70.6%,0.215%
2026-07-30 05:36:00,0.763%,20.4%,20.6%,0.661%,56.3%,53.7%,52.5%,45.6%,134%,78.0%,0.212%
2026-07-30 05:36:15,0.745%,20.6%,20.6%,0.653%,57.2%,54.5%,53.6%,43.0%,136%,78.3%,0.205%
2026-07-30 05:36:30,0.712%,20.3%,21.0%,0.643%,56.3%,55.0%,53.9%,46.6%,129%,79.3%,0.203%
2026-07-30 05:36:45,0.753%,21.0%,19.9%,0.593%,58.5%,53.3%,54.8%,47.3%,139%,79.9%,0.201%
2026-07-30 05:37:00,0.753%,21.2%,20.9%,0.663%,58.3%,56.4%,55.4%,47.7%,140%,81.3%,0.193%
2026-07-30 05:37:15,0.746%,21.5%,21.0%,0.657%,58.0%,56.4%,55.8%,48.2%,136%,81.3%,0.191%
2026-07-30 05:37:30,0.737%,21.5%,21.5%,0.647%,61.2%,53.4%,56.4%,46.1%,143%,82.7%,0.181%
2026-07-30 05:37:45,0.722%,22.2%,21.5%,0.570%,62.0%,60.2%,57.3%,50.6%,146%,79.9%,0.200%
2026-07-30 05:38:00,0.747%,21.0%,21.7%,0.598%,64.4%,60.0%,59.0%,49.3%,150%,87.0%,0.204%
2026-07-30 05:38:15,0.725%,22.0%,21.7%,0.616%,63.1%,58.1%,56.3%,49.3%,146%,82.0%,0.185%
2026-07-30 05:38:30,0.679%,21.1%,20.4%,0.633%,54.8%,56.1%,54.3%,47.2%,140%,80.0%,0.201%
2026-07-30 05:38:45,0.740%,20.2%,19.5%,0.689%,56.8%,51.3%,48.5%,44.0%,133%,75.0%,0.209%
2026-07-30 05:39:00,0.747%,19.0%,17.3%,0.704%,53.1%,49.0%,47.8%,41.7%,121%,70.6%,0.209%
2026-07-30 05:39:15,0.774%,17.0%,16.8%,0.734%,49.6%,46.8%,43.8%,38.9%,117%,64.8%,0.198%
2026-07-30 05:39:30,0.772%,17.0%,14.8%,0.717%,46.3%,41.5%,40.6%,36.2%,108%,60.5%,0.225%
2026-07-30 05:39:45,0.790%,15.8%,14.3%,0.697%,41.5%,40.2%,37.6%,32.1%,100%,56.3%,0.231%
2026-07-30 05:40:00,0.761%,15.3%,13.3%,0.763%,38.5%,36.4%,34.8%,30.9%,94.4%,51.8%,0.229%
2026-07-30 05:40:15,0.774%,14.7%,12.0%,0.789%,35.1%,32.9%,31.2%,27.9%,87.1%,47.9%,0.230%
2026-07-30 05:40:30,0.781%,13.6%,11.0%,0.797%,31.5%,29.3%,28.2%,25.0%,78.0%,42.1%,0.232%
2026-07-30 05:40:45,0.782%,12.2%,9.85%,0.779%,28.1%,26.6%,26.5%,23.4%,75.5%,39.8%,0.236%
2026-07-30 05:41:00,0.804%,11.9%,8.56%,0.852%,24.3%,23.2%,23.8%,18.8%,67.0%,33.0%,0.240%
2026-07-30 05:41:15,0.786%,10.8%,7.18%,0.873%,21.3%,19.9%,17.9%,17.6%,55.0%,31.6%,0.244%
2026-07-30 05:41:30,0.802%,10.0%,6.17%,0.881%,18.4%,15.8%,17.5%,14.8%,53.1%,27.6%,0.241%
2026-07-30 05:41:45,0.839%,8.76%,4.94%,0.887%,13.8%,14.5%,11.8%,12.1%,44.5%,21.9%,0.250%
2026-07-30 05:42:00,0.834%,7.92%,3.69%,0.898%,9.68%,11.4%,11.5%,9.37%,31.8%,18.5%,0.251%
2026-07-30 05:42:15,0.829%,6.78%,2.59%,0.925%,9.37%,5.99%,6.83%,4.40%,31.8%,12.4%,0.243%
2026-07-30 05:42:30,0.840%,6.71%,1.19%,0.910%,6.52%,5.99%,3.08%,4.28%,26.0%,3.71%,0.244%
2026-07-30 05:42:45,0.848%,5.18%,0.00307%,0.944%,2.42%,0.306%,0.136%,1.31%,13.0%,3.86%,0.250%
2026-07-30 05:43:00,0.855%,5.21%,0.00304%,0.978%,0.508%,0.0701%,0.0757%,0.0662%,14.0%,1.58%,0.238%
2026-07-30 05:43:15,0.857%,5.37%,0.00289%,0.924%,0.507%,0.0697%,0.0725%,0.0662%,14.3%,1.65%,0.248%
2026-07-30 05:43:30,0.848%,5.24%,0.00298%,0.944%,0.502%,0.0704%,0.0763%,0.0669%,14.2%,1.66%,0.254%
2026-07-30 05:43:45,0.851%,5.85%,0.00289%,0.942%,0.497%,0.0702%,0.0756%,0.0642%,15.3%,1.53%,0.257%
2026-07-30 05:44:00,0.842%,6.37%,0.00287%,0.927%,0.471%,0.0672%,0.0741%,0.0679%,16.6%,1.64%,0.243%
2026-07-30 05:44:15,0.852%,7.08%,0.00423%,0.923%,0.488%,0.0715%,0.0792%,0.0707%,18.3%,1.63%,0.242%
2026-07-30 05:44:30,0.851%,6.93%,0.00438%,0.869%,0.462%,0.0718%,0.0782%,0.0687%,19.7%,1.61%,0.237%
2026-07-30 05:44:45,0.879%,7.87%,0.00370%,0.926%,0.481%,0.0720%,0.0777%,0.0648%,18.9%,1.59%,0.231%
2026-07-30 05:45:00,0.874%,8.64%,0.00368%,0.910%,0.481%,0.0609%,0.0703%,0.0624%,22.1%,1.56%,0.221%
2026-07-30 05:45:15,0.841%,9.39%,0.00366%,0.911%,0.477%,0.0625%,0.0705%,0.0619%,23.9%,1.54%,0.235%
2026-07-30 05:45:30,0.865%,9.03%,0.00372%,0.844%,0.468%,0.0625%,0.0697%,0.0622%,25.2%,1.47%,0.234%
2026-07-30 05:45:45,0.867%,10.1%,0.00372%,0.874%,0.428%,0.0617%,0.0691%,0.0631%,26.4%,1.51%,0.235%
2026-07-30 05:46:00,0.844%,10.9%,0.00369%,0.858%,0.444%,0.0588%,0.0676%,0.0615%,28.1%,1.42%,0.233%
2026-07-30 05:46:15,0.886%,11.7%,0.00430%,0.821%,0.438%,0.0631%,0.0713%,0.0623%,28.2%,1.49%,0.234%
2026-07-30 05:46:30,0.859%,11.7%,0.00433%,0.838%,0.421%,0.0620%,0.0726%,0.0652%,31.0%,1.47%,0.231%
2026-07-30 05:46:45,0.873%,12.3%,0.00430%,0.863%,0.431%,0.0622%,0.0720%,0.0649%,32.8%,1.42%,0.228%
2026-07-30 05:47:00,0.884%,13.0%,0.00303%,0.861%,0.429%,0.0497%,0.0542%,0.0519%,34.5%,1.41%,0.223%
2026-07-30 05:47:15,0.893%,13.9%,0.00294%,0.856%,0.406%,0.0495%,0.0536%,0.0517%,35.8%,1.40%,0.220%
2026-07-30 05:47:30,0.900%,14.2%,0.00285%,0.808%,0.421%,0.0489%,0.0539%,0.0520%,37.5%,1.36%,0.218%
2026-07-30 05:47:45,0.907%,14.7%,0.00295%,0.807%,0.410%,0.0484%,0.0533%,0.0516%,37.7%,1.36%,0.228%
2026-07-30 05:48:00,0.899%,15.6%,0.00290%,0.764%,0.408%,0.0469%,0.0497%,0.0504%,39.7%,1.34%,0.226%
2026-07-30 05:48:15,0.907%,16.2%,0.00353%,0.788%,0.401%,0.0471%,0.0538%,0.0530%,41.6%,1.21%,0.216%
2026-07-30 05:48:30,0.906%,16.2%,0.00351%,0.779%,0.402%,0.0507%,0.0539%,0.0522%,40.9%,1.25%,0.211%
2026-07-30 05:48:45,0.920%,15.6%,0.00354%,0.837%,0.390%,0.0513%,0.0526%,0.0534%,40.8%,1.34%,0.213%
2026-07-30 05:49:00,0.913%,16.2%,0.00200%,0.810%,0.405%,0.0444%,0.0491%,0.0444%,40.9%,1.31%,0.213%
2026-07-30 05:49:15,0.911%,16.1%,0.00197%,0.827%,0.402%,0.0461%,0.0485%,0.0472%,42.1%,1.30%,0.221%
2026-07-30 05:49:30,0.901%,17.2%,0.00190%,0.788%,0.378%,0.0434%,0.0489%,0.0468%,43.1%,1.29%,0.227%
2026-07-30 05:49:45,0.890%,17.7%,0.00185%,0.794%,0.389%,0.0451%,0.0481%,0.0458%,44.9%,1.27%,0.216%
2026-07-30 05:50:00,0.815%,18.2%,0.00188%,0.780%,0.371%,0.0437%,0.0467%,0.0452%,45.1%,1.26%,0.221%
2026-07-30 05:50:15,0.904%,18.8%,0.00245%,0.779%,0.384%,0.0447%,0.0497%,0.0468%,46.3%,1.26%,0.214%
2026-07-30 05:50:30,0.877%,19.2%,0.00250%,0.765%,0.384%,0.0489%,0.0496%,0.0466%,47.7%,1.25%,0.212%
2026-07-30 05:50:45,0.895%,19.6%,0.00247%,0.792%,0.357%,0.0488%,0.0490%,0.0456%,48.8%,1.22%,0.209%
2026-07-30 05:51:00,0.880%,19.1%,0.00178%,0.758%,0.379%,0.0449%,0.0440%,0.0418%,48.2%,1.21%,0.206%
2026-07-30 05:51:15,0.898%,20.1%,0.00178%,0.779%,0.362%,0.0432%,0.0438%,0.0403%,47.4%,1.20%,0.197%
2026-07-30 05:51:30,0.881%,20.2%,0.00180%,0.761%,0.373%,0.0452%,0.0431%,0.0411%,52.1%,1.19%,0.225%
2026-07-30 05:51:45,0.908%,21.5%,0.00168%,0.706%,0.366%,0.0452%,0.0426%,0.0407%,53.3%,1.18%,0.222%
2026-07-30 05:52:00,0.896%,22.1%,0.00264%,0.727%,0.343%,0.0441%,0.0407%,0.0403%,53.8%,1.17%,0.222%
2026-07-30 05:52:15,0.906%,22.6%,0.00253%,0.727%,0.359%,0.0462%,0.0460%,0.0396%,54.9%,1.08%,0.219%
2026-07-30 05:52:30,0.885%,23.3%,0.00259%,0.708%,0.336%,0.0458%,0.0445%,0.0429%,56.2%,1.15%,0.216%
2026-07-30 05:52:45,0.900%,23.6%,0.00256%,0.713%,0.347%,0.0453%,0.0445%,0.0429%,55.1%,1.14%,0.215%
2026-07-30 05:53:00,0.865%,24.2%,0.00200%,0.728%,0.348%,0.0405%,0.0410%,0.0387%,58.4%,1.12%,0.208%
2026-07-30 05:53:15,0.869%,22.8%,0.00199%,0.728%,0.342%,0.0406%,0.0408%,0.0381%,60.2%,1.03%,0.209%
2026-07-30 05:53:30,0.874%,25.5%,0.00202%,0.693%,0.337%,0.0396%,0.0386%,0.0374%,61.5%,1.07%,0.219%
2026-07-30 05:53:45,0.867%,24.7%,0.00203%,0.675%,0.316%,0.0404%,0.0400%,0.0364%,59.7%,1.08%,0.221%
2026-07-30 05:54:00,0.874%,23.9%,0.0482%,0.680%,0.746%,1.22%,1.31%,0.0360%,59.1%,1.71%,0.215%
2026-07-30 05:54:15,0.842%,22.7%,0.483%,0.699%,3.23%,2.47%,2.58%,2.72%,56.9%,1.63%,0.209%
2026-07-30 05:54:30,0.885%,22.6%,0.494%,0.697%,3.35%,4.10%,3.83%,2.91%,59.0%,5.31%,0.220%
2026-07-30 05:54:45,0.914%,20.9%,1.55%,0.729%,6.07%,5.23%,5.17%,4.27%,55.0%,7.47%,0.223%
2026-07-30 05:55:00,0.878%,19.9%,1.61%,0.733%,7.10%,7.08%,6.73%,4.25%,58.9%,9.26%,0.227%
2026-07-30 05:55:15,0.919%,19.5%,2.06%,0.707%,8.70%,8.02%,6.66%,7.05%,58.7%,10.7%,0.227%
2026-07-30 05:55:30,0.927%,18.5%,2.50%,0.721%,10.5%,9.56%,9.22%,9.09%,55.0%,13.1%,0.250%
2026-07-30 05:55:45,0.958%,17.3%,2.86%,0.689%,11.4%,11.1%,10.6%,10.5%,58.5%,14.6%,0.238%
2026-07-30 05:56:00,0.910%,16.7%,2.89%,0.741%,11.7%,12.4%,12.4%,11.5%,58.3%,16.3%,0.230%
2026-07-30 05:56:15,0.943%,14.9%,3.74%,0.756%,14.1%,13.8%,13.7%,11.4%,58.4%,18.2%,0.244%
2026-07-30 05:56:30,0.913%,15.0%,4.15%,0.737%,15.8%,15.2%,15.4%,13.9%,58.2%,19.0%,0.247%
2026-07-30 05:56:45,0.955%,13.5%,4.57%,0.801%,17.4%,16.7%,17.1%,15.9%,58.1%,19.1%,0.244%
2026-07-30 05:57:00,0.887%,12.7%,4.98%,0.808%,18.8%,18.3%,17.7%,16.3%,58.3%,23.8%,0.252%
2026-07-30 05:57:15,0.959%,11.5%,5.00%,0.787%,21.2%,19.7%,19.2%,17.6%,58.2%,24.5%,0.255%
2026-07-30 05:57:30,0.963%,10.4%,5.73%,0.818%,21.6%,21.3%,21.2%,18.4%,55.4%,26.8%,0.278%
2026-07-30 05:57:45,1.01%,10.3%,6.18%,0.763%,23.0%,21.3%,22.6%,20.7%,58.0%,29.0%,0.274%
2026-07-30 05:58:00,1.02%,8.44%,6.58%,0.813%,24.5%,23.9%,24.0%,21.9%,57.7%,29.2%,0.273%
2026-07-30 05:58:15,1.00%,8.41%,7.12%,0.818%,26.0%,25.2%,25.7%,23.7%,57.8%,31.3%,0.273%
2026-07-30 05:58:30,1.04%,7.67%,7.13%,0.811%,27.4%,26.9%,27.2%,24.7%,57.7%,33.1%,0.265%
2026-07-30 05:58:45,0.989%,7.73%,7.42%,0.848%,28.4%,27.4%,27.2%,24.2%,59.9%,34.1%,0.262%
2026-07-30 05:59:00,1.03%,7.44%,7.15%,0.851%,27.7%,26.7%,26.0%,24.6%,57.8%,32.5%,0.259%
2026-07-30 05:59:15,1.04%,7.99%,7.81%,0.845%,28.0%,27.7%,26.9%,25.1%,61.5%,33.7%,0.261%
2026-07-30 05:59:30,0.994%,7.62%,8.46%,0.831%,29.1%,28.7%,28.0%,25.8%,62.3%,37.2%,0.263%
2026-07-30 05:59:45,0.993%,8.87%,8.93%,0.848%,30.4%,28.8%,29.2%,26.8%,62.1%,39.2%,0.265%
2026-07-30 06:00:00,0.982%,9.53%,9.38%,0.836%,31.6%,30.3%,30.7%,27.7%,69.9%,41.2%,0.265%
2026-07-30 06:00:15,0.959%,9.97%,9.96%,0.831%,31.8%,31.6%,31.4%,28.6%,66.7%,42.7%,0.282%
2026-07-30 06:00:30,0.939%,10.8%,10.6%,0.824%,32.9%,32.6%,32.5%,29.4%,76.6%,44.2%,0.279%
2026-07-30 06:00:45,0.933%,11.5%,11.1%,0.820%,33.1%,33.8%,32.9%,30.3%,79.3%,46.6%,0.276%
2026-07-30 06:01:00,0.967%,11.6%,11.8%,0.826%,35.1%,35.1%,34.2%,31.2%,84.3%,48.9%,0.277%
2026-07-30 06:01:15,0.961%,12.3%,12.2%,0.795%,33.5%,36.1%,35.3%,30.2%,87.3%,50.5%,0.273%
2026-07-30 06:01:30,0.922%,12.9%,13.0%,0.787%,37.0%,37.0%,36.4%,32.1%,92.1%,51.2%,0.277%
2026-07-30 06:01:45,0.939%,13.5%,13.5%,0.791%,38.5%,38.2%,37.6%,33.1%,95.5%,54.5%,0.275%
2026-07-30 06:02:00,0.932%,13.8%,13.7%,0.752%,39.1%,39.2%,38.6%,34.3%,98.4%,56.8%,0.272%
2026-07-30 06:02:15,0.909%,14.5%,14.5%,0.780%,40.3%,40.1%,39.8%,33.9%,99.4%,58.5%,0.251%
2026-07-30 06:02:30,0.896%,14.0%,14.1%,0.767%,38.6%,40.4%,40.7%,35.3%,104%,60.0%,0.258%
2026-07-30 06:02:45,0.897%,15.5%,15.7%,0.778%,41.9%,42.1%,42.1%,35.6%,106%,62.9%,0.260%
2026-07-30 06:03:00,0.880%,16.1%,16.4%,0.771%,42.8%,43.2%,43.5%,37.1%,111%,65.4%,0.256%
2026-07-30 06:03:15,0.858%,15.7%,17.0%,0.772%,43.9%,43.9%,43.6%,38.2%,108%,67.1%,0.263%
2026-07-30 06:03:30,0.796%,17.2%,17.6%,0.724%,45.0%,45.3%,45.0%,39.0%,117%,67.7%,0.262%
2026-07-30 06:03:45,0.844%,18.1%,18.5%,0.718%,46.6%,44.4%,45.4%,40.2%,124%,70.3%,0.263%
2026-07-30 06:04:00,0.816%,18.1%,18.3%,0.716%,47.3%,47.7%,46.8%,40.9%,124%,71.7%,0.260%
2026-07-30 06:04:15,0.835%,16.7%,17.6%,0.687%,44.9%,45.7%,45.1%,39.2%,119%,69.2%,0.246%
2026-07-30 06:04:30,0.835%,17.8%,18.0%,0.705%,45.8%,46.1%,45.6%,37.6%,117%,70.1%,0.257%
2026-07-30 06:04:45,0.833%,17.8%,18.0%,0.674%,46.5%,46.8%,43.0%,40.2%,121%,70.8%,0.266%
2026-07-30 06:05:00,0.830%,17.8%,18.0%,0.721%,47.9%,47.7%,46.6%,40.9%,117%,68.4%,0.222%
2026-07-30 06:05:15,0.819%,17.9%,18.0%,0.715%,48.6%,48.3%,43.7%,41.2%,124%,71.7%,0.222%
2026-07-30 06:05:30,0.816%,17.8%,18.3%,0.698%,49.8%,49.1%,47.9%,41.7%,126%,72.6%,0.215%
2026-07-30 06:05:45,0.790%,18.2%,18.1%,0.684%,50.2%,49.6%,48.5%,42.4%,127%,73.2%,0.228%
2026-07-30 06:06:00,0.804%,18.3%,17.4%,0.678%,49.5%,47.9%,49.5%,42.9%,129%,74.3%,0.227%
2026-07-30 06:06:15,0.785%,18.5%,18.4%,0.643%,48.7%,50.8%,49.7%,43.3%,129%,74.9%,0.224%
2026-07-30 06:06:30,0.784%,18.6%,18.3%,0.659%,53.3%,51.0%,47.4%,43.7%,130%,75.7%,0.222%
2026-07-30 06:06:45,0.775%,18.7%,18.7%,0.660%,54.2%,51.9%,50.9%,44.2%,132%,72.8%,0.224%
2026-07-30 06:07:00,0.724%,17.8%,18.7%,0.681%,54.8%,52.6%,51.6%,45.2%,134%,77.1%,0.222%
2026-07-30 06:07:15,0.754%,19.1%,18.1%,0.678%,54.2%,53.6%,52.4%,45.6%,128%,77.9%,0.216%
2026-07-30 06:07:30,0.684%,19.3%,19.1%,0.658%,54.2%,54.1%,53.0%,45.8%,136%,72.7%,0.212%
2026-07-30 06:07:45,0.741%,19.5%,18.0%,0.652%,57.6%,54.8%,53.9%,46.3%,137%,79.0%,0.213%
2026-07-30 06:08:00,0.751%,19.2%,19.3%,0.650%,58.1%,55.4%,54.5%,47.1%,135%,80.7%,0.206%
2026-07-30 06:08:15,0.735%,19.0%,19.3%,0.648%,58.9%,55.9%,54.8%,47.5%,140%,80.7%,0.206%
2026-07-30 06:08:30,0.728%,19.7%,19.3%,0.631%,60.6%,52.6%,53.3%,48.1%,142%,81.0%,0.208%
2026-07-30 06:08:45,0.752%,19.8%,19.6%,0.666%,61.3%,57.3%,56.6%,45.2%,135%,82.4%,0.212%
2026-07-30 06:09:00,0.692%,20.9%,20.4%,0.638%,62.4%,60.1%,59.0%,51.3%,150%,86.4%,0.197%
2026-07-30 06:09:15,0.741%,19.8%,19.5%,0.642%,64.2%,59.8%,58.8%,49.1%,149%,81.9%,0.204%
