"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 05:34:00,0.874%,10.3%,4.63%,0.795%,4.32%,2.96%,3.01%,3.03%,42.5%,18.4%,0.234%
2026-07-29 05:34:15,0.876%,9.18%,5.00%,0.771%,4.69%,3.15%,3.43%,3.02%,44.1%,19.3%,0.233%
2026-07-29 05:34:30,0.837%,8.31%,5.34%,0.828%,4.92%,3.32%,3.61%,3.27%,42.9%,20.9%,0.223%
2026-07-29 05:34:45,0.897%,7.21%,5.63%,0.849%,5.21%,3.49%,3.88%,3.63%,41.3%,21.9%,0.222%
2026-07-29 05:35:00,0.848%,6.40%,5.71%,0.853%,5.47%,3.50%,4.11%,3.64%,39.9%,23.4%,0.223%
2026-07-29 05:35:15,0.888%,6.62%,6.29%,0.823%,5.75%,3.87%,3.92%,3.89%,40.0%,23.5%,0.224%
2026-07-29 05:35:30,0.909%,6.40%,6.18%,0.801%,5.61%,3.76%,4.07%,3.69%,40.5%,24.0%,0.226%
2026-07-29 05:35:45,0.913%,6.37%,6.52%,0.835%,5.60%,4.04%,3.96%,3.89%,38.9%,23.9%,0.234%
2026-07-29 05:36:00,0.903%,7.20%,7.15%,0.829%,6.13%,4.06%,4.65%,4.25%,46.3%,27.7%,0.229%
2026-07-29 05:36:15,0.923%,7.95%,7.95%,0.807%,6.83%,4.44%,4.53%,4.61%,48.8%,29.8%,0.228%
2026-07-29 05:36:30,0.927%,7.71%,8.53%,0.822%,6.92%,4.81%,5.10%,4.64%,53.3%,28.9%,0.219%
2026-07-29 05:36:45,0.924%,9.12%,9.25%,0.806%,7.47%,5.19%,5.71%,5.23%,52.4%,33.4%,0.218%
2026-07-29 05:37:00,0.935%,8.62%,9.85%,0.822%,7.88%,5.06%,5.88%,5.47%,59.5%,36.2%,0.215%
2026-07-29 05:37:15,0.939%,10.3%,9.53%,0.764%,7.35%,5.78%,6.28%,5.70%,60.7%,38.8%,0.224%
2026-07-29 05:37:30,0.928%,10.7%,11.2%,0.788%,8.70%,6.01%,6.64%,6.07%,64.5%,41.5%,0.228%
2026-07-29 05:37:45,0.941%,11.5%,11.9%,0.772%,9.32%,6.38%,7.01%,6.34%,68.6%,44.8%,0.241%
2026-07-29 05:38:00,0.936%,12.2%,11.6%,0.771%,9.61%,6.53%,6.90%,6.68%,73.9%,44.8%,0.248%
2026-07-29 05:38:15,0.913%,12.7%,13.2%,0.754%,9.27%,6.90%,7.59%,6.78%,75.4%,47.5%,0.230%
2026-07-29 05:38:30,0.900%,13.4%,13.8%,0.758%,10.5%,7.29%,7.97%,7.30%,80.2%,50.3%,0.239%
2026-07-29 05:38:45,0.937%,14.0%,14.5%,0.764%,10.9%,7.20%,8.20%,7.64%,81.6%,53.2%,0.239%
2026-07-29 05:39:00,0.976%,14.7%,15.2%,0.729%,11.5%,8.10%,8.54%,8.04%,87.1%,55.4%,0.236%
2026-07-29 05:39:15,0.942%,14.9%,15.8%,0.746%,12.0%,8.38%,8.83%,8.14%,90.2%,55.0%,0.237%
2026-07-29 05:39:30,0.967%,15.8%,16.5%,0.729%,12.4%,8.70%,9.37%,8.49%,93.3%,59.2%,0.234%
2026-07-29 05:39:45,0.933%,16.3%,17.4%,0.674%,12.9%,8.44%,9.17%,8.93%,96.9%,61.8%,0.251%
2026-07-29 05:40:00,0.964%,16.9%,17.4%,0.696%,12.5%,9.20%,10.2%,9.23%,100%,64.6%,0.243%
2026-07-29 05:40:15,0.957%,17.3%,18.5%,0.687%,14.1%,9.52%,10.2%,9.59%,105%,68.3%,0.251%
2026-07-29 05:40:30,0.965%,17.4%,18.8%,0.707%,14.2%,9.97%,10.6%,9.82%,107%,69.4%,0.243%
2026-07-29 05:40:45,0.975%,17.9%,18.1%,0.720%,13.9%,9.64%,10.4%,9.58%,101%,67.6%,0.247%
2026-07-29 05:41:00,0.939%,17.6%,18.1%,0.703%,13.9%,9.64%,10.4%,9.61%,103%,67.6%,0.244%
2026-07-29 05:41:15,0.910%,17.3%,18.4%,0.710%,14.3%,10.0%,10.7%,9.51%,105%,67.4%,0.242%
2026-07-29 05:41:30,0.934%,18.2%,18.7%,0.681%,14.6%,10.2%,10.9%,10.0%,103%,69.3%,0.246%
2026-07-29 05:41:45,0.958%,17.9%,19.1%,0.681%,14.8%,10.1%,11.1%,10.1%,109%,70.7%,0.240%
2026-07-29 05:42:00,0.939%,18.9%,18.5%,0.684%,15.3%,10.7%,11.4%,10.5%,111%,67.3%,0.244%
2026-07-29 05:42:15,0.930%,18.1%,19.4%,0.668%,15.4%,10.9%,11.6%,10.5%,113%,72.1%,0.239%
2026-07-29 05:42:30,0.900%,19.3%,19.8%,0.668%,15.8%,10.5%,11.7%,10.9%,114%,73.4%,0.223%
2026-07-29 05:42:45,0.903%,19.5%,19.1%,0.677%,16.0%,11.2%,12.0%,11.2%,115%,74.2%,0.209%
2026-07-29 05:43:00,0.897%,19.7%,20.0%,0.679%,15.7%,11.5%,12.1%,10.9%,117%,75.0%,0.226%
2026-07-29 05:43:15,0.867%,19.9%,20.1%,0.631%,16.5%,11.6%,12.3%,11.4%,118%,76.4%,0.222%
2026-07-29 05:43:30,0.869%,20.2%,19.2%,0.654%,16.9%,11.5%,12.6%,11.3%,112%,77.4%,0.213%
2026-07-29 05:43:45,0.828%,19.6%,20.6%,0.650%,17.2%,12.0%,12.8%,11.2%,121%,78.5%,0.216%
2026-07-29 05:44:00,0.805%,20.6%,19.5%,0.648%,17.5%,12.2%,12.9%,12.0%,124%,79.8%,0.217%
2026-07-29 05:44:15,0.810%,21.1%,21.1%,0.629%,17.7%,12.4%,13.2%,12.3%,119%,80.2%,0.215%
2026-07-29 05:44:30,0.789%,21.4%,21.3%,0.656%,17.9%,12.3%,13.1%,12.5%,127%,81.2%,0.198%
2026-07-29 05:44:45,0.776%,21.9%,21.6%,0.643%,17.8%,12.8%,13.2%,12.1%,120%,79.7%,0.189%
2026-07-29 05:45:00,0.716%,21.8%,21.9%,0.651%,18.5%,12.1%,13.9%,13.0%,130%,83.4%,0.199%
2026-07-29 05:45:15,0.726%,20.6%,22.1%,0.606%,19.0%,13.2%,14.2%,13.2%,131%,84.4%,0.186%
2026-07-29 05:45:30,0.717%,22.8%,23.2%,0.569%,19.5%,13.9%,14.7%,13.6%,138%,87.0%,0.202%
2026-07-29 05:45:45,0.746%,23.2%,22.1%,0.586%,19.9%,13.9%,14.9%,13.8%,138%,88.5%,0.203%
