"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 06:14:15,0.954%,5.67%,5.65%,0.879%,20.9%,18.0%,18.2%,18.3%,41.1%,24.3%,0.252%
2026-07-30 06:14:30,0.954%,6.04%,5.74%,0.870%,22.2%,19.4%,19.3%,19.5%,43.8%,25.9%,0.254%
2026-07-30 06:14:45,0.943%,6.43%,6.39%,0.885%,23.7%,19.8%,20.6%,20.8%,46.5%,27.5%,0.262%
2026-07-30 06:15:00,0.969%,6.83%,6.80%,0.833%,25.1%,22.0%,21.9%,21.9%,49.4%,28.9%,0.255%
2026-07-30 06:15:15,0.986%,7.24%,6.68%,0.890%,26.5%,23.2%,23.2%,23.3%,52.3%,30.2%,0.239%
2026-07-30 06:15:30,0.967%,7.63%,7.60%,0.821%,27.9%,24.4%,24.4%,24.5%,52.2%,29.9%,0.240%
2026-07-30 06:15:45,0.992%,7.72%,7.83%,0.851%,28.9%,24.7%,23.4%,25.1%,54.0%,31.3%,0.234%
2026-07-30 06:16:00,1.01%,7.86%,7.28%,0.832%,28.7%,25.3%,25.3%,25.3%,55.9%,31.3%,0.233%
2026-07-30 06:16:15,0.947%,7.39%,7.68%,0.854%,27.8%,24.3%,23.3%,24.5%,54.7%,30.4%,0.240%
2026-07-30 06:16:30,1.02%,7.88%,7.79%,0.835%,28.4%,25.2%,24.4%,25.0%,57.6%,32.4%,0.227%
2026-07-30 06:16:45,1.02%,7.35%,8.62%,0.857%,29.5%,26.1%,26.0%,26.0%,61.7%,35.0%,0.225%
2026-07-30 06:17:00,1.02%,9.31%,8.96%,0.850%,27.9%,26.7%,25.1%,27.0%,64.4%,33.7%,0.211%
2026-07-30 06:17:15,0.969%,9.87%,9.95%,0.846%,31.3%,27.6%,26.9%,27.9%,64.8%,38.3%,0.221%
2026-07-30 06:17:30,1.01%,10.4%,10.9%,0.794%,28.7%,26.7%,27.8%,28.7%,70.7%,40.9%,0.204%
2026-07-30 06:17:45,0.995%,11.5%,11.6%,0.797%,33.1%,29.3%,29.0%,29.5%,74.0%,39.4%,0.221%
2026-07-30 06:18:00,1.01%,12.0%,12.4%,0.792%,34.4%,30.1%,29.8%,30.3%,77.6%,44.9%,0.218%
2026-07-30 06:18:15,0.982%,12.5%,13.0%,0.787%,35.5%,30.6%,30.8%,31.3%,81.1%,47.2%,0.234%
2026-07-30 06:18:30,0.965%,13.3%,13.5%,0.771%,36.0%,31.6%,30.1%,32.1%,84.6%,49.0%,0.235%
2026-07-30 06:18:45,0.953%,13.2%,14.2%,0.801%,37.5%,32.0%,31.9%,33.0%,82.9%,51.1%,0.225%
2026-07-30 06:19:00,0.945%,14.4%,15.0%,0.794%,38.1%,32.8%,33.1%,33.7%,89.8%,50.1%,0.227%
2026-07-30 06:19:15,0.954%,15.2%,14.9%,0.789%,39.7%,34.0%,34.1%,34.9%,93.3%,55.5%,0.226%
2026-07-30 06:19:30,0.947%,15.8%,15.7%,0.779%,37.8%,33.9%,35.0%,35.7%,96.2%,56.3%,0.231%
2026-07-30 06:19:45,0.933%,16.5%,16.5%,0.724%,41.4%,35.4%,34.3%,33.3%,99.9%,58.9%,0.226%
2026-07-30 06:20:00,0.923%,17.2%,17.2%,0.716%,42.6%,36.8%,36.5%,37.0%,104%,60.8%,0.230%
2026-07-30 06:20:15,0.928%,16.8%,18.0%,0.745%,43.9%,37.8%,37.7%,37.9%,108%,64.4%,0.230%
2026-07-30 06:20:30,0.923%,18.3%,18.7%,0.694%,44.9%,38.7%,38.7%,39.2%,111%,65.0%,0.228%
2026-07-30 06:20:45,0.921%,18.8%,19.5%,0.730%,45.9%,39.5%,38.8%,37.2%,115%,67.0%,0.225%
2026-07-30 06:21:00,0.894%,19.9%,20.0%,0.722%,47.4%,41.0%,39.7%,41.4%,120%,71.2%,0.225%
2026-07-30 06:21:15,0.872%,19.9%,20.6%,0.687%,47.9%,41.1%,41.0%,42.0%,120%,71.2%,0.226%
2026-07-30 06:21:30,0.850%,18.4%,19.9%,0.713%,46.5%,39.9%,39.8%,40.8%,116%,68.5%,0.226%
2026-07-30 06:21:45,0.886%,19.2%,19.7%,0.722%,44.7%,39.6%,39.9%,37.9%,117%,62.4%,0.221%
2026-07-30 06:22:00,0.863%,19.7%,20.2%,0.704%,43.7%,40.4%,40.5%,41.2%,119%,70.2%,0.221%
2026-07-30 06:22:15,0.822%,18.9%,18.9%,0.709%,48.5%,40.7%,41.3%,41.6%,121%,71.0%,0.218%
2026-07-30 06:22:30,0.807%,19.8%,20.2%,0.693%,49.3%,41.4%,41.6%,39.1%,121%,69.4%,0.222%
2026-07-30 06:22:45,0.803%,20.0%,20.1%,0.710%,50.7%,41.9%,42.2%,42.8%,123%,72.8%,0.221%
2026-07-30 06:23:00,0.755%,19.8%,20.1%,0.697%,51.5%,39.4%,40.9%,43.5%,124%,73.4%,0.207%
2026-07-30 06:23:15,0.792%,19.8%,19.5%,0.696%,52.0%,43.0%,43.5%,44.2%,125%,74.4%,0.207%
2026-07-30 06:23:30,0.789%,19.7%,20.6%,0.654%,52.7%,43.7%,43.8%,44.7%,127%,75.2%,0.209%
2026-07-30 06:23:45,0.793%,20.6%,20.8%,0.656%,49.8%,44.2%,43.9%,45.3%,128%,76.1%,0.207%
2026-07-30 06:24:00,0.770%,20.6%,20.2%,0.648%,54.5%,42.1%,44.8%,45.7%,122%,76.5%,0.196%
2026-07-30 06:24:15,0.711%,20.8%,20.8%,0.650%,56.2%,45.1%,43.4%,46.4%,131%,75.4%,0.214%
2026-07-30 06:24:30,0.749%,20.7%,20.7%,0.633%,56.3%,42.3%,45.9%,46.9%,124%,78.2%,0.215%
2026-07-30 06:24:45,0.760%,20.7%,20.9%,0.633%,57.6%,46.2%,46.2%,47.4%,134%,79.1%,0.211%
2026-07-30 06:25:00,0.762%,20.3%,20.9%,0.644%,59.0%,46.7%,47.0%,48.0%,135%,80.0%,0.207%
2026-07-30 06:25:15,0.728%,21.2%,20.0%,0.620%,59.8%,47.4%,47.6%,48.3%,137%,81.0%,0.210%
2026-07-30 06:25:30,0.718%,19.8%,21.3%,0.633%,60.5%,48.0%,48.1%,47.6%,138%,82.1%,0.211%
2026-07-30 06:25:45,0.713%,21.9%,21.6%,0.616%,61.6%,48.5%,49.0%,49.7%,139%,82.9%,0.204%
2026-07-30 06:26:00,0.721%,21.8%,21.3%,0.576%,61.6%,49.1%,48.9%,50.2%,140%,83.4%,0.208%
2026-07-30 06:26:15,0.701%,22.7%,22.2%,0.594%,64.3%,50.6%,48.5%,51.7%,146%,86.8%,0.211%
2026-07-30 06:26:30,0.696%,22.5%,21.5%,0.592%,63.3%,50.1%,51.1%,51.3%,145%,83.6%,0.217%
2026-07-30 06:26:45,0.723%,21.1%,20.9%,0.645%,60.6%,49.9%,49.4%,48.4%,136%,81.4%,0.213%
2026-07-30 06:27:00,0.693%,20.2%,18.9%,0.656%,57.2%,44.8%,44.4%,46.1%,130%,78.4%,0.208%
2026-07-30 06:27:15,0.748%,19.3%,18.9%,0.667%,54.9%,44.3%,42.2%,41.8%,122%,71.9%,0.211%
2026-07-30 06:27:30,0.774%,18.4%,17.9%,0.671%,50.0%,41.4%,40.2%,40.9%,114%,66.5%,0.212%
2026-07-30 06:27:45,0.766%,17.4%,15.9%,0.699%,47.1%,36.3%,36.7%,37.5%,109%,65.7%,0.213%
2026-07-30 06:28:00,0.793%,16.7%,15.8%,0.716%,41.8%,34.9%,34.6%,36.6%,103%,58.4%,0.215%
2026-07-30 06:28:15,0.793%,15.8%,14.1%,0.748%,40.6%,32.2%,31.3%,33.4%,95.4%,54.3%,0.225%
2026-07-30 06:28:30,0.746%,14.7%,13.3%,0.730%,35.2%,29.4%,28.9%,30.0%,87.7%,50.5%,0.226%
2026-07-30 06:28:45,0.793%,13.9%,11.1%,0.799%,34.1%,25.1%,27.7%,27.0%,75.6%,45.8%,0.215%
2026-07-30 06:29:00,0.803%,12.6%,10.5%,0.831%,30.3%,24.5%,23.6%,24.1%,75.1%,41.1%,0.201%
2026-07-30 06:29:15,0.825%,11.9%,8.34%,0.861%,27.2%,19.3%,22.3%,22.6%,64.8%,36.6%,0.222%
2026-07-30 06:29:30,0.805%,10.6%,8.29%,0.861%,24.6%,18.8%,19.3%,19.2%,63.0%,32.3%,0.225%
2026-07-30 06:29:45,0.802%,10.3%,6.81%,0.878%,20.6%,16.4%,17.0%,15.9%,53.3%,27.0%,0.232%
2026-07-30 06:30:00,0.812%,9.43%,4.70%,0.905%,16.9%,13.7%,13.5%,12.3%,45.7%,21.5%,0.230%
2026-07-30 06:30:15,0.808%,7.09%,4.60%,0.934%,12.4%,11.3%,10.6%,11.6%,37.2%,17.7%,0.240%
2026-07-30 06:30:30,0.808%,7.08%,2.92%,0.955%,11.8%,7.03%,7.61%,8.24%,35.3%,12.7%,0.245%
2026-07-30 06:30:45,0.823%,6.58%,1.84%,0.980%,4.21%,4.04%,4.91%,6.03%,29.5%,7.94%,0.243%
2026-07-30 06:31:00,0.871%,5.25%,0.736%,1.02%,4.13%,1.14%,0.492%,1.73%,21.4%,7.47%,0.235%
2026-07-30 06:31:15,0.866%,4.86%,0.00447%,1.04%,0.499%,0.0623%,0.484%,0.0562%,13.7%,2.18%,0.229%
2026-07-30 06:31:30,0.849%,5.04%,0.00453%,1.01%,0.499%,0.0627%,0.0666%,0.0565%,14.1%,1.58%,0.240%
2026-07-30 06:31:45,0.851%,4.95%,0.00447%,1.02%,0.501%,0.0620%,0.0647%,0.0559%,13.8%,1.65%,0.239%
2026-07-30 06:32:00,0.850%,5.21%,0.00447%,0.957%,0.503%,0.0623%,0.0676%,0.0555%,13.8%,1.63%,0.230%
2026-07-30 06:32:15,0.830%,4.96%,0.00429%,0.995%,0.490%,0.0603%,0.0656%,0.0548%,15.5%,1.63%,0.237%
2026-07-30 06:32:30,0.826%,6.27%,0.00480%,0.980%,0.490%,0.0629%,0.0656%,0.0595%,17.0%,1.60%,0.237%
2026-07-30 06:32:45,0.844%,6.71%,0.00486%,0.995%,0.487%,0.0626%,0.0687%,0.0596%,18.7%,1.58%,0.236%
2026-07-30 06:33:00,0.880%,7.43%,0.00484%,0.977%,0.479%,0.0614%,0.0683%,0.0583%,20.3%,1.56%,0.215%
2026-07-30 06:33:15,0.880%,8.12%,0.00479%,0.965%,0.466%,0.0569%,0.0602%,0.0543%,22.0%,1.54%,0.222%
2026-07-30 06:33:30,0.880%,8.72%,0.00302%,0.956%,0.457%,0.0573%,0.0612%,0.0542%,23.3%,1.51%,0.222%
2026-07-30 06:33:45,0.872%,8.47%,0.00320%,0.931%,0.455%,0.0569%,0.0611%,0.0541%,24.7%,1.51%,0.219%
2026-07-30 06:34:00,0.883%,9.95%,0.00311%,0.910%,0.446%,0.0568%,0.0605%,0.0524%,26.5%,1.47%,0.205%
2026-07-30 06:34:15,0.914%,10.8%,0.00306%,0.903%,0.441%,0.0544%,0.0602%,0.0528%,27.5%,1.47%,0.220%
2026-07-30 06:34:30,0.921%,11.1%,0.00301%,0.874%,0.419%,0.0564%,0.0625%,0.0571%,28.5%,1.44%,0.218%
2026-07-30 06:34:45,0.955%,11.7%,0.00404%,0.907%,0.439%,0.0567%,0.0616%,0.0570%,30.1%,1.42%,0.202%
2026-07-30 06:35:00,0.939%,12.3%,0.00414%,0.869%,0.432%,0.0560%,0.0623%,0.0574%,31.6%,1.41%,0.191%
2026-07-30 06:35:15,0.943%,12.1%,0.00249%,0.884%,0.417%,0.0552%,0.0521%,0.0470%,32.9%,1.32%,0.199%
2026-07-30 06:35:30,0.943%,13.2%,0.00232%,0.861%,0.411%,0.0421%,0.0515%,0.0469%,34.3%,1.36%,0.202%
2026-07-30 06:35:45,0.930%,14.0%,0.00231%,0.837%,0.392%,0.0432%,0.0512%,0.0460%,33.9%,1.32%,0.203%
2026-07-30 06:36:00,0.935%,14.5%,0.00235%,0.829%,0.401%,0.0420%,0.0505%,0.0466%,37.8%,1.32%,0.209%
2026-07-30 06:36:15,0.909%,15.2%,0.00226%,0.822%,0.395%,0.0406%,0.0494%,0.0439%,36.7%,1.30%,0.218%
2026-07-30 06:36:30,0.940%,15.9%,0.00342%,0.802%,0.392%,0.0440%,0.0466%,0.0513%,41.3%,1.21%,0.212%
2026-07-30 06:36:45,0.950%,16.2%,0.00347%,0.804%,0.393%,0.0441%,0.0535%,0.0512%,41.4%,1.26%,0.215%
2026-07-30 06:37:00,0.929%,15.0%,0.00346%,0.835%,0.398%,0.0452%,0.0538%,0.0524%,41.0%,1.27%,0.217%
2026-07-30 06:37:15,0.942%,16.0%,0.00282%,0.843%,0.397%,0.0413%,0.0513%,0.0475%,40.2%,1.28%,0.212%
2026-07-30 06:37:30,0.926%,16.5%,0.00291%,0.806%,0.374%,0.0414%,0.0504%,0.0464%,41.3%,1.26%,0.210%
2026-07-30 06:37:45,0.904%,15.9%,0.00285%,0.812%,0.388%,0.0415%,0.0511%,0.0471%,42.7%,1.26%,0.211%
2026-07-30 06:38:00,0.907%,17.1%,0.00284%,0.796%,0.387%,0.0413%,0.0504%,0.0466%,43.5%,1.25%,0.214%
2026-07-30 06:38:15,0.871%,17.7%,0.00273%,0.791%,0.385%,0.0386%,0.0497%,0.0459%,45.4%,1.24%,0.221%
2026-07-30 06:38:30,0.901%,17.6%,0.00336%,0.779%,0.384%,0.0387%,0.0470%,0.0453%,45.5%,1.19%,0.217%
2026-07-30 06:38:45,0.856%,18.7%,0.00331%,0.824%,0.382%,0.0451%,0.0529%,0.0478%,46.9%,1.18%,0.213%
2026-07-30 06:39:00,0.888%,19.1%,0.00340%,0.792%,0.377%,0.0441%,0.0532%,0.0474%,47.9%,1.17%,0.208%
2026-07-30 06:39:15,0.844%,17.8%,0.00339%,0.811%,0.356%,0.0413%,0.0488%,0.0408%,48.8%,1.20%,0.211%
2026-07-30 06:39:30,0.890%,19.9%,0.00236%,0.763%,0.367%,0.0404%,0.0484%,0.0409%,50.3%,1.18%,0.212%
2026-07-30 06:39:45,0.900%,19.0%,0.00233%,0.763%,0.365%,0.0418%,0.0470%,0.0408%,51.3%,1.13%,0.205%
2026-07-30 06:40:00,0.852%,20.4%,0.00235%,0.756%,0.362%,0.0411%,0.0479%,0.0407%,52.5%,1.17%,0.210%
2026-07-30 06:40:15,0.854%,21.3%,0.00229%,0.761%,0.358%,0.0406%,0.0467%,0.0406%,53.1%,1.15%,0.213%
2026-07-30 06:40:30,0.858%,21.7%,0.00236%,0.745%,0.363%,0.0442%,0.0468%,0.0404%,53.2%,1.15%,0.216%
2026-07-30 06:40:45,0.834%,21.3%,0.00336%,0.744%,0.360%,0.0442%,0.0498%,0.0433%,55.4%,1.14%,0.210%
2026-07-30 06:41:00,0.838%,22.9%,0.00336%,0.701%,0.357%,0.0436%,0.0495%,0.0432%,55.1%,1.13%,0.201%
2026-07-30 06:41:15,0.833%,23.5%,0.00224%,0.760%,0.348%,0.0391%,0.0422%,0.0370%,57.5%,1.08%,0.200%
2026-07-30 06:41:30,0.828%,23.9%,0.00216%,0.706%,0.346%,0.0390%,0.0428%,0.0369%,58.3%,1.08%,0.197%
2026-07-30 06:41:45,0.844%,24.9%,0.00221%,0.703%,0.339%,0.0368%,0.0422%,0.0362%,59.6%,1.09%,0.183%
2026-07-30 06:42:00,0.847%,24.4%,0.00222%,0.696%,0.338%,0.0381%,0.0420%,0.0359%,61.4%,1.07%,0.190%
2026-07-30 06:42:15,0.853%,23.6%,0.00215%,0.724%,0.905%,0.0386%,0.0425%,0.521%,59.2%,1.53%,0.187%
2026-07-30 06:42:30,0.848%,22.6%,0.245%,0.718%,2.26%,1.01%,2.06%,1.62%,58.9%,3.24%,0.207%
2026-07-30 06:42:45,0.854%,21.8%,0.674%,0.779%,3.93%,2.47%,2.06%,2.97%,58.6%,3.18%,0.207%
2026-07-30 06:43:00,0.863%,21.0%,1.06%,0.782%,5.19%,3.70%,3.70%,4.43%,58.5%,6.99%,0.206%
2026-07-30 06:43:15,0.883%,20.2%,1.44%,0.795%,6.68%,5.38%,6.11%,4.71%,56.0%,7.35%,0.205%
2026-07-30 06:43:30,0.881%,19.0%,1.93%,0.734%,8.27%,6.62%,6.89%,6.28%,58.1%,9.34%,0.210%
2026-07-30 06:43:45,0.938%,18.0%,1.97%,0.749%,9.79%,7.84%,7.38%,7.78%,57.8%,11.3%,0.214%
2026-07-30 06:44:00,0.895%,16.2%,2.48%,0.777%,10.0%,9.69%,9.42%,9.39%,57.8%,13.6%,0.216%
2026-07-30 06:44:15,0.895%,16.3%,2.97%,0.795%,12.1%,11.0%,9.57%,10.8%,57.5%,15.2%,0.221%
2026-07-30 06:44:30,0.837%,14.1%,2.93%,0.792%,13.7%,11.9%,11.5%,12.3%,57.1%,17.4%,0.224%
2026-07-30 06:44:45,0.921%,14.4%,3.71%,0.808%,15.3%,13.1%,12.6%,13.1%,56.9%,19.3%,0.231%
2026-07-30 06:45:00,0.953%,13.6%,4.27%,0.840%,17.0%,13.7%,12.3%,14.5%,56.7%,20.1%,0.225%
2026-07-30 06:45:15,0.952%,12.6%,4.27%,0.807%,18.3%,16.4%,16.2%,15.5%,56.7%,22.2%,0.225%
2026-07-30 06:45:30,0.966%,10.6%,4.67%,0.854%,20.0%,17.5%,16.7%,16.8%,56.2%,23.3%,0.222%
2026-07-30 06:45:45,0.981%,10.9%,5.19%,0.818%,21.2%,19.0%,17.9%,18.5%,56.0%,25.1%,0.225%
2026-07-30 06:46:00,0.989%,10.1%,5.47%,0.845%,21.4%,20.0%,19.6%,19.9%,55.9%,27.2%,0.228%
2026-07-30 06:46:15,0.996%,8.55%,5.93%,0.857%,24.7%,19.9%,20.0%,21.3%,55.7%,26.6%,0.228%
2026-07-30 06:46:30,0.965%,7.49%,6.30%,0.860%,26.4%,23.1%,22.7%,22.4%,55.4%,29.9%,0.245%
2026-07-30 06:46:45,1.00%,6.98%,6.73%,0.903%,26.6%,23.3%,24.3%,23.7%,55.2%,32.1%,0.253%
2026-07-30 06:47:00,1.01%,6.86%,6.95%,0.885%,28.3%,24.8%,24.8%,25.0%,57.4%,33.4%,0.253%
2026-07-30 06:47:15,1.01%,7.13%,6.95%,0.903%,27.8%,24.8%,24.8%,24.7%,56.0%,33.4%,0.244%
2026-07-30 06:47:30,0.967%,7.42%,6.77%,0.857%,27.9%,24.2%,24.2%,24.5%,57.3%,33.1%,0.240%
2026-07-30 06:47:45,0.982%,8.06%,7.38%,0.853%,28.8%,25.1%,25.2%,25.7%,60.5%,35.3%,0.243%
2026-07-30 06:48:00,0.951%,8.10%,8.46%,0.840%,30.1%,26.1%,26.0%,26.4%,63.4%,37.8%,0.240%
2026-07-30 06:48:15,0.917%,8.78%,8.52%,0.829%,30.2%,27.1%,26.8%,27.3%,67.2%,39.1%,0.246%
2026-07-30 06:48:30,0.917%,9.51%,9.80%,0.818%,31.6%,27.8%,27.9%,27.5%,71.5%,41.2%,0.246%
2026-07-30 06:48:45,0.925%,10.2%,10.1%,0.782%,32.8%,28.6%,28.5%,28.7%,69.9%,43.3%,0.244%
2026-07-30 06:49:00,0.940%,9.80%,10.7%,0.853%,31.0%,29.7%,29.7%,30.1%,78.2%,45.6%,0.244%
2026-07-30 06:49:15,0.881%,11.1%,11.1%,0.846%,34.6%,30.5%,29.7%,31.0%,82.3%,48.1%,0.235%
2026-07-30 06:49:30,0.904%,11.8%,11.9%,0.840%,35.7%,29.7%,30.8%,29.2%,85.2%,50.0%,0.232%
2026-07-30 06:49:45,0.912%,12.5%,12.3%,0.806%,36.9%,30.8%,32.3%,32.4%,86.5%,52.1%,0.238%
2026-07-30 06:50:00,0.904%,13.1%,12.9%,0.775%,37.9%,32.6%,32.7%,33.2%,91.7%,54.7%,0.234%
2026-07-30 06:50:15,0.864%,13.6%,13.5%,0.802%,39.1%,33.9%,34.2%,33.9%,90.3%,55.8%,0.246%
2026-07-30 06:50:30,0.880%,13.9%,14.2%,0.785%,40.0%,34.7%,34.2%,32.7%,98.3%,58.3%,0.242%
2026-07-30 06:50:45,0.882%,14.7%,14.7%,0.785%,41.1%,35.5%,35.2%,35.6%,102%,59.8%,0.244%
2026-07-30 06:51:00,0.873%,15.2%,15.2%,0.785%,41.8%,33.8%,36.5%,34.3%,105%,60.8%,0.242%
2026-07-30 06:51:15,0.883%,15.7%,15.8%,0.794%,43.2%,37.1%,36.8%,37.9%,109%,63.8%,0.213%
2026-07-30 06:51:30,0.868%,16.5%,16.1%,0.748%,44.2%,37.7%,37.7%,38.8%,112%,65.9%,0.224%
2026-07-30 06:51:45,0.876%,17.2%,17.1%,0.752%,45.3%,38.9%,38.4%,39.4%,116%,67.8%,0.224%
2026-07-30 06:52:00,0.866%,17.2%,17.6%,0.731%,46.7%,39.5%,39.4%,40.7%,117%,70.0%,0.226%
2026-07-30 06:52:15,0.871%,18.1%,18.4%,0.699%,47.7%,41.1%,41.1%,41.9%,122%,72.8%,0.216%
2026-07-30 06:52:30,0.859%,17.4%,18.1%,0.735%,47.7%,39.9%,39.4%,40.1%,119%,70.9%,0.223%
2026-07-30 06:52:45,0.902%,17.4%,17.8%,0.745%,45.8%,39.9%,39.2%,40.7%,119%,67.8%,0.230%
2026-07-30 06:53:00,0.893%,17.7%,17.5%,0.758%,46.6%,40.3%,39.9%,41.0%,120%,71.2%,0.218%
2026-07-30 06:53:15,0.855%,17.9%,18.2%,0.750%,43.7%,41.0%,40.9%,40.3%,114%,72.1%,0.222%
2026-07-30 06:53:30,0.808%,17.2%,18.4%,0.670%,48.4%,41.4%,41.0%,42.1%,122%,72.6%,0.210%
2026-07-30 06:53:45,0.848%,17.4%,17.5%,0.695%,47.6%,41.8%,41.5%,42.2%,114%,73.4%,0.216%
2026-07-30 06:54:00,0.846%,18.3%,18.4%,0.684%,50.6%,42.4%,42.2%,43.1%,125%,73.9%,0.211%
2026-07-30 06:54:15,0.868%,18.3%,18.6%,0.679%,51.7%,43.1%,42.7%,43.7%,127%,74.0%,0.220%
2026-07-30 06:54:30,0.860%,17.5%,18.8%,0.671%,51.9%,41.2%,43.2%,44.3%,128%,75.4%,0.220%
2026-07-30 06:54:45,0.870%,18.6%,18.6%,0.688%,53.0%,43.8%,44.1%,45.0%,128%,76.3%,0.219%
2026-07-30 06:55:00,0.870%,19.0%,18.9%,0.684%,54.1%,44.5%,44.3%,45.1%,124%,76.9%,0.202%
2026-07-30 06:55:15,0.851%,19.0%,19.0%,0.674%,55.2%,45.2%,44.9%,44.1%,131%,78.2%,0.210%
2026-07-30 06:55:30,0.840%,18.0%,19.0%,0.672%,52.7%,45.5%,45.4%,46.6%,133%,78.2%,0.213%
2026-07-30 06:55:45,0.802%,19.3%,18.2%,0.658%,56.9%,46.5%,46.1%,45.5%,134%,79.3%,0.211%
2026-07-30 06:56:00,0.819%,18.3%,19.3%,0.641%,57.9%,46.5%,46.5%,47.5%,136%,80.0%,0.213%
2026-07-30 06:56:15,0.810%,19.8%,18.9%,0.639%,58.7%,47.4%,47.1%,48.2%,137%,81.2%,0.213%
2026-07-30 06:56:30,0.801%,20.1%,19.5%,0.625%,59.3%,47.9%,47.6%,47.3%,137%,81.8%,0.215%
2026-07-30 06:56:45,0.791%,20.3%,19.8%,0.642%,60.7%,48.1%,48.3%,48.9%,140%,82.3%,0.217%
2026-07-30 06:57:00,0.779%,20.2%,18.9%,0.614%,61.4%,48.7%,48.6%,50.0%,140%,83.1%,0.214%
2026-07-30 06:57:15,0.780%,20.9%,20.3%,0.632%,61.0%,50.7%,49.2%,52.5%,146%,86.3%,0.206%
2026-07-30 06:57:30,0.759%,21.1%,20.3%,0.573%,64.2%,49.3%,51.2%,52.4%,147%,83.3%,0.203%
