"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 02:11:30,0.908%,8.70%,8.35%,0.818%,23.9%,23.0%,25.9%,22.9%,63.0%,33.8%,0.230%
2026-07-30 02:11:45,0.919%,8.08%,7.83%,0.828%,22.7%,21.0%,24.5%,19.9%,58.5%,29.4%,0.233%
2026-07-30 02:12:00,0.910%,7.94%,7.82%,0.835%,21.4%,17.4%,23.6%,19.1%,48.2%,28.6%,0.238%
2026-07-30 02:12:15,0.889%,5.00%,4.96%,0.837%,16.9%,14.7%,17.6%,14.9%,48.4%,20.6%,0.247%
2026-07-30 02:12:30,0.927%,5.06%,5.34%,0.842%,18.3%,14.9%,19.3%,16.1%,39.4%,22.2%,0.242%
2026-07-30 02:12:45,0.916%,5.78%,5.72%,0.865%,19.6%,16.9%,20.5%,16.9%,41.5%,23.8%,0.236%
2026-07-30 02:13:00,0.923%,6.15%,6.09%,0.851%,21.0%,18.1%,21.7%,18.2%,44.5%,25.4%,0.238%
2026-07-30 02:13:15,0.970%,6.55%,6.48%,0.835%,22.5%,19.3%,23.3%,19.2%,47.5%,27.1%,0.238%
2026-07-30 02:13:30,0.963%,6.95%,6.90%,0.828%,23.7%,20.4%,24.6%,20.5%,47.0%,28.7%,0.227%
2026-07-30 02:13:45,0.983%,7.34%,7.02%,0.829%,23.8%,21.5%,25.9%,21.6%,53.2%,29.4%,0.237%
2026-07-30 02:14:00,0.970%,7.60%,7.41%,0.794%,26.1%,22.2%,26.8%,22.5%,53.8%,30.8%,0.241%
2026-07-30 02:14:15,0.970%,7.84%,7.66%,0.818%,26.5%,23.0%,27.6%,22.2%,55.8%,31.3%,0.237%
2026-07-30 02:14:30,0.959%,7.78%,7.75%,0.807%,26.6%,22.5%,26.4%,23.0%,54.8%,30.9%,0.240%
2026-07-30 02:14:45,1.00%,7.79%,7.72%,0.820%,25.8%,21.5%,26.5%,22.1%,54.7%,29.7%,0.232%
2026-07-30 02:15:00,0.992%,8.43%,8.32%,0.827%,26.7%,22.4%,27.7%,23.1%,59.7%,31.9%,0.233%
2026-07-30 02:15:15,0.993%,9.25%,7.64%,0.832%,25.5%,23.5%,28.9%,23.0%,62.4%,34.0%,0.234%
2026-07-30 02:15:30,0.991%,9.84%,9.96%,0.802%,28.0%,24.0%,29.8%,24.2%,60.7%,36.2%,0.230%
2026-07-30 02:15:45,0.989%,10.6%,10.1%,0.796%,29.3%,24.7%,31.0%,24.3%,69.6%,38.5%,0.246%
2026-07-30 02:16:00,1.02%,10.4%,11.3%,0.782%,30.1%,23.6%,32.2%,24.2%,70.4%,41.0%,0.244%
2026-07-30 02:16:15,1.01%,11.4%,11.8%,0.785%,30.9%,25.6%,33.1%,25.7%,73.9%,42.2%,0.255%
2026-07-30 02:16:30,0.952%,10.7%,12.5%,0.773%,31.5%,26.1%,33.3%,23.7%,78.2%,43.7%,0.238%
2026-07-30 02:16:45,1.00%,12.9%,13.3%,0.818%,32.5%,27.1%,35.0%,27.0%,82.4%,46.3%,0.242%
2026-07-30 02:17:00,0.995%,13.6%,13.9%,0.804%,33.4%,27.7%,36.1%,25.5%,86.4%,48.6%,0.246%
2026-07-30 02:17:15,0.967%,13.6%,14.5%,0.799%,33.7%,25.9%,37.2%,28.6%,90.0%,49.9%,0.244%
2026-07-30 02:17:30,0.999%,14.7%,15.4%,0.768%,34.6%,28.7%,38.6%,29.3%,89.0%,51.6%,0.237%
2026-07-30 02:17:45,1.01%,14.2%,16.1%,0.772%,35.7%,29.6%,39.8%,29.6%,94.5%,53.6%,0.238%
2026-07-30 02:18:00,0.986%,16.2%,16.4%,0.759%,34.3%,30.3%,38.6%,29.6%,98.1%,56.1%,0.248%
2026-07-30 02:18:15,0.984%,16.5%,17.0%,0.762%,37.5%,31.1%,41.8%,29.1%,101%,57.5%,0.244%
2026-07-30 02:18:30,0.974%,17.3%,18.1%,0.741%,36.2%,31.7%,42.8%,31.4%,105%,59.9%,0.248%
2026-07-30 02:18:45,0.997%,18.3%,18.3%,0.780%,39.2%,30.9%,40.6%,32.6%,108%,61.8%,0.239%
2026-07-30 02:19:00,0.975%,18.8%,19.0%,0.773%,39.9%,33.0%,44.9%,32.8%,112%,64.0%,0.240%
2026-07-30 02:19:15,0.967%,19.3%,18.7%,0.769%,41.2%,34.0%,45.9%,34.7%,118%,66.7%,0.240%
2026-07-30 02:19:30,0.942%,19.9%,20.6%,0.745%,42.8%,34.8%,47.9%,34.8%,121%,66.6%,0.238%
2026-07-30 02:19:45,0.982%,19.9%,20.1%,0.744%,41.6%,33.2%,46.9%,33.8%,119%,66.2%,0.245%
2026-07-30 02:20:00,0.959%,19.4%,19.9%,0.734%,40.0%,33.7%,46.3%,33.8%,114%,66.9%,0.241%
2026-07-30 02:20:15,0.935%,19.8%,20.3%,0.735%,41.6%,34.1%,47.0%,34.2%,119%,67.5%,0.233%
2026-07-30 02:20:30,0.916%,19.8%,20.1%,0.705%,42.2%,34.7%,47.7%,33.3%,119%,64.4%,0.224%
2026-07-30 02:20:45,0.883%,20.2%,20.4%,0.742%,43.4%,33.5%,48.2%,35.0%,122%,68.6%,0.220%
2026-07-30 02:21:00,0.880%,20.0%,20.4%,0.735%,44.0%,35.6%,48.9%,33.1%,123%,69.7%,0.215%
2026-07-30 02:21:15,0.883%,19.3%,20.4%,0.736%,41.7%,35.6%,49.4%,34.7%,123%,70.3%,0.220%
2026-07-30 02:21:30,0.871%,20.2%,20.5%,0.667%,45.9%,36.5%,50.0%,36.5%,126%,71.4%,0.215%
2026-07-30 02:21:45,0.866%,20.5%,20.8%,0.688%,46.5%,36.8%,50.6%,35.6%,122%,71.6%,0.214%
2026-07-30 02:22:00,0.825%,19.9%,20.7%,0.681%,47.5%,36.0%,51.6%,37.5%,129%,72.4%,0.221%
2026-07-30 02:22:15,0.861%,19.7%,21.0%,0.639%,47.8%,37.5%,52.2%,37.8%,125%,73.4%,0.216%
2026-07-30 02:22:30,0.841%,20.1%,21.0%,0.657%,48.9%,38.1%,53.0%,38.3%,132%,74.5%,0.212%
2026-07-30 02:22:45,0.821%,21.1%,21.2%,0.682%,49.7%,38.4%,53.3%,38.5%,132%,74.8%,0.207%
2026-07-30 02:23:00,0.781%,21.6%,21.2%,0.663%,50.4%,39.1%,54.0%,38.1%,134%,75.7%,0.205%
2026-07-30 02:23:15,0.786%,21.4%,21.4%,0.667%,51.5%,39.3%,54.4%,39.4%,135%,76.2%,0.208%
2026-07-30 02:23:30,0.768%,21.4%,21.2%,0.617%,51.9%,38.6%,53.1%,39.9%,136%,76.8%,0.207%
2026-07-30 02:23:45,0.784%,20.8%,21.3%,0.578%,52.8%,40.2%,55.6%,40.2%,138%,77.2%,0.208%
2026-07-30 02:24:00,0.759%,22.0%,20.8%,0.608%,50.2%,40.8%,56.3%,41.0%,140%,78.8%,0.217%
2026-07-30 02:24:15,0.768%,21.4%,20.6%,0.610%,54.4%,41.1%,56.9%,41.5%,141%,76.5%,0.215%
2026-07-30 02:24:30,0.728%,22.3%,22.2%,0.582%,56.3%,42.2%,54.5%,43.2%,140%,83.1%,0.205%
2026-07-30 02:24:45,0.733%,23.0%,22.4%,0.585%,57.1%,41.7%,60.0%,43.3%,143%,82.9%,0.206%
2026-07-30 02:25:00,0.756%,21.7%,21.1%,0.608%,54.9%,43.3%,60.1%,41.7%,146%,82.7%,0.204%
2026-07-30 02:25:15,0.777%,21.0%,20.1%,0.580%,54.9%,40.2%,56.3%,39.4%,138%,77.4%,0.204%
2026-07-30 02:25:30,0.750%,19.9%,18.9%,0.640%,50.9%,36.6%,53.0%,37.9%,132%,72.3%,0.205%
2026-07-30 02:25:45,0.777%,19.7%,18.0%,0.597%,48.2%,36.6%,49.9%,34.5%,125%,69.1%,0.206%
2026-07-30 02:26:00,0.723%,18.5%,16.6%,0.674%,41.9%,32.4%,46.7%,33.9%,118%,63.9%,0.207%
2026-07-30 02:26:15,0.789%,17.5%,15.5%,0.696%,41.3%,30.5%,42.8%,30.8%,111%,59.7%,0.194%
2026-07-30 02:26:30,0.773%,16.5%,14.3%,0.703%,38.2%,28.0%,39.4%,27.1%,100%,53.2%,0.208%
2026-07-30 02:26:45,0.790%,15.6%,12.3%,0.713%,34.3%,25.6%,36.4%,27.2%,94.7%,50.6%,0.200%
2026-07-30 02:27:00,0.800%,13.9%,12.1%,0.766%,31.6%,23.4%,33.2%,24.6%,85.2%,46.5%,0.207%
2026-07-30 02:27:15,0.794%,14.0%,10.0%,0.778%,28.2%,22.3%,29.5%,22.0%,85.2%,42.2%,0.213%
2026-07-30 02:27:30,0.774%,13.1%,9.97%,0.774%,25.7%,19.8%,26.6%,19.3%,72.7%,35.6%,0.215%
2026-07-30 02:27:45,0.822%,12.3%,9.05%,0.813%,22.6%,17.2%,22.5%,16.7%,67.4%,34.1%,0.225%
2026-07-30 02:28:00,0.824%,10.9%,7.62%,0.829%,19.8%,15.0%,20.2%,15.2%,61.3%,29.6%,0.224%
2026-07-30 02:28:15,0.772%,9.99%,6.51%,0.834%,17.0%,12.5%,17.9%,12.7%,54.7%,26.0%,0.222%
2026-07-30 02:28:30,0.824%,8.50%,5.27%,0.862%,14.3%,9.86%,15.3%,10.4%,45.9%,20.4%,0.223%
2026-07-30 02:28:45,0.844%,8.51%,4.02%,0.862%,8.88%,7.80%,12.6%,8.16%,36.5%,15.3%,0.227%
2026-07-30 02:29:00,0.868%,7.53%,1.93%,0.921%,8.75%,6.12%,9.36%,5.27%,30.8%,8.75%,0.228%
2026-07-30 02:29:15,0.878%,6.78%,2.00%,0.946%,4.34%,2.98%,3.30%,3.41%,20.9%,8.87%,0.226%
2026-07-30 02:29:30,0.872%,5.64%,0.884%,0.967%,0.461%,0.105%,3.15%,0.763%,20.2%,5.45%,0.232%
2026-07-30 02:29:45,0.892%,5.36%,0.00319%,0.974%,0.504%,0.103%,0.0606%,0.0576%,14.1%,1.64%,0.224%
2026-07-30 02:30:00,0.861%,5.35%,0.00317%,0.934%,0.456%,0.0706%,0.0631%,0.0570%,13.9%,1.63%,0.249%
2026-07-30 02:30:15,0.867%,5.07%,0.00332%,0.923%,0.503%,0.0712%,0.0626%,0.0556%,13.9%,1.65%,0.251%
2026-07-30 02:30:30,0.870%,5.59%,0.00316%,0.972%,0.500%,0.0685%,0.0637%,0.0575%,15.2%,1.63%,0.240%
2026-07-30 02:30:45,0.860%,6.20%,0.00302%,0.992%,0.496%,0.0683%,0.0625%,0.0568%,16.9%,1.55%,0.245%
2026-07-30 02:31:00,0.868%,7.13%,0.00424%,0.982%,0.495%,0.0691%,0.0652%,0.0616%,18.2%,1.55%,0.245%
2026-07-30 02:31:15,0.874%,7.63%,0.00425%,0.978%,0.490%,0.0730%,0.0624%,0.0631%,19.6%,1.58%,0.245%
2026-07-30 02:31:30,0.871%,8.27%,0.00423%,0.913%,0.485%,0.0730%,0.0567%,0.0619%,20.9%,1.55%,0.239%
2026-07-30 02:31:45,0.850%,8.73%,0.00309%,0.939%,0.457%,0.0568%,0.0554%,0.0616%,20.0%,1.52%,0.237%
2026-07-30 02:32:00,0.857%,9.29%,0.00283%,0.925%,0.469%,0.0569%,0.0551%,0.0473%,24.0%,1.50%,0.247%
2026-07-30 02:32:15,0.827%,9.79%,0.00284%,0.907%,0.465%,0.0565%,0.0551%,0.0499%,24.7%,1.48%,0.247%
2026-07-30 02:32:30,0.843%,9.50%,0.00273%,0.892%,0.457%,0.0539%,0.0549%,0.0501%,26.4%,1.46%,0.235%
2026-07-30 02:32:45,0.841%,11.2%,0.00273%,0.913%,0.455%,0.0547%,0.0516%,0.0495%,26.0%,1.40%,0.240%
2026-07-30 02:33:00,0.812%,11.3%,0.00360%,0.901%,0.454%,0.0604%,0.0558%,0.0551%,29.2%,1.43%,0.239%
2026-07-30 02:33:15,0.846%,12.0%,0.00366%,0.871%,0.448%,0.0599%,0.0550%,0.0559%,30.9%,1.42%,0.243%
2026-07-30 02:33:30,0.852%,12.6%,0.00365%,0.839%,0.441%,0.0590%,0.0468%,0.0547%,32.7%,1.39%,0.227%
2026-07-30 02:33:45,0.843%,13.6%,0.00296%,0.840%,0.409%,0.0519%,0.0463%,0.0489%,34.4%,1.30%,0.235%
2026-07-30 02:34:00,0.846%,13.5%,0.00278%,0.827%,0.421%,0.0554%,0.0461%,0.0487%,34.8%,1.34%,0.241%
2026-07-30 02:34:15,0.836%,14.7%,0.00288%,0.777%,0.397%,0.0542%,0.0459%,0.0509%,36.5%,1.26%,0.230%
2026-07-30 02:34:30,0.820%,15.5%,0.00304%,0.797%,0.409%,0.0537%,0.0445%,0.0509%,38.5%,1.30%,0.226%
2026-07-30 02:34:45,0.816%,16.1%,0.00292%,0.825%,0.398%,0.0519%,0.0425%,0.0505%,40.0%,1.29%,0.223%
2026-07-30 02:35:00,0.830%,16.2%,0.00392%,0.752%,0.405%,0.0560%,0.0476%,0.0485%,41.5%,1.24%,0.225%
2026-07-30 02:35:15,0.817%,16.6%,0.00406%,0.804%,0.406%,0.0550%,0.0458%,0.0537%,40.6%,1.24%,0.229%
2026-07-30 02:35:30,0.835%,16.0%,0.00383%,0.772%,0.409%,0.0554%,0.0482%,0.0542%,40.5%,1.27%,0.238%
2026-07-30 02:35:45,0.824%,16.5%,0.00271%,0.778%,0.402%,0.0499%,0.0446%,0.0483%,40.5%,1.26%,0.228%
2026-07-30 02:36:00,0.830%,16.9%,0.00280%,0.774%,0.400%,0.0508%,0.0450%,0.0486%,41.9%,1.19%,0.247%
2026-07-30 02:36:15,0.825%,17.3%,0.00289%,0.768%,0.397%,0.0488%,0.0445%,0.0482%,43.4%,1.24%,0.243%
2026-07-30 02:36:30,0.828%,17.8%,0.00290%,0.758%,0.366%,0.0513%,0.0443%,0.0480%,43.0%,1.23%,0.244%
2026-07-30 02:36:45,0.830%,18.2%,0.00274%,0.781%,0.389%,0.0495%,0.0436%,0.0474%,45.8%,1.23%,0.230%
2026-07-30 02:37:00,0.852%,18.6%,0.00332%,0.772%,0.390%,0.0495%,0.0468%,0.0497%,46.8%,1.22%,0.223%
2026-07-30 02:37:15,0.845%,17.2%,0.00332%,0.749%,0.389%,0.0514%,0.0466%,0.0492%,47.7%,1.22%,0.220%
2026-07-30 02:37:30,0.843%,19.4%,0.00323%,0.742%,0.383%,0.0506%,0.0446%,0.0485%,49.2%,1.14%,0.219%
2026-07-30 02:37:45,0.869%,19.4%,0.00229%,0.698%,0.379%,0.0453%,0.0437%,0.0418%,49.7%,1.19%,0.229%
2026-07-30 02:38:00,0.863%,20.3%,0.00234%,0.735%,0.377%,0.0450%,0.0416%,0.0428%,47.6%,1.18%,0.224%
2026-07-30 02:38:15,0.844%,20.8%,0.00244%,0.731%,0.376%,0.0453%,0.0433%,0.0433%,51.7%,1.18%,0.228%
2026-07-30 02:38:30,0.832%,21.1%,0.00247%,0.717%,0.374%,0.0432%,0.0441%,0.0427%,53.2%,1.17%,0.219%
2026-07-30 02:38:45,0.844%,21.8%,0.00241%,0.727%,0.371%,0.0439%,0.0431%,0.0387%,51.9%,1.16%,0.214%
2026-07-30 02:39:00,0.852%,22.0%,0.00339%,0.738%,0.370%,0.0504%,0.0470%,0.0414%,55.0%,1.15%,0.215%
2026-07-30 02:39:15,0.821%,22.6%,0.00337%,0.735%,0.351%,0.0502%,0.0480%,0.0484%,55.8%,1.14%,0.213%
2026-07-30 02:39:30,0.844%,23.0%,0.00332%,0.691%,0.362%,0.0498%,0.0427%,0.0480%,57.3%,1.13%,0.216%
2026-07-30 02:39:45,0.837%,23.4%,0.00216%,0.659%,0.353%,0.0444%,0.0427%,0.0474%,58.6%,1.12%,0.220%
2026-07-30 02:40:00,0.842%,23.8%,0.00218%,0.686%,0.347%,0.0439%,0.0422%,0.0430%,58.7%,1.12%,0.220%
2026-07-30 02:40:15,0.818%,24.8%,0.00222%,0.676%,0.340%,0.0436%,0.0414%,0.0422%,61.4%,1.08%,0.213%
2026-07-30 02:40:30,0.831%,24.3%,0.00228%,0.673%,0.342%,0.0436%,0.0419%,0.0432%,58.6%,1.08%,0.199%
2026-07-30 02:40:45,0.790%,23.3%,0.242%,0.719%,1.01%,1.03%,0.0407%,0.273%,59.0%,1.61%,0.206%
2026-07-30 02:41:00,0.832%,22.3%,0.518%,0.689%,2.30%,2.17%,1.79%,0.256%,58.7%,1.57%,0.207%
2026-07-30 02:41:15,0.872%,21.5%,0.907%,0.739%,4.07%,3.16%,2.93%,3.33%,58.4%,4.77%,0.205%
2026-07-30 02:41:30,0.875%,20.5%,0.910%,0.717%,5.14%,4.19%,4.53%,4.37%,58.2%,6.81%,0.204%
2026-07-30 02:41:45,0.871%,19.3%,1.57%,0.734%,5.42%,5.46%,6.20%,5.59%,58.0%,8.75%,0.209%
2026-07-30 02:42:00,0.901%,18.0%,2.18%,0.742%,7.56%,6.50%,7.99%,5.92%,55.0%,10.4%,0.199%
2026-07-30 02:42:15,0.924%,17.7%,2.51%,0.748%,9.35%,8.09%,9.55%,7.55%,57.6%,10.6%,0.222%
2026-07-30 02:42:30,0.921%,16.8%,2.86%,0.754%,8.89%,8.92%,10.5%,8.94%,57.5%,13.1%,0.223%
2026-07-30 02:42:45,0.933%,16.3%,3.26%,0.800%,11.8%,9.46%,11.1%,9.50%,57.1%,15.3%,0.228%
2026-07-30 02:43:00,0.930%,14.8%,3.62%,0.800%,12.5%,11.1%,13.0%,11.3%,57.1%,16.2%,0.221%
2026-07-30 02:43:15,0.876%,14.4%,3.84%,0.812%,14.8%,12.3%,15.2%,12.4%,57.0%,18.1%,0.227%
2026-07-30 02:43:30,0.922%,13.3%,4.26%,0.804%,15.3%,13.5%,15.9%,14.1%,56.5%,20.1%,0.228%
2026-07-30 02:43:45,0.949%,12.2%,4.50%,0.807%,17.3%,14.6%,17.3%,13.6%,56.6%,21.7%,0.232%
2026-07-30 02:44:00,0.977%,11.5%,4.96%,0.813%,19.1%,15.9%,19.9%,15.7%,56.3%,23.8%,0.234%
2026-07-30 02:44:15,0.982%,10.6%,5.32%,0.831%,19.5%,17.3%,20.2%,16.6%,56.3%,25.1%,0.242%
2026-07-30 02:44:30,1.02%,9.18%,5.75%,0.839%,20.6%,18.3%,21.3%,18.1%,55.8%,27.1%,0.239%
2026-07-30 02:44:45,1.04%,8.29%,6.13%,0.859%,22.1%,19.8%,22.9%,19.7%,55.7%,29.3%,0.236%
2026-07-30 02:45:00,1.08%,7.59%,6.60%,0.867%,23.8%,20.5%,24.8%,21.2%,55.5%,29.5%,0.241%
2026-07-30 02:45:15,1.07%,7.14%,6.84%,0.846%,25.4%,22.1%,25.3%,21.8%,55.4%,30.9%,0.244%
2026-07-30 02:45:30,1.04%,7.28%,6.72%,0.837%,26.0%,22.5%,27.1%,22.4%,53.9%,32.5%,0.247%
2026-07-30 02:45:45,1.07%,7.08%,6.93%,0.815%,25.0%,21.7%,27.0%,21.2%,57.3%,30.2%,0.248%
2026-07-30 02:46:00,1.04%,6.83%,7.05%,0.840%,25.5%,22.3%,26.7%,22.2%,53.6%,33.6%,0.252%
2026-07-30 02:46:15,1.03%,7.90%,7.65%,0.838%,26.3%,23.1%,27.6%,22.9%,61.1%,33.7%,0.259%
2026-07-30 02:46:30,1.01%,8.93%,8.31%,0.828%,27.5%,23.6%,28.9%,23.7%,63.6%,37.3%,0.254%
2026-07-30 02:46:45,1.01%,8.73%,9.13%,0.850%,28.4%,24.5%,30.1%,23.7%,67.8%,39.3%,0.240%
2026-07-30 02:47:00,0.987%,9.89%,8.97%,0.816%,29.4%,25.0%,31.2%,25.0%,72.8%,39.6%,0.241%
2026-07-30 02:47:15,0.986%,10.6%,9.85%,0.849%,30.7%,25.2%,32.3%,25.6%,75.5%,42.7%,0.237%
2026-07-30 02:47:30,1.01%,10.8%,10.7%,0.754%,30.7%,26.1%,33.9%,26.3%,79.8%,44.5%,0.225%
2026-07-30 02:47:45,1.00%,11.5%,11.5%,0.787%,31.9%,26.6%,34.5%,26.9%,83.4%,45.6%,0.232%
2026-07-30 02:48:00,0.942%,11.9%,12.0%,0.788%,32.5%,27.3%,35.8%,27.7%,85.1%,48.3%,0.242%
2026-07-30 02:48:15,1.00%,12.7%,12.6%,0.782%,33.2%,28.2%,36.7%,28.4%,88.8%,50.6%,0.241%
2026-07-30 02:48:30,0.985%,13.2%,12.8%,0.759%,34.2%,28.8%,37.8%,29.2%,91.8%,52.5%,0.239%
2026-07-30 02:48:45,0.925%,13.8%,13.7%,0.796%,35.3%,29.5%,39.1%,29.4%,97.0%,54.9%,0.224%
2026-07-30 02:49:00,0.989%,14.6%,14.2%,0.782%,36.0%,30.0%,40.0%,29.6%,101%,54.4%,0.231%
2026-07-30 02:49:15,0.960%,14.6%,14.7%,0.755%,37.4%,30.7%,38.0%,30.7%,104%,57.9%,0.228%
2026-07-30 02:49:30,0.949%,15.4%,15.7%,0.750%,37.8%,31.5%,41.9%,31.4%,105%,55.3%,0.221%
2026-07-30 02:49:45,0.950%,15.3%,15.7%,0.751%,38.7%,31.2%,43.2%,31.9%,109%,62.4%,0.221%
2026-07-30 02:50:00,0.950%,16.9%,16.8%,0.740%,39.8%,32.4%,43.4%,32.5%,112%,64.8%,0.221%
2026-07-30 02:50:15,0.931%,17.6%,17.6%,0.738%,38.7%,33.1%,42.5%,33.3%,116%,66.6%,0.229%
2026-07-30 02:50:30,0.940%,17.7%,17.7%,0.722%,42.7%,34.9%,46.4%,34.7%,120%,70.1%,0.230%
2026-07-30 02:50:45,0.948%,17.2%,18.3%,0.720%,42.8%,34.9%,47.6%,35.0%,119%,70.2%,0.226%
2026-07-30 02:51:00,0.948%,17.7%,17.7%,0.760%,41.2%,34.1%,47.6%,34.0%,119%,67.9%,0.225%
2026-07-30 02:51:15,0.952%,17.9%,17.9%,0.762%,42.0%,32.0%,46.5%,34.3%,121%,65.5%,0.227%
2026-07-30 02:51:30,0.923%,16.8%,17.8%,0.722%,42.0%,34.1%,47.1%,34.4%,122%,68.5%,0.221%
2026-07-30 02:51:45,0.944%,17.9%,18.2%,0.719%,43.3%,34.9%,47.9%,35.2%,118%,69.7%,0.225%
2026-07-30 02:52:00,0.926%,18.1%,18.2%,0.710%,43.6%,35.6%,48.6%,35.7%,123%,65.4%,0.221%
2026-07-30 02:52:15,0.879%,16.9%,18.3%,0.706%,40.6%,35.9%,49.3%,36.0%,126%,71.2%,0.226%
2026-07-30 02:52:30,0.830%,18.4%,18.2%,0.697%,45.1%,35.9%,50.1%,36.7%,127%,71.5%,0.230%
2026-07-30 02:52:45,0.848%,18.4%,18.6%,0.720%,46.4%,36.7%,48.3%,35.6%,128%,72.7%,0.225%
2026-07-30 02:53:00,0.876%,18.5%,17.7%,0.708%,47.0%,37.3%,51.0%,37.5%,124%,72.8%,0.216%
2026-07-30 02:53:15,0.862%,19.0%,18.9%,0.705%,47.8%,37.7%,51.9%,37.8%,131%,73.8%,0.216%
2026-07-30 02:53:30,0.792%,18.7%,18.7%,0.656%,48.5%,38.0%,49.5%,38.2%,131%,74.1%,0.212%
2026-07-30 02:53:45,0.818%,18.9%,18.7%,0.659%,49.3%,38.4%,53.1%,36.9%,132%,75.2%,0.211%
2026-07-30 02:54:00,0.816%,19.2%,18.6%,0.625%,50.4%,39.0%,54.0%,39.0%,135%,75.4%,0.214%
2026-07-30 02:54:15,0.801%,19.4%,19.2%,0.645%,51.3%,39.2%,54.5%,39.5%,135%,71.7%,0.215%
2026-07-30 02:54:30,0.770%,19.8%,18.8%,0.632%,51.6%,38.2%,55.1%,40.1%,137%,77.2%,0.216%
2026-07-30 02:54:45,0.758%,19.7%,19.4%,0.604%,52.3%,40.3%,55.6%,40.3%,139%,77.7%,0.200%
2026-07-30 02:55:00,0.762%,19.7%,19.4%,0.648%,51.7%,40.8%,56.7%,40.9%,140%,78.4%,0.198%
2026-07-30 02:55:15,0.753%,19.7%,19.3%,0.647%,53.6%,41.2%,56.8%,41.1%,141%,78.6%,0.200%
2026-07-30 02:55:30,0.695%,20.7%,19.7%,0.574%,54.5%,41.2%,58.0%,41.9%,142%,79.5%,0.188%
2026-07-30 02:55:45,0.708%,20.5%,19.7%,0.596%,56.7%,42.6%,57.6%,43.2%,142%,78.6%,0.193%
