"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-30 07:50:30,0.945%,6.14%,4.85%,0.868%,17.1%,15.0%,14.6%,19.7%,36.6%,21.2%,0.262%
2026-07-30 07:50:45,0.951%,5.25%,4.87%,0.905%,18.4%,17.3%,15.8%,17.3%,39.7%,23.0%,0.235%
2026-07-30 07:51:00,0.911%,5.62%,5.60%,0.890%,19.7%,18.5%,15.8%,18.5%,42.5%,24.8%,0.258%
2026-07-30 07:51:15,0.969%,6.02%,5.54%,0.907%,21.0%,18.3%,18.0%,19.8%,44.7%,26.4%,0.248%
2026-07-30 07:51:30,0.959%,6.36%,6.38%,0.877%,22.2%,21.2%,17.9%,21.2%,47.9%,27.9%,0.244%
2026-07-30 07:51:45,0.938%,6.76%,6.77%,0.882%,23.6%,22.4%,20.4%,22.3%,46.4%,29.6%,0.260%
2026-07-30 07:52:00,0.957%,7.12%,7.16%,0.864%,25.0%,23.7%,21.5%,23.5%,52.9%,31.2%,0.253%
2026-07-30 07:52:15,0.962%,7.31%,7.45%,0.865%,25.7%,24.7%,22.5%,24.3%,55.7%,31.6%,0.246%
2026-07-30 07:52:30,0.950%,7.63%,7.63%,0.840%,25.7%,25.3%,23.0%,25.1%,55.7%,32.2%,0.245%
2026-07-30 07:52:45,0.983%,7.61%,7.49%,0.879%,26.2%,25.1%,22.8%,24.6%,55.5%,32.2%,0.232%
2026-07-30 07:53:00,0.979%,7.34%,7.75%,0.870%,25.9%,24.3%,22.4%,23.5%,56.3%,31.1%,0.225%
2026-07-30 07:53:15,0.957%,8.20%,7.75%,0.868%,26.8%,25.3%,22.8%,25.2%,60.2%,32.3%,0.227%
2026-07-30 07:53:30,0.953%,8.96%,9.07%,0.843%,27.4%,25.9%,23.5%,24.0%,62.5%,35.5%,0.228%
2026-07-30 07:53:45,0.955%,9.54%,9.46%,0.798%,27.4%,27.0%,23.5%,25.6%,66.2%,33.9%,0.244%
2026-07-30 07:54:00,0.920%,9.21%,10.2%,0.805%,27.3%,28.1%,24.4%,24.9%,68.8%,39.3%,0.242%
2026-07-30 07:54:15,0.921%,10.6%,11.0%,0.810%,29.2%,28.7%,25.1%,28.3%,64.7%,41.1%,0.240%
2026-07-30 07:54:30,0.943%,11.2%,11.3%,0.799%,30.1%,27.7%,25.6%,29.3%,74.5%,42.8%,0.240%
2026-07-30 07:54:45,0.912%,11.8%,12.4%,0.794%,31.3%,29.9%,26.2%,30.5%,78.6%,45.5%,0.231%
2026-07-30 07:55:00,0.858%,12.6%,13.0%,0.806%,31.6%,31.1%,26.9%,31.2%,82.7%,47.9%,0.232%
2026-07-30 07:55:15,0.926%,12.9%,13.6%,0.813%,32.5%,32.3%,27.6%,32.4%,86.7%,48.8%,0.233%
2026-07-30 07:55:30,0.878%,14.1%,14.1%,0.747%,33.8%,32.7%,28.3%,32.4%,88.9%,51.4%,0.236%
2026-07-30 07:55:45,0.933%,14.5%,14.6%,0.780%,34.6%,33.7%,28.1%,33.7%,94.4%,53.2%,0.237%
2026-07-30 07:56:00,0.911%,15.2%,15.1%,0.761%,33.7%,33.8%,29.6%,34.6%,97.1%,56.0%,0.244%
2026-07-30 07:56:15,0.917%,16.0%,15.9%,0.761%,36.3%,35.1%,29.4%,35.7%,99.0%,58.3%,0.247%
2026-07-30 07:56:30,0.928%,16.1%,16.8%,0.745%,36.6%,36.4%,30.7%,36.9%,102%,57.1%,0.232%
2026-07-30 07:56:45,0.930%,17.1%,17.4%,0.752%,37.6%,34.5%,31.4%,37.6%,107%,63.4%,0.232%
2026-07-30 07:57:00,0.910%,17.4%,18.2%,0.759%,38.5%,37.9%,32.0%,38.7%,112%,64.1%,0.225%
2026-07-30 07:57:15,0.878%,17.8%,19.0%,0.720%,39.3%,38.8%,32.5%,38.7%,114%,65.6%,0.230%
2026-07-30 07:57:30,0.867%,18.5%,19.7%,0.713%,38.0%,39.8%,33.2%,40.6%,119%,68.0%,0.234%
2026-07-30 07:57:45,0.828%,19.5%,20.2%,0.713%,41.9%,38.8%,34.7%,41.6%,123%,71.3%,0.237%
2026-07-30 07:58:00,0.862%,19.2%,18.8%,0.718%,40.3%,41.3%,33.5%,39.4%,122%,70.4%,0.241%
2026-07-30 07:58:15,0.850%,18.9%,19.5%,0.714%,40.3%,40.2%,33.8%,40.2%,119%,69.4%,0.242%
2026-07-30 07:58:30,0.829%,19.5%,20.1%,0.700%,41.4%,40.9%,33.0%,40.9%,121%,67.7%,0.223%
2026-07-30 07:58:45,0.864%,18.5%,20.0%,0.715%,41.4%,40.8%,34.6%,41.3%,122%,70.8%,0.222%
2026-07-30 07:59:00,0.848%,19.5%,20.1%,0.726%,43.1%,42.0%,35.0%,41.9%,122%,72.0%,0.210%
2026-07-30 07:59:15,0.842%,19.8%,20.3%,0.725%,43.3%,42.0%,35.6%,42.7%,124%,73.3%,0.224%
2026-07-30 07:59:30,0.846%,19.0%,20.4%,0.716%,44.5%,43.1%,35.9%,43.2%,126%,73.3%,0.226%
2026-07-30 07:59:45,0.815%,19.8%,20.3%,0.713%,43.5%,43.3%,36.4%,44.0%,128%,74.8%,0.227%
2026-07-30 08:00:00,0.800%,20.2%,20.5%,0.695%,46.1%,44.1%,36.8%,44.4%,130%,75.6%,0.228%
2026-07-30 08:00:15,0.792%,20.2%,20.4%,0.669%,43.2%,44.7%,37.3%,45.1%,125%,76.2%,0.225%
2026-07-30 08:00:30,0.786%,20.7%,21.0%,0.684%,47.6%,45.5%,35.6%,43.2%,132%,77.0%,0.344%
2026-07-30 08:00:45,0.782%,19.5%,19.5%,0.681%,46.5%,46.0%,37.9%,45.8%,125%,77.9%,0.336%
2026-07-30 08:01:00,0.767%,20.8%,20.7%,0.699%,48.7%,46.5%,38.6%,46.5%,135%,78.8%,0.334%
2026-07-30 08:01:15,0.758%,21.2%,20.7%,0.693%,49.5%,46.9%,39.0%,47.2%,137%,76.9%,0.340%
2026-07-30 08:01:30,0.745%,21.4%,21.3%,0.678%,50.1%,47.9%,39.5%,47.7%,139%,80.4%,0.335%
2026-07-30 08:01:45,0.743%,21.5%,21.2%,0.661%,47.8%,47.9%,38.0%,48.5%,140%,81.5%,0.338%
2026-07-30 08:02:00,0.738%,21.8%,21.1%,0.628%,51.5%,48.6%,40.3%,49.1%,143%,79.1%,0.338%
2026-07-30 08:02:15,0.728%,22.2%,21.5%,0.649%,52.5%,49.3%,40.9%,46.7%,143%,83.3%,0.330%
2026-07-30 08:02:30,0.678%,21.9%,21.3%,0.636%,52.5%,48.6%,41.3%,49.9%,145%,83.9%,0.333%
2026-07-30 08:02:45,0.732%,22.4%,21.6%,0.637%,55.5%,50.6%,43.0%,50.5%,138%,85.9%,0.323%
2026-07-30 08:03:00,0.724%,22.7%,22.1%,0.641%,55.7%,52.3%,43.1%,52.5%,152%,85.2%,0.329%
2026-07-30 08:03:15,0.725%,21.8%,21.1%,0.674%,55.0%,52.1%,41.8%,51.8%,149%,83.8%,0.327%
2026-07-30 08:03:30,0.651%,21.2%,20.3%,0.671%,50.6%,48.9%,39.7%,48.4%,141%,79.2%,0.329%
2026-07-30 08:03:45,0.722%,20.0%,19.2%,0.683%,48.3%,46.6%,37.7%,45.3%,135%,78.5%,0.327%
2026-07-30 08:04:00,0.729%,19.0%,18.0%,0.697%,44.2%,39.8%,35.4%,41.9%,127%,72.8%,0.344%
2026-07-30 08:04:15,0.726%,18.1%,16.7%,0.723%,41.6%,39.7%,32.7%,39.4%,121%,66.1%,0.341%
2026-07-30 08:04:30,0.742%,17.3%,15.5%,0.716%,37.8%,35.7%,30.4%,36.7%,109%,64.6%,0.321%
2026-07-30 08:04:45,0.772%,16.4%,14.0%,0.746%,35.8%,34.2%,29.7%,34.0%,107%,58.7%,0.330%
2026-07-30 08:05:00,0.778%,15.6%,12.4%,0.779%,33.7%,31.1%,25.4%,31.3%,92.4%,55.2%,0.331%
2026-07-30 08:05:15,0.794%,14.9%,12.0%,0.801%,30.3%,28.1%,23.9%,26.8%,92.4%,49.5%,0.209%
2026-07-30 08:05:30,0.795%,12.9%,10.00%,0.816%,29.2%,26.7%,22.2%,26.7%,81.2%,44.8%,0.211%
2026-07-30 08:05:45,0.812%,12.7%,9.73%,0.809%,24.7%,23.6%,19.4%,23.7%,77.3%,40.8%,0.201%
2026-07-30 08:06:00,0.856%,11.7%,7.44%,0.839%,21.5%,19.7%,16.6%,20.7%,70.1%,36.3%,0.218%
2026-07-30 08:06:15,0.855%,10.7%,7.37%,0.864%,19.2%,17.8%,14.3%,17.6%,61.4%,30.2%,0.223%
2026-07-30 08:06:30,0.854%,9.62%,6.58%,0.878%,14.1%,13.6%,11.3%,14.7%,54.1%,26.3%,0.227%
2026-07-30 08:06:45,0.886%,8.77%,4.96%,0.929%,13.9%,13.1%,10.9%,12.1%,47.8%,20.2%,0.225%
2026-07-30 08:07:00,0.852%,7.41%,3.60%,0.941%,8.35%,10.1%,8.47%,7.92%,41.1%,18.7%,0.223%
2026-07-30 08:07:15,0.879%,6.67%,2.41%,0.970%,8.31%,5.49%,6.24%,7.66%,32.3%,14.9%,0.228%
2026-07-30 08:07:30,0.830%,5.66%,0.935%,0.971%,5.15%,5.27%,3.65%,2.92%,19.2%,6.63%,0.229%
2026-07-30 08:07:45,0.908%,5.13%,0.247%,0.950%,0.462%,0.0684%,0.906%,0.0708%,19.0%,1.67%,0.225%
2026-07-30 08:08:00,0.938%,4.99%,0.00443%,0.979%,0.479%,0.0665%,0.0693%,0.0723%,13.3%,1.68%,0.235%
2026-07-30 08:08:15,0.924%,5.01%,0.00447%,0.985%,0.479%,0.0664%,0.0688%,0.0726%,14.1%,1.59%,0.237%
2026-07-30 08:08:30,0.917%,4.82%,0.00459%,0.978%,0.481%,0.0659%,0.0669%,0.0720%,13.9%,1.67%,0.239%
2026-07-30 08:08:45,0.961%,4.54%,0.00441%,1.02%,0.458%,0.0654%,0.0680%,0.0707%,15.7%,1.67%,0.229%
2026-07-30 08:09:00,0.952%,6.26%,0.00419%,0.996%,0.471%,0.0644%,0.0671%,0.0713%,17.2%,1.65%,0.228%
2026-07-30 08:09:15,0.948%,6.80%,0.00481%,0.995%,0.470%,0.0684%,0.0655%,0.0731%,18.6%,1.56%,0.233%
2026-07-30 08:09:30,0.933%,7.31%,0.00488%,0.973%,0.465%,0.0696%,0.0690%,0.0727%,19.1%,1.61%,0.238%
2026-07-30 08:09:45,0.927%,8.02%,0.00499%,0.949%,0.427%,0.0692%,0.0694%,0.0717%,20.4%,1.59%,0.242%
2026-07-30 08:10:00,0.901%,8.23%,0.00309%,0.928%,0.453%,0.0576%,0.0564%,0.0589%,22.3%,1.56%,0.254%
2026-07-30 08:10:15,0.905%,8.99%,0.00286%,0.925%,0.449%,0.0553%,0.0601%,0.0605%,23.4%,1.49%,0.248%
2026-07-30 08:10:30,0.895%,8.91%,0.00291%,0.868%,0.446%,0.0563%,0.0598%,0.0600%,25.1%,1.47%,0.255%
2026-07-30 08:10:45,0.869%,10.2%,0.00295%,0.910%,0.441%,0.0560%,0.0587%,0.0597%,26.8%,1.52%,0.259%
2026-07-30 08:11:00,0.892%,10.8%,0.00284%,0.893%,0.425%,0.0547%,0.0588%,0.0586%,28.3%,1.50%,0.237%
2026-07-30 08:11:15,0.903%,11.2%,0.00388%,0.893%,0.437%,0.0592%,0.0620%,0.0613%,30.0%,1.42%,0.237%
2026-07-30 08:11:30,0.895%,11.8%,0.00390%,0.819%,0.419%,0.0596%,0.0611%,0.0607%,31.4%,1.46%,0.236%
2026-07-30 08:11:45,0.849%,12.4%,0.00409%,0.846%,0.432%,0.0588%,0.0620%,0.0449%,32.4%,1.45%,0.234%
2026-07-30 08:12:00,0.900%,12.9%,0.00240%,0.837%,0.423%,0.0457%,0.0467%,0.0457%,34.2%,1.33%,0.237%
2026-07-30 08:12:15,0.869%,13.7%,0.00232%,0.833%,0.417%,0.0441%,0.0471%,0.0437%,35.3%,1.40%,0.239%
2026-07-30 08:12:30,0.906%,14.1%,0.00242%,0.801%,0.414%,0.0453%,0.0455%,0.0450%,34.3%,1.38%,0.241%
2026-07-30 08:12:45,0.905%,14.8%,0.00241%,0.805%,0.409%,0.0448%,0.0467%,0.0449%,39.3%,1.35%,0.229%
2026-07-30 08:13:00,0.919%,15.4%,0.00290%,0.812%,0.403%,0.0443%,0.0461%,0.0434%,39.4%,1.25%,0.227%
2026-07-30 08:13:15,0.891%,16.1%,0.00278%,0.807%,0.398%,0.0468%,0.0456%,0.0460%,41.5%,1.32%,0.223%
2026-07-30 08:13:30,0.871%,15.4%,0.00281%,0.740%,0.386%,0.0470%,0.0488%,0.0461%,40.6%,1.30%,0.228%
2026-07-30 08:13:45,0.886%,15.8%,0.00283%,0.791%,0.405%,0.0435%,0.0489%,0.0457%,40.8%,1.24%,0.227%
2026-07-30 08:14:00,0.892%,16.1%,0.00217%,0.766%,0.379%,0.0427%,0.0462%,0.0429%,40.8%,1.32%,0.232%
2026-07-30 08:14:15,0.880%,16.6%,0.00217%,0.773%,0.396%,0.0416%,0.0446%,0.0423%,42.1%,1.30%,0.232%
2026-07-30 08:14:30,0.885%,17.1%,0.00228%,0.765%,0.380%,0.0427%,0.0447%,0.0423%,39.5%,1.29%,0.226%
2026-07-30 08:14:45,0.919%,17.0%,0.00227%,0.769%,0.389%,0.0427%,0.0418%,0.0427%,44.3%,1.28%,0.209%
2026-07-30 08:15:00,0.941%,18.0%,0.00219%,0.785%,0.391%,0.0423%,0.0440%,0.0420%,45.2%,1.28%,0.213%
2026-07-30 08:15:15,0.925%,18.6%,0.00320%,0.793%,0.388%,0.0461%,0.0478%,0.0404%,46.3%,1.26%,0.209%
2026-07-30 08:15:30,0.910%,18.9%,0.00327%,0.757%,0.384%,0.0448%,0.0474%,0.0462%,47.5%,1.26%,0.213%
2026-07-30 08:15:45,0.910%,19.5%,0.00334%,0.759%,0.375%,0.0407%,0.0472%,0.0467%,48.5%,1.25%,0.212%
2026-07-30 08:16:00,0.895%,19.9%,0.00216%,0.719%,0.373%,0.0417%,0.0432%,0.0427%,49.8%,1.23%,0.210%
2026-07-30 08:16:15,0.877%,20.4%,0.00220%,0.716%,0.370%,0.0416%,0.0437%,0.0436%,51.1%,1.22%,0.217%
2026-07-30 08:16:30,0.853%,20.7%,0.00221%,0.735%,0.350%,0.0424%,0.0420%,0.0435%,50.6%,1.21%,0.218%
2026-07-30 08:16:45,0.886%,21.2%,0.00226%,0.734%,0.367%,0.0420%,0.0427%,0.0437%,52.8%,1.19%,0.209%
2026-07-30 08:17:00,0.858%,21.7%,0.00225%,0.748%,0.344%,0.0411%,0.0411%,0.0413%,53.7%,1.18%,0.209%
2026-07-30 08:17:15,0.852%,22.1%,0.00283%,0.748%,0.367%,0.0400%,0.0472%,0.0469%,55.5%,1.18%,0.213%
2026-07-30 08:17:30,0.859%,22.5%,0.00285%,0.734%,0.364%,0.0453%,0.0469%,0.0474%,56.0%,1.17%,0.210%
2026-07-30 08:17:45,0.850%,23.1%,0.00284%,0.711%,0.361%,0.0460%,0.0466%,0.0464%,56.8%,1.11%,0.208%
2026-07-30 08:18:00,0.852%,23.6%,0.00229%,0.697%,0.340%,0.0425%,0.0407%,0.0417%,58.0%,1.15%,0.208%
2026-07-30 08:18:15,0.844%,24.1%,0.00224%,0.673%,0.352%,0.0424%,0.0422%,0.0429%,60.6%,1.14%,0.207%
2026-07-30 08:18:30,0.826%,24.1%,0.00235%,0.671%,0.343%,0.0421%,0.0395%,0.0424%,61.5%,1.06%,0.211%
2026-07-30 08:18:45,0.852%,24.9%,0.00242%,0.696%,0.332%,0.0421%,0.0418%,0.0432%,60.1%,1.13%,0.199%
2026-07-30 08:19:00,0.844%,23.7%,0.00235%,0.708%,1.05%,0.383%,1.18%,0.895%,59.1%,2.72%,0.203%
2026-07-30 08:19:15,0.835%,22.7%,0.484%,0.738%,2.33%,1.77%,2.30%,2.41%,56.5%,2.74%,0.197%
2026-07-30 08:19:30,0.852%,21.1%,0.859%,0.738%,3.64%,2.88%,3.19%,2.41%,58.7%,6.08%,0.205%
2026-07-30 08:19:45,0.871%,20.9%,1.27%,0.727%,3.62%,4.29%,4.01%,5.11%,58.6%,7.47%,0.205%
2026-07-30 08:20:00,0.882%,19.2%,1.67%,0.726%,6.39%,6.39%,5.54%,6.56%,58.4%,9.17%,0.196%
2026-07-30 08:20:15,0.862%,18.9%,1.84%,0.744%,7.96%,7.25%,6.59%,6.56%,55.0%,10.9%,0.218%
2026-07-30 08:20:30,0.886%,17.7%,2.37%,0.747%,9.09%,8.70%,7.72%,8.40%,58.0%,12.3%,0.224%
2026-07-30 08:20:45,0.913%,16.8%,2.56%,0.770%,10.5%,9.76%,9.02%,9.45%,57.8%,14.2%,0.229%
2026-07-30 08:21:00,0.896%,15.8%,3.10%,0.797%,12.0%,11.1%,10.2%,11.1%,57.6%,15.9%,0.221%
2026-07-30 08:21:15,0.919%,13.7%,3.30%,0.810%,13.6%,12.5%,11.4%,12.2%,57.3%,17.8%,0.223%
2026-07-30 08:21:30,0.917%,14.2%,3.69%,0.782%,14.4%,13.8%,11.6%,13.3%,57.2%,18.1%,0.228%
2026-07-30 08:21:45,0.948%,13.0%,4.23%,0.802%,16.5%,15.2%,13.6%,15.3%,57.0%,21.3%,0.230%
2026-07-30 08:22:00,0.962%,12.4%,4.57%,0.811%,15.7%,16.8%,14.7%,15.9%,54.4%,23.0%,0.225%
2026-07-30 08:22:15,0.944%,11.4%,4.82%,0.824%,18.4%,17.2%,15.4%,16.2%,56.4%,23.8%,0.235%
2026-07-30 08:22:30,0.971%,10.5%,5.21%,0.821%,19.7%,18.8%,16.7%,18.8%,56.2%,25.7%,0.239%
2026-07-30 08:22:45,0.985%,8.87%,5.60%,0.838%,22.0%,19.8%,18.3%,18.7%,56.1%,27.8%,0.243%
2026-07-30 08:23:00,0.995%,7.94%,5.60%,0.836%,22.1%,20.2%,19.2%,21.2%,55.8%,28.0%,0.238%
2026-07-30 08:23:15,0.976%,6.53%,6.28%,0.866%,23.7%,22.4%,19.9%,23.3%,55.9%,31.6%,0.235%
2026-07-30 08:23:30,1.00%,6.80%,6.62%,0.852%,25.0%,23.7%,21.4%,24.6%,57.1%,33.1%,0.237%
2026-07-30 08:23:45,1.04%,7.03%,6.60%,0.838%,25.8%,24.6%,22.4%,24.6%,58.1%,33.4%,0.235%
2026-07-30 08:24:00,1.03%,6.91%,6.66%,0.801%,24.9%,23.7%,21.6%,24.0%,57.3%,33.1%,0.226%
2026-07-30 08:24:15,1.02%,7.23%,7.48%,0.847%,25.8%,24.7%,22.5%,24.8%,58.6%,30.8%,0.240%
2026-07-30 08:24:30,0.978%,8.11%,8.05%,0.797%,23.7%,25.6%,22.5%,25.8%,55.5%,35.2%,0.246%
2026-07-30 08:24:45,1.01%,8.36%,8.38%,0.849%,27.1%,26.4%,23.3%,25.8%,65.0%,37.5%,0.228%
2026-07-30 08:25:00,0.995%,9.00%,7.79%,0.832%,28.2%,27.4%,21.9%,27.1%,71.3%,40.2%,0.234%
2026-07-30 08:25:15,1.000%,9.02%,9.52%,0.829%,28.9%,28.2%,24.7%,28.0%,71.3%,42.4%,0.233%
2026-07-30 08:25:30,0.977%,9.99%,10.3%,0.818%,27.6%,29.0%,25.7%,29.1%,74.8%,44.8%,0.232%
2026-07-30 08:25:45,0.959%,10.8%,10.9%,0.787%,30.6%,30.2%,25.9%,29.9%,79.2%,46.7%,0.234%
2026-07-30 08:26:00,0.992%,11.4%,11.5%,0.772%,31.4%,31.1%,27.1%,28.8%,83.6%,49.0%,0.231%
2026-07-30 08:26:15,0.929%,12.1%,11.9%,0.766%,32.3%,31.4%,27.8%,31.5%,85.9%,51.0%,0.235%
2026-07-30 08:26:30,0.948%,12.5%,11.5%,0.755%,33.1%,32.5%,28.2%,32.5%,90.5%,52.5%,0.235%
2026-07-30 08:26:45,0.977%,13.0%,13.5%,0.727%,33.2%,33.7%,28.7%,33.5%,87.9%,55.5%,0.234%
2026-07-30 08:27:00,0.965%,13.6%,13.8%,0.763%,34.8%,34.6%,29.4%,33.5%,96.5%,56.2%,0.228%
2026-07-30 08:27:15,0.948%,14.3%,14.5%,0.766%,35.5%,33.3%,29.9%,32.7%,100%,58.9%,0.231%
2026-07-30 08:27:30,0.891%,14.7%,14.5%,0.738%,36.4%,36.4%,30.5%,36.6%,106%,61.2%,0.230%
2026-07-30 08:27:45,0.924%,15.8%,15.4%,0.740%,37.2%,37.4%,31.2%,36.8%,110%,62.0%,0.242%
2026-07-30 08:28:00,0.915%,15.3%,16.3%,0.719%,38.0%,37.6%,29.5%,35.2%,111%,64.9%,0.241%
2026-07-30 08:28:15,0.851%,16.6%,17.2%,0.720%,38.8%,38.9%,32.4%,39.0%,114%,66.8%,0.245%
2026-07-30 08:28:30,0.874%,17.6%,17.6%,0.705%,39.8%,38.0%,33.2%,39.8%,118%,68.7%,0.247%
2026-07-30 08:28:45,0.885%,17.7%,17.4%,0.697%,41.7%,41.6%,34.9%,41.7%,122%,71.4%,0.243%
2026-07-30 08:29:00,0.835%,16.9%,18.5%,0.735%,41.6%,41.6%,34.8%,41.6%,124%,73.1%,0.241%
2026-07-30 08:29:15,0.873%,17.5%,17.8%,0.695%,38.6%,40.0%,33.6%,39.5%,119%,70.5%,0.234%
2026-07-30 08:29:30,0.854%,17.7%,18.0%,0.735%,41.1%,40.5%,32.3%,40.9%,122%,71.7%,0.235%
2026-07-30 08:29:45,0.834%,17.9%,17.3%,0.731%,41.7%,41.2%,34.5%,41.4%,124%,72.2%,0.236%
2026-07-30 08:30:00,0.839%,17.4%,18.3%,0.734%,42.5%,41.9%,34.9%,42.0%,125%,73.2%,0.234%
2026-07-30 08:30:15,0.792%,18.1%,18.4%,0.731%,42.1%,42.3%,35.4%,42.1%,126%,73.2%,0.234%
2026-07-30 08:30:30,0.820%,18.0%,18.3%,0.688%,44.1%,42.8%,35.3%,42.8%,128%,74.2%,0.233%
2026-07-30 08:30:45,0.815%,18.1%,18.3%,0.722%,45.0%,43.4%,35.7%,43.5%,129%,74.9%,0.228%
2026-07-30 08:31:00,0.836%,18.6%,17.2%,0.681%,45.2%,42.5%,36.5%,44.0%,130%,75.6%,0.225%
2026-07-30 08:31:15,0.830%,18.3%,18.4%,0.735%,46.6%,44.5%,37.0%,44.6%,131%,76.3%,0.211%
2026-07-30 08:31:30,0.782%,18.6%,18.6%,0.699%,46.9%,44.7%,37.2%,44.7%,128%,76.7%,0.221%
2026-07-30 08:31:45,0.775%,18.8%,17.9%,0.670%,47.6%,45.8%,36.3%,45.1%,134%,77.6%,0.227%
2026-07-30 08:32:00,0.793%,18.0%,19.0%,0.695%,48.6%,46.1%,38.3%,46.3%,135%,78.5%,0.224%
2026-07-30 08:32:15,0.795%,19.4%,19.0%,0.680%,49.6%,46.4%,38.6%,46.9%,130%,79.0%,0.201%
2026-07-30 08:32:30,0.778%,19.3%,19.4%,0.680%,50.0%,47.2%,39.2%,47.2%,138%,80.0%,0.206%
2026-07-30 08:32:45,0.785%,19.1%,19.1%,0.682%,51.1%,47.9%,38.2%,46.6%,139%,80.1%,0.208%
2026-07-30 08:33:00,0.769%,19.3%,19.4%,0.692%,51.9%,48.4%,40.1%,48.3%,141%,76.0%,0.199%
2026-07-30 08:33:15,0.763%,19.6%,19.6%,0.686%,52.7%,47.6%,40.5%,49.0%,143%,82.2%,0.184%
2026-07-30 08:33:30,0.747%,19.9%,19.5%,0.647%,51.4%,49.2%,41.0%,49.4%,144%,77.9%,0.201%
2026-07-30 08:33:45,0.744%,20.4%,19.5%,0.626%,54.2%,49.9%,41.5%,50.0%,146%,83.4%,0.205%
2026-07-30 08:34:00,0.729%,20.5%,20.1%,0.607%,52.4%,51.8%,42.9%,50.4%,144%,87.0%,0.207%
