"Time","cadvisor","dev-peer0.org1.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","dev-peer0.org2.example.com-basic_1.0-1f66cc610fb8ac88d69e78edc4c1cb09bac7c839fb5399009310ac8dfa703799","grafana","orderer.example.com","orderer2.example.com","orderer3.example.com","orderer4.example.com","peer0.org1.example.com","peer0.org2.example.com","prometheus"
2026-07-29 02:37:15,0.877%,5.08%,5.14%,0.852%,4.47%,2.99%,3.19%,2.79%,28.7%,17.4%,0.236%
2026-07-29 02:37:30,0.882%,5.44%,5.49%,0.872%,4.74%,3.21%,3.33%,2.99%,30.5%,18.5%,0.222%
2026-07-29 02:37:45,0.904%,5.80%,5.83%,0.871%,5.08%,3.36%,3.62%,3.15%,31.4%,19.5%,0.220%
2026-07-29 02:38:00,0.939%,6.16%,5.81%,0.843%,5.29%,3.58%,3.83%,3.33%,34.2%,20.4%,0.213%
2026-07-29 02:38:15,0.964%,6.53%,6.57%,0.832%,5.65%,3.82%,4.06%,3.55%,35.2%,21.7%,0.221%
2026-07-29 02:38:30,0.968%,6.88%,6.93%,0.797%,5.73%,3.89%,4.13%,3.65%,33.6%,21.8%,0.220%
2026-07-29 02:38:45,0.969%,7.02%,7.07%,0.844%,5.90%,3.99%,4.28%,3.71%,37.0%,22.5%,0.213%
2026-07-29 02:39:00,0.964%,6.98%,7.05%,0.816%,5.66%,3.85%,4.27%,3.70%,37.8%,22.4%,0.220%
2026-07-29 02:39:15,0.934%,6.94%,7.04%,0.844%,5.72%,3.94%,4.24%,3.58%,36.7%,21.9%,0.220%
2026-07-29 02:39:30,0.925%,7.61%,6.79%,0.825%,6.20%,4.11%,4.40%,3.82%,40.1%,23.4%,0.218%
2026-07-29 02:39:45,0.928%,8.17%,8.17%,0.815%,6.57%,4.08%,4.56%,4.18%,41.9%,26.0%,0.213%
2026-07-29 02:40:00,0.864%,7.69%,9.41%,0.816%,6.28%,4.68%,5.24%,4.37%,45.9%,27.8%,0.212%
2026-07-29 02:40:15,0.920%,9.18%,9.58%,0.776%,7.33%,5.02%,5.47%,4.69%,44.2%,31.1%,0.213%
2026-07-29 02:40:30,0.962%,10.1%,11.0%,0.809%,7.82%,5.32%,5.80%,4.75%,51.3%,31.7%,0.225%
2026-07-29 02:40:45,0.980%,9.74%,11.0%,0.833%,8.37%,5.52%,5.99%,5.29%,56.4%,33.6%,0.220%
2026-07-29 02:41:00,0.952%,11.9%,12.4%,0.822%,8.75%,5.34%,5.86%,5.60%,59.5%,37.6%,0.223%
2026-07-29 02:41:15,0.939%,12.2%,13.1%,0.777%,9.21%,6.24%,6.64%,5.60%,63.1%,39.7%,0.218%
2026-07-29 02:41:30,0.927%,12.7%,12.7%,0.781%,9.60%,6.45%,7.11%,6.03%,64.6%,41.5%,0.213%
2026-07-29 02:41:45,0.948%,13.6%,14.5%,0.766%,10.1%,6.29%,7.45%,6.22%,69.4%,43.8%,0.214%
2026-07-29 02:42:00,0.934%,13.5%,15.4%,0.758%,9.78%,7.31%,7.21%,6.52%,73.0%,46.7%,0.214%
2026-07-29 02:42:15,0.921%,15.0%,16.1%,0.735%,10.9%,7.50%,8.14%,6.94%,74.9%,48.5%,0.211%
2026-07-29 02:42:30,0.910%,15.7%,15.7%,0.759%,11.4%,7.82%,8.45%,7.24%,80.0%,50.2%,0.202%
2026-07-29 02:42:45,0.895%,16.4%,17.2%,0.749%,12.0%,8.12%,8.93%,7.50%,80.0%,52.7%,0.215%
2026-07-29 02:43:00,0.881%,17.1%,18.2%,0.748%,12.1%,8.48%,9.28%,7.76%,84.5%,55.8%,0.219%
2026-07-29 02:43:15,0.857%,16.6%,18.8%,0.683%,12.6%,9.03%,9.65%,7.59%,82.8%,58.6%,0.209%
2026-07-29 02:43:30,0.877%,18.4%,19.5%,0.716%,13.3%,9.37%,9.74%,8.21%,90.9%,61.1%,0.212%
2026-07-29 02:43:45,0.879%,19.4%,20.8%,0.696%,13.2%,9.67%,10.2%,8.55%,94.0%,62.3%,0.211%
2026-07-29 02:44:00,0.878%,20.1%,21.6%,0.684%,14.2%,10.0%,10.0%,9.01%,98.6%,64.5%,0.213%
2026-07-29 02:44:15,0.881%,19.9%,20.7%,0.687%,14.2%,9.92%,10.4%,8.92%,99.3%,65.3%,0.211%
2026-07-29 02:44:30,0.927%,19.6%,20.9%,0.722%,13.8%,9.79%,10.4%,8.81%,97.0%,63.0%,0.207%
2026-07-29 02:44:45,0.911%,20.0%,21.4%,0.712%,13.7%,10.0%,10.5%,9.09%,98.5%,64.0%,0.218%
2026-07-29 02:45:00,0.928%,20.3%,20.8%,0.683%,14.6%,10.2%,11.0%,9.12%,91.5%,65.3%,0.217%
2026-07-29 02:45:15,0.875%,20.8%,21.8%,0.694%,14.1%,9.81%,11.0%,9.10%,101%,64.0%,0.200%
2026-07-29 02:45:30,0.856%,20.9%,22.1%,0.661%,15.2%,10.6%,11.3%,9.61%,103%,61.7%,0.201%
2026-07-29 02:45:45,0.821%,21.3%,22.4%,0.666%,15.6%,10.9%,11.1%,9.84%,105%,68.3%,0.202%
2026-07-29 02:46:00,0.853%,21.6%,22.7%,0.658%,15.7%,11.2%,11.8%,10.1%,106%,69.8%,0.201%
2026-07-29 02:46:15,0.854%,21.8%,22.3%,0.633%,16.0%,11.4%,12.0%,10.4%,109%,70.9%,0.202%
2026-07-29 02:46:30,0.847%,22.4%,22.1%,0.662%,16.6%,11.3%,12.3%,10.4%,110%,72.1%,0.213%
2026-07-29 02:46:45,0.842%,21.7%,23.2%,0.679%,16.3%,11.8%,12.2%,10.8%,111%,72.8%,0.209%
2026-07-29 02:47:00,0.828%,23.0%,22.0%,0.681%,17.2%,12.1%,12.9%,11.0%,114%,74.3%,0.211%
2026-07-29 02:47:15,0.842%,22.0%,23.1%,0.655%,16.8%,12.1%,13.0%,11.2%,115%,71.3%,0.197%
2026-07-29 02:47:30,0.829%,23.7%,24.1%,0.655%,17.8%,12.3%,13.3%,11.4%,117%,75.6%,0.204%
2026-07-29 02:47:45,0.803%,24.0%,24.5%,0.634%,18.1%,12.6%,13.7%,11.6%,113%,76.7%,0.200%
2026-07-29 02:48:00,0.828%,23.8%,24.6%,0.646%,18.6%,12.8%,13.4%,10.9%,116%,78.3%,0.200%
2026-07-29 02:48:15,0.810%,24.8%,25.1%,0.638%,18.8%,13.0%,14.1%,11.9%,121%,78.5%,0.199%
2026-07-29 02:48:30,0.793%,25.1%,25.2%,0.644%,19.1%,13.2%,14.3%,12.2%,123%,79.7%,0.202%
2026-07-29 02:48:45,0.738%,25.4%,25.5%,0.658%,19.2%,13.4%,14.2%,11.9%,124%,80.9%,0.204%
2026-07-29 02:49:00,0.772%,25.8%,25.8%,0.651%,19.6%,13.8%,14.7%,12.7%,125%,84.7%,0.201%
2026-07-29 02:49:15,0.746%,26.9%,26.8%,0.609%,20.4%,14.1%,15.3%,13.0%,127%,84.7%,0.185%
2026-07-29 02:49:30,0.721%,26.0%,25.4%,0.632%,20.3%,14.1%,14.9%,12.3%,130%,82.0%,0.197%
2026-07-29 02:49:45,0.761%,24.6%,24.2%,0.644%,18.6%,12.8%,14.3%,11.8%,124%,77.6%,0.198%
2026-07-29 02:50:00,0.731%,23.2%,22.9%,0.670%,17.4%,11.6%,13.0%,11.8%,119%,73.7%,0.202%
2026-07-29 02:50:15,0.748%,23.3%,21.7%,0.680%,16.6%,11.4%,12.8%,11.1%,111%,67.6%,0.189%
2026-07-29 02:50:30,0.717%,21.2%,20.6%,0.709%,15.6%,10.7%,11.8%,9.96%,103%,64.9%,0.200%
2026-07-29 02:50:45,0.789%,20.8%,19.3%,0.693%,14.0%,10.5%,11.2%,9.80%,97.4%,60.2%,0.212%
2026-07-29 02:51:00,0.779%,19.1%,17.3%,0.740%,13.8%,9.53%,10.7%,9.03%,89.4%,55.8%,0.211%
2026-07-29 02:51:15,0.771%,18.3%,15.8%,0.745%,12.8%,8.74%,9.74%,8.14%,83.7%,51.9%,0.204%
2026-07-29 02:51:30,0.732%,16.8%,15.4%,0.755%,11.8%,7.89%,8.99%,7.39%,73.1%,47.4%,0.205%
2026-07-29 02:51:45,0.803%,15.8%,12.9%,0.772%,10.4%,7.04%,8.09%,6.49%,72.4%,44.9%,0.202%
2026-07-29 02:52:00,0.790%,13.2%,12.2%,0.786%,9.30%,6.19%,7.14%,6.14%,67.3%,37.5%,0.203%
2026-07-29 02:52:15,0.816%,13.3%,11.2%,0.804%,8.72%,5.98%,6.33%,5.36%,58.4%,36.6%,0.202%
2026-07-29 02:52:30,0.837%,12.3%,9.66%,0.844%,7.29%,5.10%,5.37%,4.67%,51.7%,32.4%,0.211%
2026-07-29 02:52:45,0.850%,11.0%,8.44%,0.844%,6.01%,4.42%,4.39%,3.55%,50.3%,25.6%,0.213%
2026-07-29 02:53:00,0.851%,9.53%,6.74%,0.883%,5.11%,3.76%,4.12%,3.47%,44.0%,21.2%,0.211%
2026-07-29 02:53:15,0.857%,8.44%,5.25%,0.880%,3.54%,2.75%,3.46%,2.67%,33.4%,16.8%,0.209%
2026-07-29 02:53:30,0.878%,7.24%,3.62%,0.891%,3.48%,1.98%,2.14%,1.64%,27.1%,12.3%,0.207%
2026-07-29 02:53:45,0.877%,6.48%,2.13%,0.903%,2.59%,1.19%,1.27%,1.58%,26.5%,7.88%,0.213%
2026-07-29 02:54:00,0.874%,5.19%,0.290%,0.929%,1.44%,0.411%,0.669%,0.800%,13.3%,2.53%,0.218%
2026-07-29 02:54:15,0.889%,4.69%,0.00292%,0.940%,0.582%,0.400%,0.251%,0.248%,13.8%,2.57%,0.219%
2026-07-29 02:54:30,0.854%,4.82%,0.00290%,0.903%,0.500%,0.249%,0.253%,0.256%,14.0%,1.62%,0.211%
2026-07-29 02:54:45,0.822%,4.67%,0.00292%,0.985%,0.504%,0.251%,0.244%,0.258%,14.0%,1.64%,0.230%
2026-07-29 02:55:00,0.858%,5.08%,0.00276%,0.992%,0.502%,0.252%,0.254%,0.258%,14.1%,1.63%,0.226%
2026-07-29 02:55:15,0.856%,5.58%,0.00253%,0.953%,0.497%,0.248%,0.252%,0.254%,15.4%,1.61%,0.231%
2026-07-29 02:55:30,0.867%,6.26%,0.00361%,0.917%,0.497%,0.251%,0.250%,0.256%,16.7%,1.59%,0.221%
2026-07-29 02:55:45,0.851%,6.70%,0.00374%,0.934%,0.491%,0.236%,0.251%,0.256%,18.4%,1.54%,0.222%
2026-07-29 02:56:00,0.858%,7.36%,0.00405%,0.893%,0.478%,0.245%,0.250%,0.252%,20.0%,1.55%,0.224%
2026-07-29 02:56:15,0.834%,7.88%,0.00385%,0.911%,0.474%,0.230%,0.242%,0.236%,21.7%,1.53%,0.227%
2026-07-29 02:56:30,0.833%,8.65%,0.00317%,0.919%,0.438%,0.221%,0.231%,0.233%,23.3%,1.51%,0.237%
2026-07-29 02:56:45,0.837%,9.04%,0.00301%,0.933%,0.464%,0.227%,0.236%,0.231%,25.1%,1.49%,0.236%
2026-07-29 02:57:00,0.795%,9.76%,0.00278%,0.929%,0.465%,0.222%,0.235%,0.221%,25.7%,1.48%,0.241%
2026-07-29 02:57:15,0.786%,10.5%,0.00274%,0.863%,0.460%,0.221%,0.231%,0.226%,27.3%,1.45%,0.228%
2026-07-29 02:57:30,0.781%,11.1%,0.00372%,0.891%,0.459%,0.221%,0.231%,0.227%,28.3%,1.38%,0.230%
2026-07-29 02:57:45,0.776%,11.3%,0.00368%,0.839%,0.455%,0.219%,0.229%,0.225%,29.9%,1.43%,0.231%
2026-07-29 02:58:00,0.764%,12.0%,0.00367%,0.874%,0.449%,0.216%,0.227%,0.223%,31.0%,1.41%,0.220%
2026-07-29 02:58:15,0.763%,11.5%,0.00306%,0.845%,0.437%,0.206%,0.213%,0.214%,32.9%,1.36%,0.232%
2026-07-29 02:58:30,0.786%,13.4%,0.00306%,0.868%,0.432%,0.204%,0.211%,0.204%,34.2%,1.27%,0.230%
2026-07-29 02:58:45,0.790%,13.8%,0.00288%,0.860%,0.431%,0.201%,0.209%,0.210%,33.6%,1.26%,0.235%
2026-07-29 02:59:00,0.789%,14.5%,0.00303%,0.844%,0.422%,0.197%,0.198%,0.205%,37.8%,1.21%,0.231%
2026-07-29 02:59:15,0.782%,14.3%,0.00285%,0.793%,0.410%,0.192%,0.202%,0.200%,39.4%,1.26%,0.205%
2026-07-29 02:59:30,0.769%,15.9%,0.00393%,0.796%,0.410%,0.193%,0.194%,0.205%,39.6%,1.22%,0.218%
2026-07-29 02:59:45,0.818%,16.0%,0.00386%,0.787%,0.408%,0.193%,0.200%,0.203%,38.4%,1.14%,0.223%
2026-07-29 03:00:00,0.817%,15.1%,0.00385%,0.800%,0.409%,0.194%,0.202%,0.204%,40.2%,1.24%,0.226%
2026-07-29 03:00:15,0.794%,15.7%,0.00286%,0.784%,0.382%,0.190%,0.200%,0.199%,38.0%,1.24%,0.223%
2026-07-29 03:00:30,0.797%,16.2%,0.00267%,0.805%,0.400%,0.183%,0.194%,0.191%,41.4%,1.23%,0.227%
2026-07-29 03:00:45,0.792%,16.7%,0.00256%,0.775%,0.396%,0.188%,0.192%,0.196%,42.8%,1.22%,0.232%
2026-07-29 03:01:00,0.805%,17.3%,0.00256%,0.793%,0.391%,0.187%,0.192%,0.194%,41.2%,1.15%,0.229%
2026-07-29 03:01:15,0.808%,17.9%,0.00253%,0.771%,0.386%,0.178%,0.188%,0.192%,44.7%,1.19%,0.219%
2026-07-29 03:01:30,0.801%,18.0%,0.00306%,0.718%,0.384%,0.187%,0.191%,0.186%,46.5%,1.19%,0.217%
2026-07-29 03:01:45,0.799%,18.8%,0.00310%,0.735%,0.381%,0.186%,0.188%,0.185%,46.8%,1.19%,0.222%
2026-07-29 03:02:00,0.814%,19.3%,0.00239%,0.702%,0.379%,0.177%,0.189%,0.190%,48.2%,1.17%,0.219%
2026-07-29 03:02:15,0.810%,19.7%,0.00223%,0.726%,0.372%,0.183%,0.182%,0.185%,49.0%,1.15%,0.209%
2026-07-29 03:02:30,0.813%,20.3%,0.00226%,0.715%,0.369%,0.178%,0.182%,0.183%,50.3%,1.15%,0.213%
2026-07-29 03:02:45,0.820%,20.5%,0.00230%,0.715%,0.364%,0.177%,0.181%,0.175%,50.7%,1.15%,0.220%
2026-07-29 03:03:00,0.819%,21.0%,0.00230%,0.737%,0.361%,0.176%,0.178%,0.181%,52.1%,1.13%,0.216%
2026-07-29 03:03:15,0.741%,21.4%,0.00225%,0.717%,0.356%,0.174%,0.171%,0.161%,53.4%,1.12%,0.206%
2026-07-29 03:03:30,0.788%,22.2%,0.00215%,0.689%,0.356%,0.177%,0.175%,0.180%,55.1%,1.12%,0.205%
2026-07-29 03:03:45,0.820%,22.3%,0.00289%,0.654%,0.355%,0.176%,0.169%,0.178%,55.4%,1.11%,0.204%
2026-07-29 03:04:00,0.840%,22.2%,0.00194%,0.686%,0.349%,0.174%,0.174%,0.175%,57.2%,1.10%,0.194%
2026-07-29 03:04:15,0.836%,23.2%,0.00185%,0.638%,0.345%,0.172%,0.172%,0.168%,57.5%,1.10%,0.202%
2026-07-29 03:04:30,0.820%,23.7%,0.00186%,0.675%,0.338%,0.165%,0.158%,0.165%,58.4%,1.03%,0.199%
2026-07-29 03:04:45,0.821%,24.0%,0.00193%,0.680%,0.332%,0.164%,0.163%,0.164%,60.7%,1.06%,0.205%
2026-07-29 03:05:00,0.831%,24.6%,0.00196%,0.644%,0.317%,0.163%,0.154%,0.164%,58.6%,1.02%,0.207%
2026-07-29 03:05:15,0.850%,23.7%,0.0776%,0.673%,0.459%,0.164%,0.284%,0.164%,58.6%,1.72%,0.208%
2026-07-29 03:05:30,0.848%,22.4%,0.366%,0.690%,0.834%,0.312%,0.507%,0.317%,56.6%,2.62%,0.198%
2026-07-29 03:05:45,0.851%,21.4%,0.369%,0.696%,1.05%,0.569%,0.529%,0.571%,54.0%,4.10%,0.190%
2026-07-29 03:06:00,0.835%,21.2%,0.961%,0.709%,1.26%,0.556%,0.780%,0.727%,55.4%,4.85%,0.194%
2026-07-29 03:06:15,0.838%,20.1%,1.34%,0.731%,1.62%,0.977%,1.02%,0.904%,54.1%,6.19%,0.200%
2026-07-29 03:06:30,0.831%,19.2%,1.73%,0.763%,2.00%,1.18%,1.22%,1.07%,50.8%,7.43%,0.200%
2026-07-29 03:06:45,0.857%,17.9%,2.02%,0.779%,2.06%,1.37%,1.47%,1.27%,51.8%,8.11%,0.214%
2026-07-29 03:07:00,0.863%,17.2%,2.35%,0.786%,2.54%,1.57%,1.66%,1.47%,50.2%,9.73%,0.205%
2026-07-29 03:07:15,0.853%,16.0%,2.70%,0.772%,2.64%,1.78%,1.94%,1.68%,49.7%,11.1%,0.215%
2026-07-29 03:07:30,0.869%,15.0%,3.06%,0.782%,3.02%,1.98%,2.10%,1.74%,46.2%,12.3%,0.209%
2026-07-29 03:07:45,0.872%,13.4%,3.14%,0.788%,3.33%,2.20%,2.31%,1.98%,45.7%,11.8%,0.215%
2026-07-29 03:08:00,0.859%,13.6%,3.67%,0.803%,3.68%,2.44%,2.63%,2.21%,46.0%,14.4%,0.204%
2026-07-29 03:08:15,0.896%,12.0%,4.03%,0.800%,3.99%,2.63%,2.72%,2.38%,44.7%,15.3%,0.211%
2026-07-29 03:08:30,0.910%,11.3%,4.33%,0.819%,3.99%,2.86%,2.89%,2.56%,43.5%,16.8%,0.213%
2026-07-29 03:08:45,0.886%,10.5%,4.58%,0.805%,4.55%,3.06%,2.92%,2.78%,42.4%,18.1%,0.203%
2026-07-29 03:09:00,0.877%,9.03%,4.90%,0.857%,4.91%,3.30%,3.38%,3.02%,41.0%,19.2%,0.221%
2026-07-29 03:09:15,0.841%,8.32%,5.24%,0.851%,5.16%,3.55%,3.64%,3.26%,39.8%,19.3%,0.225%
2026-07-29 03:09:30,0.856%,7.28%,5.70%,0.841%,5.48%,3.76%,3.79%,3.26%,38.5%,21.3%,0.217%
2026-07-29 03:09:45,0.865%,6.46%,5.70%,0.844%,5.80%,3.98%,3.91%,3.58%,38.1%,22.9%,0.217%
2026-07-29 03:10:00,0.853%,6.66%,6.29%,0.843%,5.82%,3.98%,4.19%,3.67%,39.1%,23.3%,0.212%
2026-07-29 03:10:15,0.808%,6.66%,6.28%,0.837%,5.88%,3.98%,4.22%,3.56%,38.9%,22.6%,0.214%
2026-07-29 03:10:30,0.841%,6.84%,6.68%,0.885%,6.02%,4.03%,4.05%,3.72%,36.8%,23.9%,0.214%
2026-07-29 03:10:45,0.872%,7.49%,7.17%,0.871%,6.43%,4.22%,4.50%,3.60%,41.7%,26.5%,0.215%
2026-07-29 03:11:00,0.884%,7.91%,7.78%,0.878%,6.47%,4.22%,4.30%,4.14%,39.4%,28.3%,0.216%
2026-07-29 03:11:15,0.869%,8.57%,8.43%,0.822%,7.03%,4.90%,5.17%,4.46%,48.6%,30.2%,0.213%
2026-07-29 03:11:30,0.880%,9.14%,9.19%,0.746%,7.61%,5.27%,5.50%,4.70%,52.9%,32.7%,0.218%
2026-07-29 03:11:45,0.873%,9.25%,9.38%,0.808%,7.18%,5.58%,6.01%,5.05%,56.1%,34.7%,0.206%
2026-07-29 03:12:00,0.879%,10.2%,10.1%,0.795%,8.21%,5.94%,6.33%,4.87%,59.5%,37.7%,0.209%
2026-07-29 03:12:15,0.867%,10.9%,10.9%,0.795%,8.83%,6.23%,6.61%,5.50%,62.2%,39.5%,0.213%
2026-07-29 03:12:30,0.875%,11.3%,11.3%,0.788%,9.34%,6.48%,6.96%,5.85%,66.2%,41.0%,0.209%
2026-07-29 03:12:45,0.878%,11.7%,12.0%,0.800%,9.04%,6.79%,7.27%,5.66%,68.4%,44.1%,0.215%
2026-07-29 03:13:00,0.877%,12.4%,12.8%,0.785%,10.2%,7.09%,7.08%,6.48%,69.7%,46.0%,0.221%
2026-07-29 03:13:15,0.854%,13.3%,13.6%,0.743%,10.5%,7.49%,7.94%,6.82%,74.3%,48.3%,0.220%
2026-07-29 03:13:30,0.874%,13.6%,14.1%,0.742%,11.1%,7.80%,8.10%,7.08%,77.6%,50.3%,0.210%
2026-07-29 03:13:45,0.893%,14.0%,14.8%,0.734%,11.5%,8.05%,8.59%,7.45%,81.4%,50.8%,0.208%
2026-07-29 03:14:00,0.875%,14.8%,15.6%,0.735%,11.9%,8.38%,8.33%,7.71%,84.1%,56.3%,0.215%
2026-07-29 03:14:15,0.910%,15.5%,16.2%,0.687%,11.7%,8.73%,9.42%,7.78%,87.7%,56.8%,0.210%
2026-07-29 03:14:30,0.931%,16.1%,16.6%,0.723%,12.8%,9.05%,9.58%,7.79%,90.4%,59.3%,0.216%
2026-07-29 03:14:45,0.932%,16.9%,17.4%,0.673%,13.3%,9.27%,9.61%,8.38%,88.4%,61.3%,0.230%
2026-07-29 03:15:00,0.900%,17.2%,17.5%,0.730%,13.8%,9.69%,10.2%,9.02%,98.2%,63.4%,0.233%
2026-07-29 03:15:15,0.882%,17.9%,18.7%,0.671%,14.3%,9.90%,10.7%,9.08%,101%,66.6%,0.226%
2026-07-29 03:15:30,0.934%,17.2%,18.7%,0.690%,13.8%,9.54%,10.5%,8.75%,97.9%,64.3%,0.230%
2026-07-29 03:15:45,0.867%,17.6%,18.2%,0.684%,14.1%,9.36%,9.52%,8.92%,95.8%,61.8%,0.219%
2026-07-29 03:16:00,0.909%,17.9%,18.6%,0.684%,14.4%,9.38%,10.8%,9.08%,99.6%,65.8%,0.231%
2026-07-29 03:16:15,0.938%,18.3%,18.6%,0.680%,14.8%,10.1%,10.9%,9.24%,102%,67.0%,0.225%
2026-07-29 03:16:30,0.939%,18.7%,19.2%,0.698%,14.9%,10.3%,11.2%,8.78%,95.8%,68.3%,0.230%
2026-07-29 03:16:45,0.916%,18.7%,19.3%,0.690%,15.4%,9.60%,11.2%,9.25%,104%,68.8%,0.220%
2026-07-29 03:17:00,0.898%,19.3%,18.1%,0.687%,15.7%,10.8%,11.6%,9.82%,106%,69.8%,0.226%
2026-07-29 03:17:15,0.896%,18.7%,19.8%,0.683%,15.9%,11.0%,11.9%,10.1%,101%,70.6%,0.227%
2026-07-29 03:17:30,0.856%,19.9%,20.2%,0.667%,14.9%,11.1%,12.2%,9.97%,109%,71.8%,0.220%
2026-07-29 03:17:45,0.815%,19.9%,19.1%,0.663%,16.6%,11.4%,12.0%,10.4%,107%,72.1%,0.219%
2026-07-29 03:18:00,0.826%,19.3%,20.7%,0.674%,16.7%,11.6%,12.6%,10.6%,112%,73.0%,0.220%
2026-07-29 03:18:15,0.813%,20.5%,21.1%,0.651%,17.2%,11.8%,12.8%,10.8%,114%,74.4%,0.210%
2026-07-29 03:18:30,0.749%,20.8%,21.3%,0.657%,17.6%,12.2%,12.5%,11.0%,115%,75.3%,0.207%
2026-07-29 03:18:45,0.782%,21.3%,21.7%,0.679%,17.8%,12.2%,12.9%,11.2%,117%,70.3%,0.217%
2026-07-29 03:19:00,0.782%,20.2%,21.8%,0.647%,17.6%,12.5%,13.5%,11.5%,118%,76.8%,0.213%
2026-07-29 03:19:15,0.777%,22.0%,22.4%,0.665%,18.4%,12.7%,13.7%,11.7%,120%,78.2%,0.219%
2026-07-29 03:19:30,0.756%,22.3%,22.5%,0.619%,18.6%,12.9%,14.1%,11.8%,122%,79.0%,0.201%
2026-07-29 03:19:45,0.749%,21.8%,22.8%,0.627%,19.0%,13.3%,13.6%,12.1%,123%,79.9%,0.201%
2026-07-29 03:20:00,0.716%,22.8%,22.8%,0.611%,19.4%,13.4%,14.4%,12.3%,124%,80.8%,0.196%
2026-07-29 03:20:15,0.716%,23.9%,22.8%,0.612%,20.3%,14.0%,14.8%,12.9%,131%,84.4%,0.200%
2026-07-29 03:20:30,0.701%,23.8%,24.2%,0.613%,20.2%,14.0%,15.2%,12.9%,130%,80.5%,0.195%
